Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
15-06-2026 09:00,PARSN,87.15,93.6,85.85,92.95,4174063.0,0.65,5.8,0.57,917.54,5.8,1019233.3,309.53,0.11,True,63.64,0.34,-0.07,0.41,2026-06-15,7.46,0,,78.95,93.85,False,False
15-06-2026 09:00,INVES,662.5,721.0,660.0,704.5,366530.0,16.5,42.0,7.05,495.74,42.0,171773.6,113.38,0.39,True,85.04,30.06,27.12,2.94,2026-06-15,7.48,0,,504.5,ATH,False,False
15-06-2026 09:00,AKSA,11.29,12.12,11.29,12.02,58944353.0,0.1,0.73,0.11,563.64,0.73,27022657.6,118.13,0.14,True,64.93,0.15,0.05,0.1,2026-06-15,8.09,0,,9.99,ATH,False,False
15-06-2026 09:00,KOCMT,2.58,2.77,2.55,2.77,129407232.0,0.0,0.19,0.01,2275.0,0.19,32347354.0,300.06,0.0,True,62.25,-0.01,-0.02,0.01,2026-06-15,9.92,0,,2.41,2.86,False,False
12-06-2026 09:00,GOKNR,25.02,27.28,24.46,26.86,32432875.0,0.42,1.84,0.08,2143.9,1.84,10788480.8,200.63,0.23,True,68.48,0.7,0.53,0.16,2026-06-12,8.31,0,,22.68,ATH,False,False
12-06-2026 09:00,ENERY,8.71,9.46,8.55,9.46,121500264.0,0.0,0.75,0.04,1604.55,0.75,39754757.5,205.62,0.0,True,62.65,-0.0,-0.05,0.04,2026-06-12,10.0,0,,8.38,9.68,False,False
12-06-2026 09:00,ARMGD,133.0,146.3,133.0,146.3,4477779.0,0.0,13.3,2.03,555.17,13.3,1323695.3,238.28,0.0,True,66.23,1.72,0.29,1.43,2026-06-12,10.0,0,,110.7,158.0,False,False
12-06-2026 09:00,ALBRK,8.15,8.7,8.07,8.7,67015314.0,0.0,0.55,0.05,918.52,0.55,27616125.9,142.67,0.0,True,58.24,-0.08,-0.13,0.05,2026-06-12,8.61,0,,7.84,8.99,False,False
12-06-2026 09:00,AHGAZ,32.18,33.56,31.7,33.44,9490779.0,0.12,1.26,0.09,1365.12,1.26,4223687.4,124.7,0.1,True,67.02,1.2,1.33,-0.13,2026-06-12,3.98,0,,30.02,33.5,False,False
12-06-2026 09:00,MTRKS,27.0,29.38,26.86,29.38,4096856.0,0.0,2.38,0.27,788.06,2.38,2678946.3,52.93,0.0,True,68.6,1.08,0.92,0.16,2026-06-12,9.87,0,,21.94,ATH,False,False
11-06-2026 09:00,FZLGY,16.25,17.82,16.01,17.82,64612047.0,0.0,1.57,0.42,276.5,1.57,40074099.8,61.23,0.0,True,69.76,0.31,-0.07,0.39,2026-06-11,10.0,0,,12.35,20.2,False,False
11-06-2026 09:00,BRKVY,92.0,101.0,90.9,101.0,2699092.0,0.0,9.0,0.27,3233.33,9.0,779016.8,246.47,0.0,True,57.5,-0.65,-0.72,0.07,2026-06-11,9.9,0,,90.1,111.9,False,False
11-06-2026 09:00,DMRGD,9.65,10.75,9.65,10.75,96786884.0,0.0,1.1,0.1,957.69,1.1,57320443.1,68.85,0.0,True,68.91,1.04,1.14,-0.1,2026-06-11,9.14,2,9.65,9.65,ATH,False,False
11-06-2026 09:00,OSTIM,2.04,2.24,2.02,2.24,175423536.3,0.0,0.19,0.02,687.88,0.19,36441331.31,381.39,0.0,True,62.75,0.01,-0.0,0.01,2026-06-11,9.82,0,,1.86,2.3,False,False
11-06-2026 09:00,BRISA,85.15,90.75,85.15,90.75,395406.0,0.0,5.6,0.04,13900.0,5.6,219320.1,80.29,0.0,True,47.56,0.88,1.56,-0.68,2026-06-11,-0.06,2,85.15,85.15,100.0,False,False
11-06-2026 09:00,MNDTR,5.63,5.85,5.57,5.79,2575313.0,0.06,0.16,0.01,2185.71,0.16,1661449.1,55.0,0.37,True,46.52,-0.08,-0.07,-0.01,2026-06-11,2.84,2,5.57,5.57,6.64,False,False
11-06-2026 09:00,BIGEN,43.58,49.2,43.58,49.2,16352430.0,0.0,5.62,1.52,269.98,5.62,5111640.5,219.91,0.0,True,63.8,8.29,8.33,-0.04,2026-06-11,1.61,0,,8.44,ATH,False,False
11-06-2026 09:00,GSDHO,6.02,6.6,6.02,6.6,143385733.0,0.0,0.58,0.04,1511.11,0.58,66106079.6,116.9,0.0,True,65.69,0.26,0.15,0.11,2026-06-11,10.0,0,,4.9,6.92,False,False
10-06-2026 09:00,BRKO,11.2,12.32,11.2,12.32,997362.0,0.0,1.12,0.01,15900.0,1.12,351951.3,183.38,0.0,True,52.36,-0.39,-0.48,0.09,2026-06-10,10.0,0,,9.95,14.8,False,False
10-06-2026 09:00,DAGI,6.43,7.37,6.43,7.23,12659348.0,0.14,0.8,0.09,760.22,0.8,6391402.9,98.07,0.17,True,59.43,0.19,0.18,0.01,2026-06-10,1.83,2,6.43,6.43,8.0,False,False
10-06-2026 09:00,BERA,16.46,18.07,16.13,18.06,31928382.0,0.01,1.6,0.09,1602.13,1.6,12425092.8,156.97,0.01,True,59.83,-0.03,-0.12,0.08,2026-06-10,9.92,2,16.13,16.13,19.3,False,False
10-06-2026 09:00,DOAS,190.4,200.9,185.0,200.9,4168373.0,0.0,10.5,1.78,489.89,10.5,1668736.6,149.79,0.0,True,63.93,1.0,-0.74,1.74,2026-06-10,5.46,0,,170.1,205.8,False,False
10-06-2026 09:00,ERSU,27.0,29.5,25.72,29.12,1053660.0,0.38,2.12,0.4,430.0,2.12,489152.0,115.41,0.18,True,64.87,0.37,0.2,0.17,2026-06-10,7.85,0,,23.44,30.2,False,False
10-06-2026 09:00,EUPWR,89.0,96.6,88.7,96.6,80191802.0,0.0,7.6,0.36,2011.11,7.6,50263656.0,59.54,0.0,True,78.59,10.41,9.2,1.21,2026-06-10,9.96,0,,38.76,ATH,False,False
10-06-2026 09:00,ANGEN,11.03,12.11,11.03,12.11,14679383.0,0.0,1.08,0.08,1284.62,1.08,6643182.9,120.97,0.0,True,54.97,-0.09,-0.03,-0.06,2026-06-10,9.99,0,,10.41,16.0,False,False
10-06-2026 09:00,KERVN,6.12,6.72,6.12,6.6,6578034.0,0.12,0.48,0.1,375.25,0.48,1946033.2,238.02,0.25,True,77.21,0.48,0.38,0.11,2026-06-10,8.02,0,,3.62,ATH,False,False
10-06-2026 09:00,OFSYM,56.8,62.3,56.5,62.3,4715195.0,0.0,5.5,0.11,4900.0,5.5,1187067.1,297.21,0.0,True,57.93,-0.26,-0.48,0.22,2026-06-10,9.97,2,56.5,56.5,71.3,True,True
10-06-2026 09:00,KORDS,76.8,84.45,76.4,84.45,4785506.0,0.0,7.65,0.1,7185.71,7.65,2279140.1,109.97,0.0,True,61.18,2.69,3.68,-0.98,2026-06-10,9.96,0,,53.45,94.55,False,False
10-06-2026 09:00,KRGYO,2.69,2.95,2.65,2.94,83903961.0,0.01,0.25,0.02,1288.89,0.25,17439459.5,381.12,0.04,True,60.22,-0.01,-0.02,0.01,2026-06-10,9.29,2,2.65,2.65,3.36,False,False
10-06-2026 09:00,KZBGY,2.89,3.15,2.86,3.15,118494649.0,0.0,0.26,0.0,8566.67,0.26,62010639.0,91.09,0.0,True,50.65,-0.09,-0.08,-0.0,2026-06-10,9.76,2,2.86,2.86,3.6,False,False
09-06-2026 09:00,DERIM,39.0,42.78,39.0,42.78,1758435.0,0.0,3.78,0.89,323.77,3.78,511854.8,243.54,0.0,True,69.02,0.37,-0.19,0.56,2026-06-09,9.97,0,,33.48,43.12,False,False
09-06-2026 09:00,A1CAP,9.84,10.8,9.81,10.8,17330432.0,0.0,0.96,0.14,585.71,0.96,10332514.8,67.73,0.0,True,45.42,-0.79,-0.93,0.15,2026-06-09,9.98,0,,9.09,15.3,True,False
09-06-2026 09:00,MERKO,2.18,2.38,2.16,2.38,359670570.0,0.0,0.2,0.03,506.06,0.2,115915805.8,210.29,0.0,True,61.84,0.01,-0.01,0.02,2026-06-09,9.68,0,,1.96,2.57,False,False
09-06-2026 09:00,ULAS,26.98,29.6,26.62,29.12,998221.0,0.48,2.14,0.34,536.9,2.14,368301.7,171.03,0.22,True,53.94,-0.8,-1.04,0.24,2026-06-09,7.85,1,29.6,25.52,29.6,True,True
09-06-2026 09:00,TDGYO,14.71,16.32,14.51,16.3,8424980.0,0.02,1.59,0.45,255.7,1.59,1529722.8,450.75,0.01,True,54.6,-0.54,-0.7,0.16,2026-06-09,8.67,0,,12.21,19.5,False,False
09-06-2026 09:00,TMPOL,376.25,413.75,365.0,413.75,2097771.0,0.0,37.5,10.98,241.69,37.5,841503.6,149.29,0.0,True,55.24,-33.13,-50.43,17.31,2026-06-09,9.97,0,,278.5,703.0,True,False
08-06-2026 09:00,ENDAE,18.39,19.85,17.5,19.85,33876466.0,0.0,1.46,0.31,367.95,1.46,11816553.8,186.69,0.0,True,67.52,0.57,0.35,0.23,2026-06-08,9.97,0,,14.65,ATH,False,False
08-06-2026 09:00,EGGUB,99.05,108.9,98.2,108.9,2193197.0,0.0,9.85,0.36,2636.11,9.85,738061.5,197.16,0.0,True,46.61,-4.97,-4.37,-0.6,2026-06-08,9.94,2,98.2,98.2,142.3,False,False
08-06-2026 09:00,ORCAY,4.05,4.93,4.05,4.78,6597220.0,0.15,0.73,0.04,1559.09,0.73,2971804.9,121.99,0.21,True,56.74,0.19,0.24,-0.04,2026-06-08,6.22,2,4.05,4.05,5.19,False,False
08-06-2026 09:00,AVGYO,13.31,14.64,13.17,14.64,4489609.0,0.0,1.33,0.21,548.78,1.33,1598669.7,180.83,0.0,True,65.97,0.15,-0.05,0.2,2026-06-08,9.99,0,,11.0,15.75,False,False
08-06-2026 09:00,BARMA,60.65,66.7,60.2,66.7,9220216.0,0.0,6.05,0.4,1431.65,6.05,3581096.6,157.47,0.0,True,70.25,1.48,1.25,0.23,2026-06-08,9.98,0,,52.25,ATH,False,False
08-06-2026 09:00,DAPGM,9.91,11.0,9.61,11.0,272501450.0,0.0,1.09,0.12,831.62,1.09,106849770.6,155.03,0.0,True,55.18,-0.2,-0.37,0.17,2026-06-08,10.0,0,,8.7,11.95,False,False
08-06-2026 09:00,KUVVA,150.1,166.0,145.3,166.0,317072.0,0.0,15.9,0.84,1792.86,15.9,144817.4,118.95,0.0,True,66.11,5.93,6.4,-0.47,2026-06-08,9.21,0,,142.5,169.8,False,False
08-06-2026 09:00,RAYSG,182.0,200.2,180.0,200.2,1087918.0,0.0,18.2,0.95,1815.79,18.2,253161.8,329.73,0.0,True,57.2,-3.02,-3.64,0.62,2026-06-08,10.0,0,,174.0,220.0,False,False
08-06-2026 09:00,IZFAS,64.65,68.0,64.65,67.85,10712928.0,0.15,3.2,0.67,374.07,3.2,6363892.7,68.34,0.05,True,60.52,1.49,1.37,0.12,2026-06-08,2.26,0,,58.5,68.7,False,False
08-06-2026 09:00,VRGYO,2.16,2.29,2.11,2.26,54755246.0,0.03,0.1,0.0,3233.33,0.1,26794296.5,104.35,0.3,True,48.31,-0.04,-0.04,-0.0,2026-06-08,4.15,0,,2.07,2.59,False,False
05-06-2026 09:00,YBTAS,16.03,17.2,16.03,17.2,122259.0,0.0,1.17,0.08,1292.86,1.17,78652.7,55.44,0.0,True,48.66,-0.3,-0.39,0.08,2026-06-05,2.75,0,,15.4,18.21,False,False
05-06-2026 09:00,OZGYO,2.25,2.5,2.24,2.48,103959846.0,0.02,0.23,0.02,995.24,0.23,48470045.4,114.48,0.09,True,62.63,0.03,0.02,0.01,2026-06-05,8.77,0,,2.07,2.49,False,False
05-06-2026 09:00,IDGYO,4.9,5.3,4.75,5.26,7780313.0,0.04,0.36,0.14,155.32,0.36,4967562.8,56.62,0.11,True,80.24,0.32,0.15,0.17,2026-06-05,7.57,0,,3.3,ATH,False,False
