Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,direnc,destek,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
11-09-2026 10:00,RNPOL,2.23,2.26,2.22,2.26,369524.0,0.0,0.03,0.0,2900.0,0.03,162208.3,127.81,0.0,True,55.19,-0.0,-0.0,0.0,2026-09-11,2.24,0.89,0,,2.29,2.2,False,False
11-09-2026 10:00,GOZDE,23.68,24.62,23.58,24.44,1040312.0,0.18,0.76,0.1,691.67,0.76,277997.6,274.22,0.24,True,80.69,0.37,0.32,0.05,2026-09-11,23.2,5.34,0,,ATH,21.56,False,False
11-09-2026 09:00,ATATR,13.7,14.33,13.67,14.17,9190994.0,0.16,0.47,0.05,803.85,0.47,2690608.9,241.6,0.34,True,82.25,0.13,0.09,0.04,2026-09-11,13.45,5.35,0,,ATH,13.39,False,False
11-09-2026 09:00,CELHA,26.5,26.96,26.46,26.94,198907.0,0.02,0.44,0.1,331.37,0.44,112133.5,77.38,0.05,True,65.31,0.26,0.25,0.01,2026-09-11,26.7,0.9,0,,ATH,25.84,False,False
11-09-2026 09:00,MTRKS,32.06,32.7,32.06,32.54,194637.0,0.16,0.48,0.07,548.65,0.48,92471.4,110.48,0.33,True,57.15,-0.16,-0.24,0.08,2026-09-11,31.6,2.97,0,,33.96,30.34,False,False
11-09-2026 09:00,YEOTK,33.08,34.44,33.04,34.44,9510485.0,0.0,1.36,0.12,1014.75,1.36,3022943.6,214.61,0.0,True,70.28,0.04,-0.11,0.16,2026-09-11,31.32,9.96,0,,ATH,31.68,False,False
11-09-2026 09:00,GOKNR,17.81,18.4,17.8,18.3,799810.0,0.1,0.49,0.02,1860.0,0.49,265532.8,201.21,0.2,True,63.11,0.03,0.06,-0.03,2026-09-11,17.87,2.41,0,,18.68,16.5,False,False
11-09-2026 09:00,SANFM,9.18,9.38,9.12,9.38,1643861.0,0.0,0.2,0.04,440.54,0.2,480415.0,242.18,0.0,True,60.75,-0.06,-0.11,0.05,2026-09-11,8.94,4.92,0,,9.77,8.82,True,False
11-09-2026 09:00,KGYO,11.18,11.46,11.14,11.43,3539667.0,0.03,0.25,0.05,431.91,0.25,1846930.4,91.65,0.12,True,56.29,-0.1,-0.16,0.06,2026-09-11,11.01,3.81,0,,11.81,10.69,False,False
11-09-2026 09:00,FLAP,12.05,12.51,12.01,12.4,337621.0,0.11,0.35,0.06,473.77,0.35,108066.2,212.42,0.31,True,62.95,0.11,0.1,0.01,2026-09-11,12.05,2.9,0,,ATH,11.6,False,False
11-09-2026 09:00,ENERY,11.71,11.89,11.71,11.85,9196038.0,0.04,0.14,0.05,180.0,0.14,6126115.3,50.11,0.29,True,90.24,0.2,0.16,0.05,2026-09-11,11.47,3.31,0,,ATH,10.74,False,False
11-09-2026 08:00,MOGAN,13.27,14.23,12.8,14.08,11708574.0,0.15,0.81,0.05,1520.0,0.81,3319638.3,252.71,0.19,True,59.5,-0.03,-0.1,0.07,2026-09-11,13.42,4.92,0,,14.31,13.65,False,False
11-09-2026 08:00,NATEN,5.35,5.52,5.33,5.52,1938952.0,0.0,0.17,0.01,1788.89,0.17,1118124.5,73.41,0.0,True,66.15,0.05,0.05,-0.0,2026-09-11,5.38,2.6,0,,5.59,5.26,False,False
11-09-2026 08:00,DCTTR,6.32,6.75,6.22,6.64,10782007.0,0.11,0.32,0.03,1130.77,0.32,2947420.3,265.81,0.34,True,65.59,0.12,0.07,0.05,2026-09-11,6.46,2.79,0,,ATH,5.8,False,False
11-09-2026 08:00,IZMDC,10.03,10.44,9.97,10.36,2589518.0,0.08,0.33,0.04,704.88,0.33,1181537.5,119.17,0.24,True,62.04,-0.07,-0.11,0.04,2026-09-11,9.84,5.28,0,,10.85,9.47,False,False
11-09-2026 07:00,CEMZY,14.23,14.56,13.94,14.52,5889344.0,0.04,0.29,0.05,530.43,0.29,1820930.2,223.43,0.14,True,49.32,-0.03,-0.0,-0.03,2026-09-11,14.51,0.07,0,,15.0,14.36,False,False
11-09-2026 07:00,TCELL,101.6,102.8,101.2,102.6,5319442.0,0.2,1.0,0.18,455.56,1.0,1861699.0,185.73,0.2,True,62.84,0.39,0.42,-0.03,2026-09-11,101.6,0.98,0,,103.7,100.0,False,False
11-09-2026 07:00,TKFEN,211.7,216.9,210.6,216.1,777898.0,0.8,4.4,0.45,877.78,4.4,435141.0,78.77,0.18,True,58.41,0.02,0.07,-0.06,2026-09-11,211.4,2.22,0,,221.0,208.2,False,False
11-09-2026 07:00,HURGZ,8.01,8.55,8.0,8.41,5175713.0,0.14,0.4,0.06,545.16,0.4,1088846.9,375.34,0.35,True,77.51,0.14,0.09,0.04,2026-09-11,7.98,5.39,0,,ATH,7.52,False,False
11-09-2026 07:00,TUCLK,3.86,3.92,3.86,3.92,1314837.0,0.0,0.06,0.0,2900.0,0.06,809049.2,62.52,0.0,True,53.01,-0.02,-0.01,-0.01,2026-09-11,3.85,1.82,0,,4.05,3.8,False,False
11-09-2026 07:00,CATES,64.7,67.35,64.45,67.25,313643.0,0.1,2.55,0.08,3087.5,2.55,185391.7,69.18,0.04,True,60.99,0.17,0.02,0.15,2026-09-11,64.9,3.62,0,,72.0,63.25,False,False
11-09-2026 07:00,TTKOM,55.3,57.5,55.05,57.25,19799399.0,0.25,1.95,0.26,650.0,1.95,3972829.3,398.37,0.13,True,74.17,0.58,0.54,0.04,2026-09-11,55.35,3.43,0,,ATH,54.2,False,False
11-09-2026 07:00,MRGYO,2.01,2.14,1.98,2.14,183482836.0,0.0,0.13,0.02,550.0,0.13,40637223.0,351.51,0.0,True,93.17,0.1,0.09,0.01,2026-09-11,1.95,9.74,0,,ATH,1.55,False,False
11-09-2026 07:00,EFOR,18.79,19.29,18.7,19.23,13021094.0,0.06,0.44,0.03,1366.67,0.44,5990168.4,117.37,0.14,True,63.65,0.15,0.17,-0.02,2026-09-11,18.8,2.29,0,,19.39,18.28,False,False
11-09-2026 07:00,EPLAS,5.63,5.94,5.58,5.9,3420615.0,0.04,0.27,0.03,800.0,0.27,511162.4,569.18,0.15,True,76.35,0.03,0.0,0.03,2026-09-11,5.6,5.36,0,,6.06,5.49,False,False
11-09-2026 07:00,KUYAS,71.0,73.35,71.0,73.15,4806404.0,0.2,2.15,0.35,514.29,2.15,2537876.0,89.39,0.09,True,61.77,0.47,0.48,-0.01,2026-09-11,72.3,1.18,0,,ATH,70.45,False,False
11-09-2026 07:00,CITAS,169.3,174.5,164.0,173.7,4797352.0,0.8,4.4,0.28,1471.43,4.4,1850101.8,159.3,0.18,True,59.68,1.92,3.25,-1.33,2026-09-11,169.2,2.66,0,,179.7,124.1,False,False
11-09-2026 07:00,YIGIT,21.98,22.7,21.94,22.66,2172831.0,0.04,0.68,0.03,2166.67,0.68,484504.5,348.46,0.06,True,67.73,-0.01,-0.03,0.02,2026-09-11,21.88,3.56,0,,22.74,21.8,False,False
11-09-2026 07:00,AEFES,19.56,19.86,19.52,19.8,8542824.0,0.06,0.24,0.03,627.27,0.24,3995142.7,113.83,0.25,True,66.07,0.17,0.19,-0.02,2026-09-11,19.58,1.12,0,,ATH,19.37,False,False
11-09-2026 07:00,AHGAZ,39.3,40.62,39.12,40.48,2060249.0,0.14,1.18,0.12,900.0,1.18,521298.3,295.21,0.12,True,80.39,0.26,0.11,0.14,2026-09-11,39.24,3.16,0,,ATH,38.08,False,False
10-09-2026 14:00,BIOEN,18.46,19.23,18.4,19.14,6617917.0,0.09,0.68,0.05,1159.26,0.68,968283.7,583.47,0.13,True,60.52,-0.1,-0.13,0.02,2026-09-10,18.58,3.01,0,,19.6,18.3,True,True
10-09-2026 14:00,IDGYO,2.8,2.96,2.8,2.94,1016375.0,0.02,0.14,0.01,976.92,0.14,175017.8,480.73,0.14,True,62.12,-0.01,-0.01,0.0,2026-09-10,2.86,2.8,0,,2.98,2.77,False,False
10-09-2026 14:00,QUAGR,2.99,3.1,2.98,3.09,14132225.0,0.01,0.1,0.01,1150.0,0.1,4212391.5,235.49,0.1,True,58.53,-0.02,-0.02,0.0,2026-09-10,3.01,2.66,0,,3.13,2.96,False,False
10-09-2026 14:00,TUREX,6.03,6.08,6.01,6.08,2377339.0,0.0,0.05,0.0,1150.0,0.05,1054276.1,125.49,0.0,True,51.85,-0.01,-0.01,-0.0,2026-09-10,6.02,1.0,0,,6.17,5.99,False,False
10-09-2026 14:00,BINHO,9.63,10.1,9.61,10.01,15940009.0,0.09,0.38,0.07,475.76,0.38,6710678.6,137.53,0.24,True,67.95,0.09,0.06,0.04,2026-09-10,9.3,7.63,0,,ATH,9.24,False,False
10-09-2026 14:00,TSPOR,1.02,1.03,1.02,1.03,133403064.0,0.0,0.01,0.0,400.0,0.01,43826592.6,204.39,0.0,True,53.07,-0.0,-0.0,0.0,2026-09-10,1.01,1.98,0,,1.06,1.0,True,False
10-09-2026 14:00,CEOEM,24.42,26.28,24.4,26.2,1043073.0,0.08,1.78,0.1,1611.54,1.78,155577.2,570.45,0.04,True,71.07,0.18,0.18,0.0,2026-09-10,25.0,4.8,0,,ATH,24.36,False,False
