Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,direnc,destek,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
26-08-2026 12:00,AKFIS,18.72,19.25,18.72,19.12,6051792.0,0.13,0.4,0.1,288.35,0.4,2647170.0,128.61,0.32,True,80.42,0.36,0.32,0.04,2026-08-26,18.28,4.6,0,,ATH,15.89,False,False
26-08-2026 09:00,ALKIM,15.7,16.05,15.68,16.01,461604.0,0.04,0.31,0.02,1622.22,0.31,172643.8,167.37,0.13,True,63.29,-0.03,-0.04,0.01,2026-08-26,15.67,2.17,0,,16.16,15.61,False,False
26-08-2026 07:00,AKBNK,72.5,74.1,72.4,73.9,69819909.0,0.2,1.4,0.1,1373.68,1.4,17221292.1,305.43,0.14,True,72.64,0.5,0.45,0.05,2026-08-26,72.0,2.64,0,,ATH,69.3,False,False
26-08-2026 07:00,ATATP,335.25,360.0,331.75,359.25,908530.0,0.75,24.0,3.1,674.19,24.0,195946.0,363.66,0.03,True,79.47,8.41,6.27,2.14,2026-08-26,335.0,7.24,0,,ATH,305.25,False,False
26-08-2026 07:00,ANSGR,27.7,28.22,27.68,28.16,857308.0,0.06,0.46,0.0,22900.0,0.46,472515.8,81.43,0.13,True,49.44,-0.16,-0.14,-0.03,2026-08-26,27.72,1.59,0,,28.86,27.66,False,False
26-08-2026 07:00,BAGFS,26.18,26.76,26.18,26.62,282846.0,0.14,0.44,0.01,4300.0,0.44,99109.0,185.39,0.32,True,54.85,-0.13,-0.13,0.01,2026-08-26,26.18,1.68,0,,27.38,25.94,True,True
26-08-2026 07:00,ASGYO,11.23,11.36,11.21,11.33,414980.0,0.03,0.1,0.0,1900.0,0.1,242324.1,71.25,0.3,True,57.75,0.0,0.02,-0.01,2026-08-26,11.22,0.98,1,11.36,11.36,11.17,False,False
26-08-2026 07:00,ALBRK,9.0,9.14,8.95,9.14,4267520.0,0.0,0.14,0.01,1650.0,0.14,1290624.4,230.66,0.0,True,65.15,0.06,0.06,0.0,2026-08-26,8.92,2.47,0,,9.43,8.85,False,False
26-08-2026 07:00,ALARK,106.0,108.7,106.0,108.3,2013743.0,0.4,2.3,0.57,303.51,2.3,975984.0,106.33,0.17,True,62.18,-0.08,-0.58,0.5,2026-08-26,105.9,2.27,0,,116.3,102.2,False,False
26-08-2026 07:00,AKSEN,81.65,82.7,81.35,82.6,1290630.0,0.1,0.95,0.07,1166.67,0.95,572112.6,125.59,0.11,True,56.88,-0.25,-0.39,0.14,2026-08-26,81.3,1.6,0,,83.85,80.9,True,False
25-08-2026 13:00,BIMAS,412.75,417.0,412.75,416.25,1511533.0,0.75,3.5,0.38,833.33,3.5,726433.6,108.08,0.21,True,60.2,0.57,0.47,0.1,2026-08-25,412.25,0.97,0,,418.5,406.5,False,False
25-08-2026 12:00,A1YEN,2.76,2.95,2.75,2.9,12642497.0,0.05,0.14,0.01,1172.73,0.14,3936138.6,221.19,0.36,True,68.03,0.0,0.0,0.0,2026-08-25,2.82,2.84,1,2.95,2.95,2.72,False,False
25-08-2026 07:00,AVGYO,18.15,18.48,17.54,18.39,685062.0,0.09,0.24,0.02,1500.0,0.24,118301.8,479.08,0.37,True,64.37,0.2,0.23,-0.03,2026-08-25,17.94,2.51,1,18.48,18.48,16.29,False,False
25-08-2026 07:00,ADEL,35.8,37.98,35.44,37.76,5993140.0,0.22,1.96,0.2,870.3,1.96,1208468.1,395.93,0.11,True,87.08,0.86,0.67,0.18,2026-08-25,35.76,5.59,0,,ATH,32.02,False,False
25-08-2026 07:00,ASELS,399.5,410.75,396.5,410.5,9782655.0,0.25,11.0,0.9,1122.22,11.0,3550996.8,175.49,0.02,True,63.89,1.14,1.16,-0.02,2026-08-25,399.75,2.69,2,396.5,ATH,396.5,False,False
25-08-2026 07:00,AKFGY,2.73,2.78,2.71,2.77,8327744.0,0.01,0.04,0.01,471.43,0.04,1823906.1,356.59,0.25,True,79.05,0.03,0.03,0.0,2026-08-25,2.72,1.84,0,,ATH,2.57,False,False
24-08-2026 12:00,BEGYO,3.63,3.67,3.62,3.66,845715.0,0.01,0.03,0.01,500.0,0.03,399406.7,111.74,0.33,True,68.62,0.02,0.01,0.0,2026-08-24,3.59,1.95,0,,ATH,3.54,False,False
24-08-2026 10:00,AHSGY,19.19,19.76,19.1,19.72,323393.0,0.04,0.53,0.06,768.85,0.53,142874.5,126.35,0.08,True,72.54,0.16,0.1,0.05,2026-08-24,19.26,2.39,0,,ATH,18.6,False,False
24-08-2026 07:00,ADGYO,63.45,65.45,63.45,65.0,358443.0,0.45,1.55,0.26,484.91,1.55,95554.5,275.12,0.29,True,78.12,1.21,1.32,-0.11,2026-08-24,63.85,1.8,0,,65.2,55.1,False,False
21-08-2026 14:00,ARDYZ,93.45,96.7,93.1,95.85,1352829.0,0.85,2.4,0.26,823.08,2.4,452341.3,199.07,0.35,True,66.55,0.64,0.66,-0.01,2026-08-21,93.3,2.73,0,,97.0,92.1,False,False
21-08-2026 11:00,AYDEM,27.4,27.88,27.38,27.84,597417.0,0.04,0.44,0.1,340.0,0.44,383506.0,55.78,0.09,True,64.84,0.11,0.04,0.07,2026-08-21,27.16,2.5,0,,29.16,26.26,False,False
21-08-2026 09:00,BERA,13.48,14.13,13.48,14.0,7489477.0,0.13,0.52,0.06,738.71,0.52,1185364.5,531.83,0.25,True,76.51,0.05,0.01,0.04,2026-08-21,13.27,5.5,0,,ATH,13.21,False,False
21-08-2026 08:00,AYGAZ,329.25,333.0,327.25,332.0,216154.0,1.0,2.75,0.62,340.0,2.75,134748.8,60.41,0.36,True,71.25,3.78,3.59,0.18,2026-08-21,330.0,0.61,0,,332.5,324.25,False,False
21-08-2026 08:00,ALTNY,18.37,19.2,18.29,19.11,15197357.0,0.09,0.74,0.1,618.45,0.74,7527497.8,101.89,0.12,True,83.52,0.62,0.58,0.04,2026-08-21,18.63,2.58,0,,ATH,17.55,False,False
21-08-2026 07:00,AFYON,12.38,13.1,12.38,12.96,1379955.0,0.14,0.58,0.04,1248.84,0.58,219396.3,528.98,0.24,True,82.85,0.03,-0.0,0.03,2026-08-21,12.36,4.85,0,,ATH,12.31,False,False
21-08-2026 07:00,AGHOL,31.2,31.44,31.1,31.38,904303.0,0.06,0.18,0.01,2150.0,0.18,352256.0,156.72,0.33,True,60.05,-0.0,-0.02,0.02,2026-08-21,31.06,1.03,0,,31.5,30.92,False,False
20-08-2026 13:00,AKHAN,41.1,42.32,41.02,42.14,505099.0,0.18,1.04,0.17,497.7,1.04,249450.8,102.48,0.17,True,68.48,0.21,0.11,0.1,2026-08-20,40.76,3.39,0,,ATH,40.0,False,False
20-08-2026 11:00,BESTE,33.28,34.12,33.14,34.02,1983067.0,0.1,0.74,0.02,4525.0,0.74,939361.3,111.11,0.14,True,53.1,-0.31,-0.35,0.04,2026-08-20,33.28,2.22,0,,36.7,32.62,True,True
20-08-2026 07:00,ANGEN,9.29,9.4,9.28,9.38,666607.0,0.02,0.09,0.02,328.57,0.09,240858.7,176.76,0.22,True,72.01,0.04,0.02,0.02,2026-08-20,9.27,1.19,0,,ATH,9.06,False,False
20-08-2026 07:00,ALFAS,42.22,43.46,41.8,43.46,861105.0,0.0,1.24,0.09,1219.15,1.24,212459.1,305.3,0.0,True,84.7,0.22,-0.11,0.33,2026-08-20,39.52,9.97,1,43.46,ATH,39.38,False,False
19-08-2026 10:00,ALVES,1.75,1.78,1.73,1.78,29622855.0,0.0,0.03,0.0,2900.0,0.03,9400748.7,215.11,0.0,True,67.09,-0.0,-0.0,0.0,2026-08-19,1.72,3.49,0,,ATH,1.71,False,False
19-08-2026 07:00,AAGYO,12.46,12.63,12.41,12.59,1382121.0,0.04,0.13,0.0,4233.33,0.13,473552.4,191.86,0.31,True,51.51,-0.03,-0.04,0.0,2026-08-19,12.45,1.12,2,12.41,ATH,12.41,False,False
19-08-2026 07:00,AGROT,2.33,2.55,2.31,2.55,283086936.0,0.0,0.22,0.02,856.52,0.22,29233863.6,868.35,0.0,True,84.45,0.01,-0.01,0.01,2026-08-19,2.32,9.91,3,,ATH,ATL,False,False
19-08-2026 07:00,AEFES,19.13,19.45,19.08,19.39,13492246.0,0.06,0.26,0.04,550.0,0.26,5243752.9,157.3,0.23,True,64.25,0.02,-0.0,0.02,2026-08-19,19.13,1.36,0,,ATH,18.78,False,False
18-08-2026 13:00,ARZUM,1.71,1.81,1.7,1.81,29188590.0,0.0,0.1,0.01,614.29,0.1,5442519.5,436.31,0.0,True,85.21,0.01,0.0,0.01,2026-08-18,1.65,9.7,0,,ATH,1.64,False,False
18-08-2026 07:00,ARFYE,24.04,24.44,23.5,24.38,1338521.0,0.06,0.34,0.05,553.85,0.34,424345.1,215.43,0.18,True,67.94,0.02,0.01,0.01,2026-08-18,24.02,1.5,0,,ATH,ATL,False,False
17-08-2026 14:00,BESLR,12.65,13.79,12.64,13.56,2737676.0,0.23,0.91,0.07,1238.24,0.91,492471.2,455.91,0.25,True,83.33,0.04,0.0,0.03,2026-08-17,12.76,6.27,1,13.79,13.79,12.58,False,False
