Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
21-04-2026 09:00,HOROZ,59.8,64.75,58.25,64.0,4252810.0,0.75,4.2,0.65,541.22,4.2,1434829.8,196.4,0.18,True,68.42,0.32,-0.38,0.7,2026-04-21,8.57,0,,53.2,72.0,False,False
21-04-2026 09:00,BIGEN,12.7,13.86,12.13,13.86,55767709.0,0.0,1.16,0.42,176.19,1.16,29606584.1,88.36,0.0,True,87.25,0.83,0.35,0.48,2026-04-21,10.0,0,,8.44,ATH,False,False
21-04-2026 09:00,OZRDN,34.22,37.6,34.22,37.58,914498.0,0.02,3.36,0.56,497.86,3.36,590291.8,54.92,0.01,True,63.18,1.27,1.48,-0.22,2026-04-21,9.82,0,,30.2,39.8,False,False
21-04-2026 09:00,PRZMA,19.44,21.38,18.5,21.38,5913666.0,0.0,1.94,0.8,141.9,1.94,2378928.5,148.59,0.0,True,83.0,1.07,0.43,0.63,2026-04-21,9.98,0,,13.32,ATH,False,False
21-04-2026 09:00,SAMAT,5.56,5.81,5.52,5.77,4140348.0,0.04,0.21,0.03,650.0,0.21,1817574.4,127.8,0.19,True,62.6,0.0,-0.04,0.04,2026-04-21,4.91,0,,5.1,6.85,False,False
21-04-2026 09:00,ESEN,4.32,4.74,4.17,4.74,391211670.0,0.0,0.42,0.08,400.0,0.42,126506001.2,209.24,0.0,True,77.93,0.12,0.04,0.08,2026-04-21,9.98,0,,3.69,6.45,False,False
21-04-2026 09:00,GMTAS,41.9,46.08,41.72,46.08,7278027.0,0.0,4.18,1.71,144.16,4.18,4495748.8,61.89,0.0,True,92.92,3.81,2.22,1.59,2026-04-21,9.98,0,,25.34,ATH,False,False
21-04-2026 09:00,IHLGM,2.14,2.34,2.12,2.29,84726767.0,0.05,0.15,0.02,525.0,0.15,25179088.2,236.5,0.33,True,70.6,0.04,0.02,0.02,2026-04-21,7.51,0,,1.92,2.37,False,False
21-04-2026 09:00,HATSN,41.2,45.22,40.56,45.22,7940826.0,0.0,4.02,0.56,620.43,4.02,3325717.7,138.77,0.0,True,79.62,1.17,0.6,0.57,2026-04-21,9.97,0,,36.58,48.36,False,False
21-04-2026 09:00,HUBVC,3.72,4.08,3.72,4.08,10025025.0,0.0,0.36,0.08,333.73,0.36,4145771.8,141.81,0.0,True,57.49,-0.17,-0.23,0.06,2026-04-21,9.97,0,,2.47,5.4,True,True
21-04-2026 09:00,BMSCH,17.19,18.85,17.19,18.49,17413328.0,0.36,1.3,0.15,790.41,1.3,3583125.0,385.98,0.28,True,63.85,-0.15,-0.36,0.21,2026-04-21,7.88,0,,15.8,19.35,False,False
21-04-2026 09:00,BJKAS,1.71,1.87,1.7,1.84,245166701.0,0.03,0.13,0.03,348.28,0.13,91854939.3,166.91,0.23,True,80.48,0.05,0.01,0.04,2026-04-21,7.6,0,,1.44,1.92,False,False
21-04-2026 09:00,ARENA,29.7,32.44,29.3,32.24,11567962.0,0.2,2.54,0.59,329.05,2.54,3679618.7,214.38,0.08,True,78.72,1.04,0.33,0.71,2026-04-21,9.29,0,,23.9,32.42,False,False
20-04-2026 09:00,KARSN,10.79,11.65,10.7,11.47,32539009.0,0.18,0.68,0.15,347.37,0.68,19469101.1,67.13,0.26,True,72.24,0.24,0.05,0.2,2026-04-20,5.23,0,,9.2,11.89,False,False
20-04-2026 09:00,GRNYO,16.15,18.86,15.59,18.35,2244491.0,0.51,2.2,0.45,392.17,2.2,816475.3,174.9,0.23,True,72.26,0.17,-0.28,0.45,2026-04-20,7.0,0,,13.9,19.32,False,False
20-04-2026 09:00,DYOBY,15.0,16.72,14.8,16.28,35188065.0,0.44,1.28,0.2,527.45,1.28,12623691.6,178.75,0.34,True,69.07,0.62,0.28,0.34,2026-04-20,7.11,0,,12.73,ATH,False,False
20-04-2026 09:00,EGPRO,37.48,41.68,36.7,41.68,7356265.0,0.0,4.2,1.06,296.98,4.2,3733606.5,97.03,0.0,True,83.79,2.36,1.3,1.06,2026-04-20,9.97,0,,27.64,ATH,False,False
20-04-2026 09:00,MARBL,13.11,13.75,12.91,13.7,3255618.0,0.05,0.59,0.07,686.67,0.59,2058953.0,58.12,0.08,True,62.32,0.17,0.06,0.11,2026-04-20,3.4,0,,12.09,14.35,False,False
20-04-2026 09:00,MERCN,20.06,22.08,19.38,22.08,16526275.0,0.0,2.02,0.42,376.42,2.02,10508940.1,57.26,0.0,True,81.38,0.71,0.15,0.56,2026-04-20,9.96,0,,15.8,ATH,False,False
