Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
06-08-2026 13:00,KMPUR,21.7,22.22,21.68,22.2,832585.0,0.02,0.5,0.09,468.18,0.5,526041.6,58.27,0.04,True,74.54,0.33,0.26,0.08,2026-08-06,21.0,5.71,0,,20.32,22.48,False,False
06-08-2026 13:00,MAGEN,36.64,37.04,36.4,37.02,2968310.0,0.02,0.38,0.1,272.55,0.38,917515.0,223.52,0.05,True,59.99,0.04,-0.06,0.1,2026-08-06,36.2,2.27,0,,35.26,38.64,False,False
06-08-2026 13:00,MARBL,11.98,12.09,11.97,12.08,135410.0,0.01,0.1,0.01,614.29,0.1,82334.3,64.46,0.1,True,61.16,0.02,0.01,0.01,2026-08-06,11.88,1.68,0,,11.73,12.09,False,False
06-08-2026 13:00,MERKO,1.38,1.39,1.37,1.39,9390767.0,0.0,0.01,0.0,400.0,0.01,2642979.0,255.31,0.0,True,56.4,0.0,0.0,0.0,2026-08-06,1.37,1.46,0,,1.37,1.4,False,False
06-08-2026 13:00,EPLAS,5.52,5.71,5.51,5.69,1395288.0,0.02,0.17,0.04,372.22,0.17,609742.7,128.83,0.12,True,75.02,0.03,0.0,0.03,2026-08-06,5.31,7.16,0,,5.27,5.89,False,False
06-08-2026 12:00,GZNMI,58.1,59.5,58.05,59.4,339583.0,0.1,1.3,0.08,1633.33,1.3,123822.5,174.25,0.08,True,52.89,-0.53,-0.64,0.11,2026-08-06,58.1,2.24,0,,57.2,61.25,True,True
06-08-2026 12:00,LRSHO,2.76,2.78,2.75,2.78,1841251.0,0.0,0.02,0.0,400.0,0.02,1054382.6,74.63,0.0,True,58.51,0.0,-0.0,0.01,2026-08-06,2.77,0.36,0,,2.68,2.84,False,False
06-08-2026 12:00,KLKIM,25.44,25.62,25.4,25.6,275142.0,0.02,0.16,0.01,1233.33,0.16,136133.2,102.11,0.12,True,59.32,0.02,0.02,0.0,2026-08-06,25.34,1.03,0,,25.26,25.8,False,False
06-08-2026 12:00,PAHOL,1.35,1.36,1.34,1.36,22447261.0,0.0,0.01,0.0,900.0,0.01,14706739.4,52.63,0.0,True,55.48,0.0,0.0,-0.0,2026-08-06,1.33,2.26,0,,1.28,1.42,False,False
06-08-2026 12:00,PRDGS,7.86,8.12,7.79,8.1,2024459.0,0.02,0.24,0.06,293.44,0.24,1283618.4,57.72,0.08,True,73.34,0.15,0.12,0.03,2026-08-06,7.74,4.65,0,,7.05,8.79,False,False
06-08-2026 12:00,QUAGR,3.29,3.4,3.29,3.37,13494039.0,0.03,0.08,0.0,1900.0,0.08,3734252.2,261.36,0.37,True,58.15,-0.02,-0.03,0.01,2026-08-06,3.27,3.06,0,,3.31,3.39,True,True
06-08-2026 12:00,SEKFK,5.36,5.44,5.34,5.44,397810.0,0.0,0.08,0.01,1233.33,0.08,95173.8,317.98,0.0,True,68.32,0.1,0.1,0.01,2026-08-06,5.38,1.12,0,,4.8,ATH,False,False
06-08-2026 12:00,TDGYO,17.12,18.1,17.12,17.85,499932.0,0.25,0.73,0.03,2181.25,0.73,105512.1,373.81,0.34,True,67.19,0.15,0.1,0.05,2026-08-06,16.93,5.43,0,,16.0,18.42,False,False
06-08-2026 12:00,GARFA,26.86,27.24,26.84,27.18,336418.0,0.06,0.32,0.05,540.0,0.32,109134.6,208.26,0.19,True,69.0,0.11,0.06,0.05,2026-08-06,26.64,2.03,0,,26.1,27.82,False,False
06-08-2026 12:00,ULUFA,1.69,1.73,1.69,1.72,12118856.0,0.01,0.03,0.01,500.0,0.03,3640594.9,232.88,0.33,True,60.93,-0.0,-0.0,0.0,2026-08-06,1.68,2.38,0,,1.67,1.76,False,False
