Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
07-08-2026 15:00,TOASO,259.75,264.5,259.25,263.5,721660.0,1.0,3.75,0.57,552.17,3.75,363132.3,98.73,0.27,True,55.41,-1.47,-2.15,0.68,2026-08-07,257.0,2.53,0,,257.0,274.75,True,False
07-08-2026 15:00,ENDAE,15.29,16.59,15.28,16.36,2633672.0,0.23,1.07,0.11,909.43,1.07,447605.7,488.39,0.21,True,76.35,0.08,0.02,0.06,2026-08-07,15.28,7.07,0,,15.12,ATH,False,False
07-08-2026 15:00,BLCYT,19.16,19.65,19.15,19.59,315875.0,0.06,0.43,0.06,571.88,0.43,114886.3,174.95,0.14,True,72.7,0.09,0.03,0.05,2026-08-07,18.9,3.65,0,,18.65,19.82,False,False
07-08-2026 15:00,TRMET,137.3,141.3,137.2,140.2,1578300.0,1.1,2.9,0.5,480.0,2.9,704676.6,123.98,0.38,True,72.23,2.41,2.37,0.03,2026-08-07,135.9,3.16,0,,120.5,ATH,False,False
07-08-2026 15:00,PRKME,18.15,18.99,18.13,18.86,1264357.0,0.13,0.71,0.04,1768.42,0.71,429761.6,194.2,0.18,True,64.82,0.09,0.1,-0.01,2026-08-07,18.29,3.12,0,,17.75,19.16,False,False
07-08-2026 15:00,GSRAY,1.01,1.02,1.0,1.02,63790840.0,0.0,0.01,0.0,400.0,0.01,12580524.1,407.06,0.0,True,69.43,0.01,0.01,0.0,2026-08-07,1.0,2.0,0,,0.99,ATH,False,False
07-08-2026 15:00,KLRHO,76.75,77.95,76.75,77.8,272729.0,0.15,1.05,0.16,577.42,1.05,148460.0,83.71,0.14,True,59.35,0.33,0.38,-0.05,2026-08-07,77.15,0.84,0,,72.1,78.55,False,False
07-08-2026 15:00,SASA,2.57,2.61,2.56,2.6,300628162.0,0.01,0.03,0.0,1400.0,0.03,178010644.9,68.88,0.33,True,61.6,0.01,0.01,-0.0,2026-08-07,2.58,0.78,0,,2.54,2.61,False,False
07-08-2026 15:00,HEKTS,2.89,2.95,2.88,2.94,79198037.0,0.01,0.05,0.0,1150.0,0.05,32860966.0,141.01,0.2,True,57.35,-0.0,-0.0,-0.0,2026-08-07,2.92,0.68,0,,2.88,2.95,False,False
07-08-2026 15:00,ESCOM,5.61,6.0,5.59,5.91,18796945.0,0.09,0.3,0.01,3650.0,0.3,5485952.1,242.64,0.3,True,62.21,0.01,0.03,-0.02,2026-08-07,5.76,2.6,0,,5.76,6.19,False,False
07-08-2026 15:00,ATATR,14.05,14.76,14.03,14.58,11632938.0,0.18,0.53,0.07,715.38,0.53,2841480.9,309.4,0.34,True,70.46,0.07,0.02,0.05,2026-08-07,13.85,5.27,0,,13.74,ATH,False,False
07-08-2026 14:00,ESCAR,44.76,45.4,44.32,45.22,1328398.0,0.18,0.46,0.01,4500.0,0.46,261756.7,407.49,0.39,True,56.25,-0.01,-0.04,0.03,2026-08-07,44.82,0.89,0,,43.4,45.72,False,False
07-08-2026 14:00,DAPGM,8.62,8.83,8.55,8.81,16944077.0,0.02,0.19,0.02,1166.67,0.19,5795591.2,192.36,0.11,True,62.07,-0.01,-0.02,0.01,2026-08-07,8.6,2.44,0,,8.32,8.98,False,False
07-08-2026 14:00,GENIL,9.58,10.31,9.57,10.26,27995898.0,0.05,0.68,0.08,760.76,0.68,5505591.7,408.5,0.07,True,77.44,0.09,0.05,0.04,2026-08-07,9.51,7.89,0,,9.38,ATH,False,False
07-08-2026 14:00,AKFGY,2.67,2.73,2.67,2.72,9732690.0,0.01,0.05,0.0,1566.67,0.05,2315744.2,320.28,0.2,True,60.38,-0.01,-0.01,0.0,2026-08-07,2.67,1.87,0,,2.68,2.73,True,True
07-08-2026 14:00,SELVA,1.72,1.73,1.72,1.73,2133718.0,0.0,0.01,0.0,233.33,0.01,1165979.2,83.0,0.0,True,53.18,-0.0,-0.0,0.0,2026-08-07,1.71,1.17,0,,1.71,1.76,False,False
07-08-2026 14:00,KARTN,183.7,194.0,183.7,191.9,338837.0,2.1,8.2,0.76,978.95,8.2,99056.3,242.07,0.26,True,55.83,-2.24,-3.34,1.09,2026-08-07,182.3,5.27,0,,175.0,193.1,False,False
07-08-2026 14:00,IZENR,8.9,9.11,8.89,9.05,21712654.0,0.06,0.15,0.02,733.33,0.15,4309200.1,403.87,0.4,True,69.08,0.04,0.02,0.02,2026-08-07,8.8,2.84,0,,8.72,9.6,False,False
07-08-2026 14:00,TEKTU,7.66,7.92,7.63,7.88,3049138.0,0.04,0.22,0.01,1900.0,0.22,808359.9,277.2,0.18,True,60.34,-0.0,-0.01,0.01,2026-08-07,7.78,1.29,0,,7.59,7.92,False,False
07-08-2026 13:00,TATGD,17.11,17.49,17.11,17.47,520124.0,0.02,0.36,0.03,1025.0,0.36,233936.3,122.34,0.06,True,61.57,0.01,-0.03,0.04,2026-08-07,17.22,1.45,0,,16.82,19.05,False,False
