Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
30-01-2026 11:00,SMRVA,69.2,71.4,69.1,71.0,1304306.0,0.4,1.8,0.15,1141.38,1.8,865728.1,50.66,0.22,True,46.74,-1.33,-1.07,-0.26,2026-01-30,68.3,3.95,0,,61.65,85.95,False,False
30-01-2026 10:00,A1CAP,14.62,15.9,14.62,15.69,13340761.0,0.21,1.07,0.17,525.73,1.07,2879111.9,363.36,0.2,True,71.12,0.16,0.08,0.08,2026-01-30,14.93,5.09,0,,14.19,ATH,False,False
30-01-2026 10:00,ANGEN,11.67,12.0,11.59,11.91,1714601.0,0.09,0.24,0.04,531.58,0.24,515030.6,232.91,0.37,True,68.76,0.01,-0.02,0.03,2026-01-30,11.67,2.06,0,,11.48,12.37,False,False
30-01-2026 10:00,ARSAN,4.25,4.47,4.2,4.42,15204999.0,0.05,0.17,0.01,1114.29,0.17,6006570.9,153.14,0.29,True,50.44,-0.09,-0.1,0.01,2026-01-30,4.25,4.0,0,,4.14,4.89,True,True
30-01-2026 10:00,TUCLK,5.61,5.98,5.16,5.91,54124333.0,0.07,0.3,0.03,900.0,0.3,7196315.5,652.11,0.23,True,95.49,0.23,0.21,0.02,2026-01-30,5.61,5.35,0,,4.61,ATH,False,False
30-01-2026 10:00,TMSN,112.6,118.3,112.0,117.0,1596296.0,1.3,4.4,0.7,528.57,4.4,322766.2,394.57,0.3,True,89.62,1.43,0.76,0.67,2026-01-30,111.1,5.31,0,,107.2,ATH,False,False
30-01-2026 10:00,AZTEK,4.5,4.68,4.5,4.64,3896837.0,0.04,0.14,0.01,1066.67,0.14,991842.9,292.89,0.29,True,64.13,0.01,0.01,-0.01,2026-01-30,4.51,2.88,0,,4.5,4.74,False,False
30-01-2026 10:00,BAHKM,93.6,100.4,93.1,98.55,855297.0,1.85,4.95,0.5,900.0,4.95,224569.1,280.86,0.37,True,61.45,-1.17,-1.9,0.73,2026-01-30,93.6,5.29,0,,91.3,111.0,True,False
30-01-2026 10:00,TCKRC,89.9,95.0,88.3,94.2,1526847.0,0.8,4.3,0.0,85900.0,4.3,454749.7,235.76,0.19,True,50.02,-1.57,-1.48,-0.09,2026-01-30,89.8,4.9,0,,93.95,97.3,True,True
30-01-2026 10:00,SUNTK,39.58,40.86,39.58,40.5,471990.0,0.36,0.92,0.01,6471.43,0.92,205091.4,130.14,0.39,True,47.39,-0.45,-0.44,-0.01,2026-01-30,39.5,2.53,0,,37.68,42.12,True,True
30-01-2026 10:00,BURCE,59.7,63.4,59.0,63.35,3123563.0,0.05,3.65,0.95,284.21,3.65,777639.3,301.67,0.01,True,77.96,1.22,0.27,0.95,2026-01-30,58.0,9.22,0,,51.55,65.0,False,False
30-01-2026 10:00,RALYH,186.7,190.0,186.4,189.6,118411.0,0.4,2.9,0.43,574.42,2.9,62297.4,90.07,0.14,True,56.38,0.6,0.66,-0.07,2026-01-30,186.4,1.72,0,,184.8,191.6,False,False
30-01-2026 10:00,PNSUT,12.15,12.96,12.15,12.96,14383842.0,0.0,0.81,0.09,800.0,0.81,1595403.4,801.58,0.0,True,85.7,0.13,0.02,0.11,2026-01-30,11.79,9.92,0,,11.18,ATH,False,False
30-01-2026 10:00,CVKMD,40.34,42.24,38.78,42.06,19118199.0,0.18,1.72,0.31,458.44,1.72,8251206.0,131.7,0.1,True,72.88,1.2,1.21,-0.01,2026-01-30,40.58,3.65,0,,37.82,ATH,False,False
30-01-2026 10:00,PAHOL,1.76,1.81,1.74,1.81,378979916.0,0.0,0.05,0.01,733.33,0.05,129948717.2,191.64,0.0,True,69.88,0.03,0.03,-0.0,2026-01-30,1.74,4.02,0,,1.72,1.83,False,False
30-01-2026 10:00,MEPET,22.92,24.44,22.52,24.44,403196.0,0.0,1.52,0.33,366.26,1.52,130149.6,209.79,0.0,True,72.61,0.64,0.46,0.18,2026-01-30,23.0,6.26,0,,20.7,ATH,False,False
30-01-2026 10:00,MEDTR,30.54,31.18,30.22,31.06,327590.0,0.12,0.52,0.07,602.7,0.52,123278.2,165.73,0.23,True,66.66,0.11,0.07,0.04,2026-01-30,30.42,2.1,0,,30.18,ATH,False,False
30-01-2026 10:00,MARTI,2.79,2.91,2.79,2.9,20694373.0,0.01,0.11,0.02,633.33,0.11,4963815.7,316.9,0.09,True,65.31,0.01,0.01,0.0,2026-01-30,2.8,3.57,0,,2.78,2.97,False,False
30-01-2026 10:00,ETILR,3.98,4.06,3.92,4.04,3904419.0,0.02,0.06,0.0,1900.0,0.06,1046770.7,273.0,0.33,True,67.49,0.01,0.01,0.0,2026-01-30,3.95,2.28,0,,3.87,4.06,False,False
30-01-2026 10:00,KLRHO,539.5,573.0,539.0,573.0,760008.0,0.0,33.5,8.05,316.15,33.5,299402.3,153.84,0.0,True,91.02,26.39,22.75,3.63,2026-01-30,539.0,6.31,0,,407.0,ATH,False,False
30-01-2026 10:00,GOKNR,21.98,22.84,21.86,22.66,4553362.0,0.18,0.68,0.06,996.77,0.68,850409.9,435.43,0.26,True,72.12,0.07,0.04,0.04,2026-01-30,21.96,3.19,0,,21.68,ATH,False,False
30-01-2026 10:00,UCAYM,34.98,35.0,34.96,35.0,8441092.0,0.0,0.02,0.0,900.0,0.02,3061913.0,175.68,0.0,True,100.0,1.84,1.65,0.19,2026-01-30,31.82,9.99,0,,28.94,ATH,False,False
30-01-2026 10:00,PINSU,11.24,11.99,11.24,11.92,8520661.0,0.07,0.68,0.08,783.12,0.68,1223349.9,596.5,0.1,True,83.26,0.01,-0.04,0.05,2026-01-30,11.24,6.05,0,,11.25,11.94,False,False
30-01-2026 10:00,YATAS,46.76,48.84,46.44,48.66,656818.0,0.18,1.9,0.19,889.58,1.9,169664.2,287.13,0.09,True,74.15,0.52,0.39,0.12,2026-01-30,46.76,4.06,0,,43.82,ATH,False,False
30-01-2026 10:00,AKFYE,18.48,18.72,18.39,18.66,1230795.0,0.06,0.18,0.02,800.0,0.18,660574.6,86.32,0.33,True,62.71,0.07,0.07,0.0,2026-01-30,18.48,0.97,0,,18.17,18.67,False,False
30-01-2026 10:00,AGHOL,34.1,34.76,33.92,34.64,2722964.0,0.12,0.54,0.08,575.0,0.54,912736.8,198.33,0.22,True,76.19,0.33,0.29,0.04,2026-01-30,34.0,1.88,0,,32.5,ATH,False,False
30-01-2026 10:00,ZGYO,20.9,23.1,20.64,23.1,29747163.0,0.0,2.2,0.14,1449.3,2.2,9523336.5,212.36,0.0,True,64.43,0.51,0.66,-0.15,2026-01-30,21.0,10.0,0,,19.87,24.02,False,False
29-01-2026 17:00,AKGRT,8.43,8.52,8.42,8.5,4257119.0,0.02,0.07,0.02,337.5,0.07,1629713.2,161.22,0.29,True,63.68,0.03,0.02,0.01,2026-01-29,8.4,1.19,0,,8.26,ATH,False,False
29-01-2026 17:00,DSTKF,764.0,821.5,761.0,818.0,246507.0,3.5,54.0,5.1,958.82,54.0,124887.7,97.38,0.06,True,74.45,15.21,13.18,2.03,2026-01-29,756.5,8.13,0,,670.5,ATH,False,False
29-01-2026 17:00,FENER,3.34,3.36,3.33,3.36,30922757.0,0.0,0.02,0.0,1900.0,0.02,20120984.0,53.68,0.0,True,54.35,-0.01,-0.02,0.01,2026-01-29,3.31,1.51,0,,3.3,3.57,False,False
29-01-2026 17:00,EGEPO,10.37,10.46,10.33,10.45,1263178.0,0.01,0.08,0.01,515.38,0.08,402545.3,213.8,0.13,True,66.15,0.09,0.08,0.01,2026-01-29,10.27,1.75,0,,9.64,ATH,False,False
29-01-2026 17:00,CWENE,31.12,35.08,30.78,35.08,10472947.0,0.0,3.96,0.34,1078.57,3.96,2741872.5,281.96,0.0,True,80.6,0.22,0.06,0.16,2026-01-29,31.9,9.97,0,,31.16,ATH,False,False
29-01-2026 17:00,BIGCH,51.85,53.5,51.5,53.5,672221.0,0.0,1.65,0.16,900.0,1.65,187544.6,258.43,0.0,True,70.78,1.11,1.12,-0.02,2026-01-29,52.05,2.79,0,,45.06,ATH,False,False
29-01-2026 17:00,PASEU,143.2,163.1,141.8,159.0,5781074.0,4.1,15.8,1.71,823.98,15.8,2046480.6,182.49,0.26,True,55.93,-3.87,-2.84,-1.03,2026-01-29,157.5,0.95,0,,141.8,175.0,False,False
29-01-2026 17:00,SANFM,7.47,7.68,7.45,7.68,2615907.0,0.0,0.21,0.01,3400.0,0.21,927976.5,181.89,0.0,True,62.11,0.01,0.02,-0.01,2026-01-29,7.6,1.05,0,,7.1,8.0,False,False
29-01-2026 17:00,MEGMT,70.0,72.9,69.9,72.9,5764621.0,0.0,2.9,0.49,491.84,2.9,2822801.8,104.22,0.0,True,81.49,1.71,1.33,0.38,2026-01-29,66.3,9.95,0,,60.75,ATH,False,False
29-01-2026 17:00,BULGS,45.0,47.62,44.86,47.4,7337972.0,0.22,2.4,0.15,1478.95,2.4,1457448.9,403.48,0.09,True,67.67,0.01,-0.13,0.14,2026-01-29,45.4,4.41,0,,44.6,47.48,False,False
29-01-2026 17:00,GENTS,12.31,12.67,12.31,12.66,3912251.0,0.01,0.35,0.01,2400.0,0.35,1227150.2,218.81,0.03,True,53.03,-0.08,-0.09,0.01,2026-01-29,12.54,0.96,0,,12.32,12.9,False,False
29-01-2026 17:00,GLRYH,4.22,4.27,4.22,4.26,1974652.0,0.01,0.04,0.01,400.0,0.04,1109190.1,78.03,0.25,True,57.7,-0.0,-0.01,0.0,2026-01-29,4.18,1.91,0,,4.08,4.28,False,False
29-01-2026 17:00,KOTON,18.73,18.98,18.65,18.91,1123267.0,0.07,0.18,0.03,429.41,0.18,592800.3,89.48,0.39,True,71.84,0.2,0.17,0.03,2026-01-29,18.59,1.72,0,,17.19,ATH,False,False
29-01-2026 17:00,LRSHO,4.2,4.45,4.2,4.42,25486699.0,0.03,0.22,0.01,2344.44,0.22,5147129.3,395.16,0.14,True,64.31,-0.03,-0.04,0.01,2026-01-29,4.31,2.55,0,,4.17,4.45,True,True
29-01-2026 17:00,IEYHO,75.05,75.8,74.9,75.75,3635173.0,0.05,0.7,0.08,775.0,0.7,1231594.2,195.16,0.07,True,76.79,0.41,0.38,0.03,2026-01-29,74.55,1.61,0,,72.6,ATH,False,False
29-01-2026 17:00,MOBTL,10.39,10.78,10.36,10.78,10013474.0,0.0,0.39,0.09,323.91,0.39,2030352.6,393.19,0.0,True,85.6,0.15,0.07,0.08,2026-01-29,9.8,10.0,0,,9.76,ATH,False,False
29-01-2026 17:00,TUPRS,244.5,248.3,244.5,247.8,4579257.0,0.5,3.3,0.35,842.86,3.3,3022745.2,51.49,0.15,True,76.15,4.36,4.18,0.19,2026-01-29,242.2,2.31,0,,223.1,ATH,False,False
29-01-2026 17:00,GMTAS,22.78,24.38,22.78,24.38,2978501.0,0.0,1.6,0.2,708.08,1.6,714156.1,317.07,0.0,True,74.48,0.07,-0.1,0.17,2026-01-29,22.18,9.92,0,,22.08,25.6,False,False
29-01-2026 16:00,TRALT,57.6,59.5,57.55,59.35,30298848.0,0.15,1.75,0.21,733.33,1.75,15613350.5,94.06,0.09,True,73.57,1.29,1.1,0.19,2026-01-29,54.95,8.01,0,,48.04,ATH,False,False
29-01-2026 16:00,TRMET,149.6,154.1,149.5,153.8,1709637.0,0.3,4.2,0.78,438.46,4.2,909569.6,87.96,0.07,True,79.55,2.76,2.17,0.59,2026-01-29,142.8,7.7,0,,139.2,ATH,False,False
29-01-2026 16:00,HATSN,41.48,45.0,41.46,44.44,2567906.0,0.56,2.96,0.22,1221.43,2.96,432323.3,493.98,0.19,True,72.19,0.07,-0.0,0.08,2026-01-29,41.78,6.37,0,,41.22,ATH,False,False
29-01-2026 16:00,KFEIN,9.27,9.44,9.25,9.42,1068151.0,0.02,0.15,0.01,1400.0,0.15,380090.0,181.03,0.13,True,63.87,0.01,0.01,0.01,2026-01-29,9.29,1.4,0,,9.21,9.49,False,False
29-01-2026 16:00,EGPRO,26.36,26.52,26.3,26.52,168298.0,0.0,0.16,0.02,788.89,0.16,106791.4,57.6,0.0,True,59.37,-0.0,-0.04,0.04,2026-01-29,26.1,1.61,0,,26.06,26.54,False,False
29-01-2026 16:00,BINHO,9.06,9.14,9.05,9.12,5662381.0,0.02,0.06,0.01,757.14,0.06,3675251.2,54.07,0.33,True,58.68,0.01,0.01,0.0,2026-01-29,9.02,1.11,0,,9.01,9.16,False,False
29-01-2026 16:00,MOGAN,8.93,8.99,8.9,8.99,1267425.0,0.0,0.06,0.02,300.0,0.06,740713.9,71.11,0.0,True,70.23,0.03,0.01,0.01,2026-01-29,8.87,1.35,0,,8.75,9.07,False,False
29-01-2026 16:00,IHYAY,1.98,2.0,1.98,2.0,1927092.0,0.0,0.02,0.0,900.0,0.02,1012497.2,90.33,0.0,True,58.07,-0.0,-0.01,0.0,2026-01-29,1.97,1.52,0,,1.95,2.02,False,False
29-01-2026 16:00,POLHO,18.63,18.88,18.45,18.85,888272.0,0.03,0.22,0.02,900.0,0.22,373089.9,138.09,0.14,True,58.95,0.07,0.11,-0.04,2026-01-29,18.53,1.73,0,,16.11,19.3,False,False
29-01-2026 16:00,MAKTK,15.99,17.43,15.97,17.37,4819499.0,0.06,1.38,0.05,2775.0,1.38,1253786.4,284.4,0.04,True,67.48,0.11,0.14,-0.03,2026-01-29,16.4,5.91,0,,15.83,17.5,False,False
29-01-2026 15:00,SELEC,80.55,81.65,80.3,81.4,292476.0,0.25,0.85,0.01,16900.0,0.85,83451.5,250.47,0.29,True,50.5,-0.33,-0.34,0.0,2026-01-29,81.1,0.37,0,,80.25,82.95,True,True
29-01-2026 15:00,KLYPV,59.85,60.75,59.75,60.65,520772.0,0.1,0.8,0.08,900.0,0.8,235148.9,121.46,0.13,True,64.98,0.23,0.27,-0.03,2026-01-29,59.45,2.02,0,,59.1,61.15,False,False
29-01-2026 15:00,SASA,2.61,2.66,2.61,2.65,1014892099.0,0.01,0.04,0.01,207.69,0.04,606472472.1,67.34,0.25,True,82.61,0.04,0.04,0.01,2026-01-29,2.57,3.11,0,,2.45,ATH,False,False
29-01-2026 15:00,BEGYO,4.89,4.99,4.89,4.98,8332036.0,0.01,0.09,0.01,592.31,0.09,2022343.0,312.0,0.11,True,70.87,0.01,-0.0,0.01,2026-01-29,4.84,2.89,0,,4.81,5.08,False,False
