Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
29-04-2026 09:00,CELHA,10.9,11.99,10.9,11.99,28351044.0,0.0,1.09,0.17,552.69,1.09,8682214.7,226.54,0.0,True,75.68,0.36,0.13,0.24,2026-04-29,10.0,0,,8.8,12.48,False,False
29-04-2026 09:00,PCILT,26.44,28.74,26.42,28.74,4178282.0,0.0,2.3,0.06,3865.52,2.3,2094151.7,99.52,0.0,True,57.89,-0.21,-0.15,-0.06,2026-04-29,9.95,0,,22.46,31.38,False,False
29-04-2026 09:00,BYDNR,37.0,40.7,36.08,40.7,5405068.0,0.0,3.7,0.15,2366.67,3.7,1205161.7,348.49,0.0,True,56.22,0.25,0.55,-0.3,2026-04-29,10.0,0,,28.9,44.4,False,False
29-04-2026 09:00,ALGYO,5.3,5.76,5.29,5.76,139563907.0,0.0,0.46,0.06,618.75,0.46,69102807.1,101.97,0.0,True,60.4,0.02,-0.0,0.02,2026-04-29,9.92,0,,4.3,6.38,False,False
29-04-2026 09:00,ALKLC,301.0,342.0,293.75,330.75,7498637.0,11.25,29.75,1.12,2544.44,29.75,2089082.9,258.94,0.38,True,39.53,14.48,28.4,-13.92,2026-04-29,1.38,0,,199.0,ATH,False,False
29-04-2026 09:00,AHSGY,18.35,20.02,18.22,20.02,8547952.0,0.0,1.67,0.12,1315.25,1.67,3678890.6,132.35,0.0,True,60.12,-0.2,-0.43,0.23,2026-04-29,10.0,0,,16.25,23.5,False,False
29-04-2026 09:00,AGYO,8.8,9.46,8.73,9.45,1746292.0,0.01,0.65,0.12,432.79,0.65,698818.8,149.89,0.02,True,71.43,0.21,0.15,0.06,2026-04-29,7.39,0,,8.1,ATH,False,False
29-04-2026 09:00,KMPUR,18.8,20.68,18.8,20.68,13743885.0,0.0,1.88,0.04,4077.78,1.88,4432136.3,210.1,0.0,True,71.58,0.91,0.8,0.11,2026-04-29,10.0,0,,14.93,ATH,False,False
29-04-2026 09:00,KBORU,24.3,26.72,23.56,26.72,27854824.0,0.0,2.42,0.12,1883.61,2.42,12699249.1,119.34,0.0,True,75.53,1.48,1.4,0.07,2026-04-29,9.96,0,,16.88,ATH,False,False
29-04-2026 09:00,ISKPL,19.48,21.02,19.26,21.0,81287588.0,0.02,1.52,0.34,347.06,1.52,42906376.1,89.45,0.01,True,80.91,1.53,1.38,0.16,2026-04-29,8.42,0,,9.75,ATH,False,False
29-04-2026 09:00,ISDMR,45.0,48.28,44.8,48.28,19649563.0,0.0,3.28,0.33,906.13,3.28,5044900.9,289.49,0.0,True,66.47,0.89,0.67,0.23,2026-04-29,9.98,0,,41.32,ATH,False,False
29-04-2026 09:00,BEYAZ,32.38,35.42,32.38,35.42,3573595.0,0.0,3.04,0.29,955.56,3.04,1831368.9,95.13,0.0,True,72.45,1.18,0.77,0.41,2026-04-29,10.0,0,,26.54,ATH,False,False
28-04-2026 09:00,ARMGD,119.2,132.0,118.5,130.1,1736228.0,1.9,10.9,0.4,2625.0,10.9,1090751.8,59.18,0.17,True,55.62,11.46,14.34,-2.88,2026-04-28,-0.08,0,,66.25,158.0,False,False
28-04-2026 09:00,ARASE,101.2,110.7,100.4,110.0,2101746.0,0.7,8.8,0.58,1404.27,8.8,576429.4,264.61,0.08,True,67.87,3.17,2.94,0.23,2026-04-28,9.24,0,,85.0,ATH,False,False
28-04-2026 09:00,IZINV,65.6,72.3,64.8,71.9,1944426.0,0.4,6.3,0.39,1494.94,6.3,679516.0,186.15,0.06,True,59.88,0.8,0.79,0.01,2026-04-28,9.27,0,,65.1,75.5,False,False
28-04-2026 09:00,LXGYO,17.58,19.25,16.81,19.0,122088291.0,0.25,1.42,0.19,639.58,1.42,73745357.7,65.55,0.18,True,57.92,-0.4,-0.6,0.2,2026-04-28,8.57,0,,15.66,26.94,False,False
28-04-2026 09:00,MANAS,22.66,24.94,22.1,24.94,76319709.0,0.0,2.28,0.28,714.29,2.28,29935203.5,154.95,0.0,True,56.51,0.65,0.96,-0.31,2026-04-28,9.96,0,,21.16,28.52,False,False
