Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
28-01-2026 09:00,TUCLK,4.68,5.1,4.67,5.1,29924209.0,0.0,0.42,0.06,636.84,0.42,13239462.8,126.02,0.0,True,61.21,-0.02,-0.07,0.05,2026-01-28,9.91,0,,4.3,5.53,False,False
28-01-2026 09:00,RUZYE,12.3,13.48,12.29,13.48,32599138.0,0.0,1.18,0.22,426.79,1.18,12692173.4,156.84,0.0,True,67.42,0.1,-0.19,0.29,2026-01-28,9.95,0,,10.79,16.95,False,False
28-01-2026 09:00,ATLAS,6.78,7.34,6.78,7.34,2059481.0,0.0,0.56,0.05,918.18,0.56,1089822.6,88.97,0.0,True,81.5,0.19,0.1,0.09,2026-01-28,9.88,0,,5.56,ATH,False,False
28-01-2026 09:00,GOLTS,359.5,374.0,355.75,370.0,415300.0,4.0,10.5,2.38,342.11,10.5,183620.1,126.17,0.38,True,85.4,9.86,7.31,2.55,2026-01-28,4.96,0,,309.75,ATH,False,False
28-01-2026 09:00,IHEVA,2.28,2.35,2.27,2.33,7423347.0,0.02,0.05,0.01,455.56,0.05,3130840.6,137.1,0.4,True,59.1,0.01,-0.0,0.01,2026-01-28,2.19,0,,2.17,2.42,False,False
28-01-2026 09:00,ODAS,5.29,5.79,5.28,5.79,96847996.0,0.0,0.5,0.06,747.46,0.5,61683345.7,57.01,0.0,True,70.37,0.04,-0.01,0.05,2026-01-28,9.87,0,,5.04,6.07,False,False
28-01-2026 09:00,BIGCH,49.14,52.5,48.5,52.05,3612863.0,0.45,2.91,0.88,232.57,2.91,1954609.3,84.84,0.15,True,59.93,-1.38,-2.59,1.2,2026-01-28,5.96,0,,41.2,75.0,True,False
28-01-2026 09:00,MARMR,2.55,2.92,2.55,2.92,927692540.0,0.0,0.37,0.07,436.23,0.37,401299679.3,131.17,0.0,True,62.09,0.27,0.19,0.08,2026-01-28,9.77,0,,1.54,4.37,False,False
28-01-2026 09:00,REEDR,7.15,7.54,7.06,7.47,51090735.0,0.07,0.32,0.03,1130.77,0.32,26533174.5,92.55,0.22,True,62.26,-0.01,-0.09,0.08,2026-01-28,4.33,0,,6.5,7.5,False,False
28-01-2026 09:00,BNTAS,6.76,7.15,6.72,7.14,12943958.0,0.01,0.38,0.02,1800.0,0.38,4368528.7,196.3,0.03,True,69.62,0.1,0.06,0.04,2026-01-28,5.93,0,,6.23,7.42,False,False
28-01-2026 09:00,TEZOL,12.3,13.05,12.25,12.97,10485171.0,0.08,0.67,0.08,727.16,0.67,5876301.9,78.43,0.12,True,65.81,0.11,0.02,0.09,2026-01-28,5.62,0,,11.58,13.59,False,False
28-01-2026 09:00,TEKTU,8.7,9.4,8.44,9.22,22803868.0,0.18,0.52,0.07,622.22,0.52,13431857.6,69.77,0.35,True,47.33,-0.68,-0.92,0.23,2026-01-28,6.59,0,,7.85,14.82,True,False
28-01-2026 09:00,ENKAI,84.6,92.1,84.6,91.0,29890434.0,1.1,6.4,0.95,573.68,6.4,15642259.7,91.09,0.17,True,74.22,1.72,1.05,0.67,2026-01-28,7.82,0,,78.85,ATH,False,False
28-01-2026 09:00,TATEN,10.84,11.8,10.49,11.71,15574064.0,0.09,0.87,0.2,326.47,0.87,9531717.9,63.39,0.1,True,50.17,-0.89,-1.16,0.27,2026-01-28,8.13,0,,9.2,19.74,True,False
28-01-2026 09:00,KCAER,11.1,11.66,11.09,11.52,26674656.0,0.14,0.42,0.01,3130.77,0.42,16560125.7,61.08,0.33,True,61.41,0.16,0.09,0.07,2026-01-28,3.78,0,,9.99,14.05,False,False
28-01-2026 09:00,SOKE,12.1,13.05,12.01,12.96,9606070.0,0.09,0.86,0.18,391.43,0.86,3814713.9,151.82,0.1,True,77.62,0.39,0.2,0.19,2026-01-28,7.2,0,,10.2,13.61,False,False
28-01-2026 09:00,CIMSA,51.0,53.95,50.45,53.95,37474333.0,0.0,2.95,0.51,477.3,2.95,18991587.1,97.32,0.0,True,77.68,0.94,0.19,0.75,2026-01-28,9.92,0,,44.62,ATH,False,False
28-01-2026 09:00,NUHCM,233.0,246.9,233.0,243.0,678130.0,3.9,10.0,1.61,521.12,10.0,189111.8,258.59,0.39,True,72.32,1.52,-0.3,1.82,2026-01-28,5.33,0,,216.0,253.25,False,False
28-01-2026 09:00,DMSAS,9.67,10.61,9.66,10.61,16331363.0,0.0,0.94,0.13,640.16,0.94,4036472.7,304.59,0.0,True,61.6,-0.26,-0.42,0.16,2026-01-28,9.95,0,,9.0,14.9,True,True
