Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
13-04-2026 09:00,SOKE,15.87,16.96,15.84,16.96,14010410.0,0.0,1.09,0.1,1012.24,1.09,5928072.5,136.34,0.0,True,75.97,0.46,0.46,0.0,2026-04-13,6.87,0,,12.36,ATH,False,False
13-04-2026 09:00,EUREN,4.94,5.46,4.86,5.46,239990623.0,0.0,0.52,0.07,612.33,0.52,119535037.8,100.77,0.0,True,68.69,0.03,-0.06,0.09,2026-04-13,9.86,0,,4.44,6.35,False,False
13-04-2026 09:00,PINSU,12.04,13.02,12.0,12.97,30531415.0,0.05,0.93,0.13,604.55,0.93,12060805.0,153.15,0.05,True,69.83,0.35,0.24,0.11,2026-04-13,7.72,0,,9.01,13.67,False,False
13-04-2026 09:00,UCAYM,27.96,30.04,27.24,29.72,21867917.0,0.32,1.76,0.13,1213.43,1.76,11108729.6,96.85,0.18,True,60.78,0.2,-0.06,0.26,2026-04-13,5.99,0,,24.6,30.52,False,False
13-04-2026 09:00,ULUSE,174.9,196.5,172.6,196.5,564341.0,0.0,21.6,2.81,668.68,21.6,241737.3,133.45,0.0,True,64.11,-1.33,-4.19,2.86,2026-04-13,9.96,0,,153.9,202.5,False,False
13-04-2026 09:00,DGNMO,5.56,6.08,5.36,6.08,51225395.0,0.0,0.52,0.1,409.8,0.52,15211014.1,236.77,0.0,True,83.95,0.24,-0.04,0.28,2026-04-13,9.95,0,,3.45,ATH,False,False
13-04-2026 09:00,MAKIM,16.67,18.34,16.59,18.13,7734192.0,0.21,1.46,0.18,734.29,1.46,3736824.8,106.97,0.14,True,64.91,0.36,0.2,0.15,2026-04-13,6.65,0,,14.67,ATH,False,False
13-04-2026 09:00,ARFYE,27.72,30.48,26.74,30.48,29409772.0,0.0,2.76,0.49,465.57,2.76,13718232.1,114.38,0.0,True,64.72,0.71,0.32,0.38,2026-04-13,9.96,0,,23.6,32.9,False,False
13-04-2026 09:00,ARCLK,115.0,120.8,114.5,119.2,4351460.0,1.6,4.2,0.6,600.0,4.2,2358738.5,84.48,0.38,True,60.61,-0.07,-1.13,1.05,2026-04-13,1.62,0,,106.0,136.0,False,False
13-04-2026 09:00,ALTNY,15.58,16.23,15.04,16.06,80804902.0,0.17,0.48,0.16,205.73,0.48,36177766.8,123.36,0.35,True,62.43,-0.1,-0.28,0.18,2026-04-13,5.52,0,,14.21,18.77,True,False
13-04-2026 09:00,ORCAY,3.42,3.77,3.31,3.74,8292402.0,0.03,0.32,0.04,742.11,0.32,2514610.9,229.77,0.09,True,68.31,0.01,-0.04,0.05,2026-04-13,8.72,0,,3.14,3.94,False,False
13-04-2026 09:00,NATEN,7.42,8.18,7.23,8.18,31739466.0,0.0,0.76,0.08,826.83,0.76,8804978.5,260.47,0.0,True,68.85,-0.01,-0.14,0.13,2026-04-13,9.95,0,,6.92,9.0,False,False
13-04-2026 09:00,SURGY,60.65,67.25,59.2,67.25,18633575.0,0.0,6.6,0.85,671.93,6.6,5485440.9,239.69,0.0,True,66.62,0.12,-1.01,1.13,2026-04-13,9.98,0,,52.85,77.95,True,False
13-04-2026 09:00,KOPOL,5.93,6.42,5.89,6.39,50324756.0,0.03,0.46,0.04,969.77,0.46,21719894.6,131.7,0.07,True,62.99,-0.07,-0.14,0.07,2026-04-13,9.42,0,,5.3,6.91,True,False
13-04-2026 09:00,GLYHO,15.0,16.06,14.65,16.06,12850317.0,0.0,1.06,0.18,472.97,1.06,8348581.5,53.92,0.0,True,61.73,0.12,-0.04,0.17,2026-04-13,6.64,0,,13.55,16.52,False,False
13-04-2026 09:00,FLAP,11.51,12.65,11.27,12.65,2488521.0,0.0,1.14,0.16,595.12,1.14,937841.0,165.35,0.0,True,73.9,0.36,0.23,0.13,2026-04-13,8.49,0,,10.09,ATH,False,False
13-04-2026 09:00,GMTAS,31.54,33.74,30.8,33.74,5113009.0,0.0,2.2,0.62,255.99,2.2,3181777.6,60.7,0.0,True,80.68,1.19,0.58,0.61,2026-04-13,6.57,0,,25.34,ATH,False,False
10-04-2026 09:00,EGPRO,29.54,31.44,29.54,31.4,2373790.0,0.04,1.86,0.21,802.91,1.86,1437143.1,65.17,0.02,True,64.11,0.67,0.62,0.05,2026-04-10,5.8,0,,27.64,31.56,False,False
10-04-2026 09:00,XU030,15812.18,16188.93,15792.16,16188.93,6949618818.0,0.0,376.75,91.87,310.1,376.75,3894754797.9,78.44,0.0,True,68.85,172.69,19.64,153.05,2026-04-10,3.03,0,,14311.38,ATH,False,False
10-04-2026 09:00,MHRGY,3.41,3.53,3.41,3.53,7772290.0,0.0,0.12,0.01,1614.29,0.12,5084298.6,52.87,0.0,True,55.55,-0.01,-0.02,0.01,2026-04-10,3.82,0,,3.29,3.58,False,False
10-04-2026 09:00,DYOBY,13.24,13.97,13.2,13.85,6466942.0,0.12,0.61,0.03,1642.86,0.61,1889839.2,242.2,0.2,True,61.15,-0.03,-0.12,0.09,2026-04-10,5.16,0,,12.73,14.06,False,False
10-04-2026 09:00,OZATD,232.1,252.5,232.1,252.5,1131585.0,0.0,20.4,2.3,786.96,20.4,630186.3,79.56,0.0,True,81.36,9.52,7.95,1.58,2026-04-10,9.97,0,,152.8,ATH,False,False
10-04-2026 09:00,TCKRC,91.8,98.45,91.8,98.1,4218437.0,0.35,6.3,0.53,1088.68,6.3,2161779.4,95.14,0.06,True,61.69,0.71,0.16,0.55,2026-04-10,7.68,0,,83.1,105.0,False,False
10-04-2026 09:00,AEFES,18.01,19.37,17.85,19.3,124323485.0,0.07,1.29,0.19,578.95,1.29,49655220.8,150.37,0.05,True,63.15,-0.11,-0.35,0.25,2026-04-10,8.43,0,,16.15,23.28,False,False
10-04-2026 09:00,ENKAI,95.55,102.3,95.3,102.2,21125954.0,0.1,6.65,0.6,1017.65,6.65,10299510.8,105.12,0.02,True,64.29,0.59,-0.02,0.61,2026-04-10,7.86,0,,87.2,104.7,False,False
10-04-2026 09:00,DAGI,5.9,6.28,5.86,6.19,14289849.0,0.09,0.29,0.04,590.48,0.29,4284910.6,233.49,0.31,True,63.68,-0.01,-0.08,0.06,2026-04-10,6.17,0,,5.36,6.76,False,False
10-04-2026 09:00,HTTBT,39.04,41.9,38.96,41.9,1438561.0,0.0,2.86,0.19,1389.58,2.86,914377.0,57.33,0.0,True,62.4,-0.35,-1.0,0.65,2026-04-10,7.38,0,,36.28,48.94,True,False
10-04-2026 09:00,MERCN,16.61,17.22,16.61,17.09,5642007.0,0.13,0.48,0.01,6757.14,0.48,3458674.6,63.13,0.27,True,53.91,-0.15,-0.22,0.07,2026-04-10,2.89,0,,15.8,18.69,False,False
10-04-2026 09:00,PATEK,18.34,20.02,18.33,20.02,58267695.0,0.0,1.68,0.13,1144.44,1.68,20140634.3,189.3,0.0,True,63.53,-0.05,-0.26,0.22,2026-04-10,9.94,0,,17.17,20.76,False,False
10-04-2026 09:00,CGCAM,36.2,38.0,36.12,37.9,9901806.0,0.1,1.7,0.06,2831.03,1.7,6339221.5,56.2,0.06,True,57.84,-0.07,-0.26,0.19,2026-04-10,4.99,0,,34.62,39.58,False,False
10-04-2026 09:00,KTSKR,96.8,105.2,90.5,105.2,5977617.0,0.0,8.4,2.45,243.56,8.4,2152689.6,177.68,0.0,True,80.43,5.3,2.48,2.82,2026-04-10,9.93,0,,70.55,ATH,False,False
10-04-2026 09:00,AZTEK,3.94,4.08,3.94,4.08,10032857.0,0.0,0.14,0.0,4566.67,0.14,5712169.7,75.64,0.0,True,50.67,-0.1,-0.12,0.02,2026-04-10,4.08,0,,3.76,4.55,True,False
10-04-2026 09:00,KLMSN,32.3,35.48,32.2,35.34,5981135.0,0.14,3.04,0.46,558.01,3.04,2344285.6,155.14,0.05,True,69.1,0.48,-0.03,0.51,2026-04-10,9.48,0,,28.44,36.5,False,False
10-04-2026 09:00,TTRAK,463.75,480.25,462.0,478.0,318057.0,2.25,14.25,1.15,1139.13,14.25,193253.7,64.58,0.16,True,57.75,-8.36,-14.29,5.93,2026-04-10,3.13,0,,440.0,622.5,True,False
10-04-2026 09:00,DOGUB,102.5,112.7,100.1,112.7,1760408.0,0.0,10.2,3.06,233.33,10.2,860775.9,104.51,0.0,True,80.44,12.27,10.03,2.24,2026-04-10,9.95,0,,55.1,ATH,False,False
10-04-2026 09:00,AGHOL,29.26,30.9,29.2,30.84,15511836.0,0.06,1.58,0.18,758.7,1.58,6808646.6,127.83,0.04,True,59.97,-0.51,-0.97,0.46,2026-04-10,6.13,0,,26.86,37.56,True,False
10-04-2026 09:00,SASA,2.47,2.64,2.45,2.62,4550805200.0,0.02,0.15,0.01,900.0,0.15,1999646417.0,127.58,0.13,True,62.53,0.02,-0.0,0.02,2026-04-10,6.94,0,,2.29,2.79,False,False
10-04-2026 09:00,YYLGD,11.0,11.9,10.98,11.86,24856946.0,0.04,0.86,0.02,3639.13,0.86,9730963.3,155.44,0.05,True,60.33,-0.14,-0.25,0.11,2026-04-10,8.31,0,,10.37,14.61,True,False
10-04-2026 09:00,ULUFA,4.45,4.89,4.41,4.8,31219118.0,0.09,0.35,0.04,713.95,0.35,18152753.7,71.98,0.26,True,61.61,0.14,0.14,0.0,2026-04-10,7.87,0,,3.6,5.05,False,False
10-04-2026 09:00,CRDFA,26.3,29.04,26.0,29.02,6036946.0,0.02,2.72,0.14,1900.0,2.72,2334408.49,158.61,0.01,True,67.61,0.51,0.48,0.02,2026-04-10,9.92,0,,22.33,ATH,False,False
10-04-2026 09:00,SMRTG,7.23,7.88,7.18,7.7,54248007.0,0.18,0.47,0.0,15566.67,0.47,32336130.3,67.76,0.38,True,62.24,-0.11,-0.2,0.09,2026-04-10,6.8,0,,6.27,8.9,False,False
10-04-2026 09:00,ALFAS,38.1,39.0,38.06,38.94,3408037.0,0.06,0.84,0.1,740.0,0.84,1741493.4,95.7,0.07,True,57.4,-0.29,-0.63,0.34,2026-04-10,2.85,0,,35.8,45.44,True,False
10-04-2026 09:00,GRTHO,251.5,276.0,251.5,276.0,1184669.0,0.0,24.5,3.54,592.09,24.5,699352.9,69.4,0.0,True,67.11,2.32,-0.81,3.13,2026-04-10,9.96,0,,206.0,298.0,False,False
10-04-2026 09:00,CEMTS,10.66,10.97,10.64,10.95,4657324.0,0.02,0.29,0.04,559.09,0.29,2743343.6,69.77,0.07,True,57.54,-0.1,-0.21,0.11,2026-04-10,3.4,0,,10.01,13.29,True,False
10-04-2026 09:00,ALARK,92.0,94.0,90.95,93.95,10547125.0,0.05,1.95,0.34,482.09,1.95,6071408.9,73.72,0.03,True,53.23,-1.82,-2.87,1.04,2026-04-10,3.24,0,,86.05,117.0,True,False
09-04-2026 09:00,DMRGD,4.75,5.2,4.73,5.2,95497752.0,0.0,0.45,0.05,878.26,0.45,56108140.2,70.2,0.0,True,72.45,0.23,0.17,0.07,2026-04-09,9.94,0,,4.0,ATH,False,False
09-04-2026 09:00,TERA,354.0,376.25,351.5,370.0,8597743.0,6.25,16.0,1.52,949.18,16.0,5146398.5,67.06,0.39,True,83.38,22.21,22.68,-0.47,2026-04-09,4.52,0,,138.9,ATH,False,False
09-04-2026 09:00,OBASE,34.22,37.9,34.02,37.34,1495145.0,0.56,3.12,0.27,1072.93,3.12,421312.7,254.88,0.18,True,63.43,-0.19,-0.62,0.42,2026-04-09,8.36,0,,32.38,45.1,True,False
09-04-2026 09:00,ALVES,3.36,3.74,3.36,3.73,379695180.0,0.01,0.37,0.05,722.22,0.37,175735909.9,116.06,0.03,True,63.31,0.04,-0.03,0.07,2026-04-09,9.71,0,,2.81,4.15,False,False
09-04-2026 09:00,TRHOL,1020.0,1132.0,1000.0,1108.0,381789.0,24.0,88.0,16.25,441.54,88.0,229943.6,66.04,0.27,True,74.45,69.92,59.51,10.41,2026-04-09,7.57,0,,697.5,ATH,False,False
09-04-2026 09:00,ASUZU,63.95,67.75,63.55,67.65,1204532.0,0.1,3.7,0.21,1704.88,3.7,498302.1,141.73,0.03,True,59.44,-0.41,-0.65,0.24,2026-04-09,5.7,0,,60.05,70.65,False,False
09-04-2026 09:00,ALCTL,134.0,141.1,132.7,140.8,1209626.0,0.3,6.8,0.1,6700.0,6.8,553570.3,118.51,0.04,True,61.47,2.04,1.56,0.48,2026-04-09,5.31,0,,114.1,150.6,False,False
09-04-2026 09:00,DEVA,63.55,66.95,63.3,66.0,1156084.0,0.95,2.45,0.36,590.14,2.45,508859.4,127.19,0.39,True,60.21,-0.79,-1.62,0.83,2026-04-09,3.94,0,,57.5,81.75,True,False
09-04-2026 09:00,SANFM,8.04,8.81,7.94,8.7,59483945.0,0.11,0.66,0.07,856.52,0.66,21842448.3,172.33,0.17,True,74.61,0.26,0.13,0.13,2026-04-09,8.61,0,,6.63,ATH,False,False
08-04-2026 09:00,EBEBK,61.05,65.35,61.05,64.45,1394170.0,0.9,3.4,0.33,930.3,3.4,689481.6,102.21,0.26,True,59.86,-0.24,-0.55,0.31,2026-04-08,7.24,0,,57.05,66.95,False,False
08-04-2026 09:00,TMSN,104.0,109.7,102.0,109.7,12118787.0,0.0,5.7,0.06,10263.64,5.7,1662405.7,628.99,0.0,True,61.18,-0.78,-1.23,0.45,2026-04-08,9.92,0,,93.6,115.0,False,False
08-04-2026 09:00,IHAAS,61.2,71.35,61.2,68.9,6870074.0,2.45,7.7,0.32,2269.23,7.7,2608238.9,163.4,0.32,True,39.62,-0.1,2.59,-2.69,2026-04-08,1.4,0,,41.0,96.6,False,False
08-04-2026 09:00,HKTM,12.03,13.0,12.03,13.0,7385345.0,0.0,0.97,0.02,6366.67,0.97,3752710.8,96.8,0.0,True,65.75,0.09,-0.02,0.11,2026-04-08,9.98,0,,11.11,14.95,False,False
08-04-2026 09:00,AYGAZ,249.0,267.75,238.8,267.75,2952087.0,0.0,18.75,3.21,484.11,18.75,1735061.7,70.14,0.0,True,63.65,3.42,0.86,2.56,2026-04-08,2.88,0,,226.0,275.25,False,False
