Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,direnc,destek,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
07-09-2026 08:00,QUICK,59.55,60.8,59.4,60.65,654318.0,0.15,1.1,0.07,1471.43,1.1,430237.4,52.08,0.14,True,41.47,-0.99,-1.24,0.24,2026-09-07,60.1,0.92,0,,75.65,59.5,True,True
07-09-2026 08:00,RGYAS,197.9,201.8,196.6,201.0,624840.0,0.8,3.1,0.01,30900.0,3.1,248851.9,151.09,0.26,True,40.29,-1.15,-0.94,-0.21,2026-09-07,204.0,-1.47,0,,205.7,200.1,False,False
07-09-2026 08:00,PLTUR,20.62,21.02,20.44,20.98,547296.0,0.04,0.36,0.07,429.41,0.36,192388.2,184.47,0.11,True,66.58,0.09,0.03,0.06,2026-09-07,20.48,2.44,0,,21.94,20.1,False,False
07-09-2026 08:00,ALFAS,38.72,39.18,38.7,39.1,219360.0,0.08,0.38,0.07,458.82,0.38,108864.9,101.5,0.21,True,60.78,-0.1,-0.29,0.19,2026-09-07,38.56,1.4,0,,42.32,ATL,False,False
07-09-2026 08:00,IHGZT,1.17,1.18,1.16,1.18,1234204.0,0.0,0.01,0.0,400.0,0.01,718367.1,71.81,0.0,True,54.54,-0.0,-0.01,0.0,2026-09-07,1.16,1.72,0,,1.19,1.15,False,False
07-09-2026 08:00,SARKY,23.54,23.84,23.52,23.82,628999.0,0.02,0.28,0.02,1455.56,0.28,322781.8,94.87,0.07,True,51.11,-0.17,-0.24,0.07,2026-09-07,23.48,1.45,0,,24.28,ATL,True,False
07-09-2026 08:00,GIPTA,72.0,75.2,71.65,74.85,1284794.0,0.35,2.85,0.46,519.57,2.85,528008.2,143.33,0.12,True,66.38,-0.43,-1.42,0.98,2026-09-07,69.25,8.09,0,,101.8,65.85,False,False
07-09-2026 08:00,YKSLN,2.63,2.68,2.62,2.67,1724183.0,0.01,0.04,0.0,900.0,0.04,477606.0,261.01,0.25,True,55.68,-0.01,-0.01,0.0,2026-09-07,2.63,1.52,0,,2.76,2.63,True,False
07-09-2026 08:00,SAHOL,92.85,93.4,92.3,93.35,4920977.0,0.05,0.5,0.01,4900.0,0.5,2936638.0,67.57,0.1,True,56.36,0.01,-0.04,0.05,2026-09-07,92.6,0.81,0,,94.3,89.4,False,False
07-09-2026 08:00,ADEL,31.6,33.5,31.58,33.16,1330158.0,0.34,1.56,0.23,584.21,1.56,407111.1,226.73,0.22,True,75.43,-0.05,-0.3,0.26,2026-09-07,31.4,5.61,0,,36.4,30.26,False,False
07-09-2026 07:00,TUCLK,3.81,3.83,3.81,3.83,562484.0,0.0,0.02,0.0,400.0,0.02,257241.3,118.66,0.0,True,55.09,-0.01,-0.01,0.01,2026-09-07,3.81,0.52,0,,3.86,3.77,False,False
07-09-2026 07:00,HATSN,60.1,64.15,58.8,64.05,3006256.0,0.1,3.95,0.27,1362.96,3.95,806000.6,272.98,0.03,True,55.35,-1.52,-2.28,0.76,2026-09-07,60.0,6.75,0,,92.0,58.25,True,False
07-09-2026 07:00,SASA,2.29,2.34,2.29,2.33,574616200.0,0.01,0.04,0.01,263.64,0.04,222873580.7,157.82,0.25,True,67.05,0.0,-0.01,0.01,2026-09-07,2.29,1.75,0,,2.39,2.23,False,False
