Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
09-06-2026 15:00,ZRGYO,16.82,17.0,16.78,16.98,2212684.0,0.02,0.16,0.0,15900.0,0.16,629195.7,251.67,0.12,True,54.03,0.0,0.0,-0.0,2026-06-09,16.78,1.19,0,,16.8,17.13,True,True
09-06-2026 15:00,RALYH,220.8,248.8,211.1,242.0,5903460.0,6.8,21.2,1.7,1147.06,21.2,1209231.4,388.2,0.32,True,58.12,4.43,3.85,0.58,2026-06-09,233.1,3.82,0,,214.3,258.75,False,False
09-06-2026 15:00,FZLGY,14.5,15.9,14.45,15.75,31070354.0,0.15,1.25,0.16,691.14,1.25,6835798.3,354.52,0.12,True,68.87,0.13,0.07,0.06,2026-06-09,15.2,3.62,0,,14.06,ATH,False,False
09-06-2026 15:00,KRDMA,39.04,39.48,38.94,39.46,4557680.0,0.02,0.42,0.04,854.55,0.42,1345238.8,238.8,0.05,True,64.37,0.05,-0.0,0.05,2026-06-09,38.82,1.65,0,,38.56,41.38,False,False
09-06-2026 14:00,GESAN,78.1,85.4,77.9,85.4,8008672.0,0.0,7.3,0.47,1469.89,7.3,2178369.8,267.65,0.0,True,65.31,-0.26,-0.49,0.22,2026-06-09,79.25,7.76,0,,79.45,86.95,False,False
09-06-2026 14:00,ICUGS,5.53,6.09,5.48,6.09,11824423.0,0.0,0.56,0.04,1373.68,0.56,2548947.5,363.89,0.0,True,62.24,-0.06,-0.1,0.04,2026-06-09,5.54,9.93,0,,5.39,6.3,False,False
09-06-2026 14:00,ALKLC,321.0,338.25,316.5,335.5,531305.0,2.75,14.5,0.85,1605.88,14.5,119241.8,345.57,0.19,True,64.03,1.16,0.82,0.34,2026-06-09,326.0,2.91,0,,319.75,337.75,False,False
09-06-2026 14:00,ALVES,2.68,2.9,2.67,2.84,50918310.0,0.06,0.16,0.01,1233.33,0.16,10080520.3,405.12,0.38,True,65.4,-0.01,-0.02,0.01,2026-06-09,2.72,4.41,0,,2.66,3.08,True,True
09-06-2026 13:00,FONET,5.37,5.51,5.36,5.51,3892740.0,0.0,0.14,0.01,2233.33,0.14,2449455.6,58.92,0.0,True,48.58,-0.07,-0.08,0.01,2026-06-09,5.45,1.1,0,,5.37,6.37,True,False
09-06-2026 13:00,JANTS,17.01,17.11,16.95,17.1,323457.0,0.01,0.09,0.01,592.31,0.09,162640.9,98.88,0.11,True,47.21,-0.08,-0.09,0.01,2026-06-09,17.05,0.29,0,,16.86,17.47,True,True
