Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
22-01-2026 17:00,CEMZY,56.1,59.0,55.9,58.6,1751763.0,0.4,2.5,0.07,3233.33,2.5,292423.8,499.05,0.16,True,58.84,-0.28,-0.37,0.09,2026-01-22,57.6,1.74,0,,55.8,60.95,True,True
22-01-2026 17:00,FONET,2.95,2.99,2.93,2.99,4931743.0,0.0,0.04,0.01,566.67,0.04,2269263.5,117.33,0.0,True,66.77,0.01,-0.0,0.01,2026-01-22,2.9,3.1,0,,2.85,3.03,False,False
22-01-2026 17:00,ARZUM,2.34,2.36,2.33,2.36,2364609.0,0.0,0.02,0.01,150.0,0.02,1149070.2,105.78,0.0,True,68.85,0.01,0.0,0.01,2026-01-22,2.3,2.61,0,,2.26,2.37,False,False
22-01-2026 17:00,YEOTK,39.6,40.04,39.54,39.98,1488586.0,0.06,0.38,0.11,233.33,0.38,786304.7,89.31,0.16,True,60.78,-0.09,-0.24,0.15,2026-01-22,38.58,3.63,0,,38.36,42.04,True,False
22-01-2026 17:00,AVHOL,38.72,39.0,38.56,38.94,156448.0,0.06,0.22,0.01,1471.43,0.22,86452.3,80.96,0.27,True,49.96,-0.23,-0.32,0.09,2026-01-22,38.46,1.25,0,,38.2,41.5,True,False
22-01-2026 17:00,NATEN,9.0,9.1,8.99,9.09,1852523.0,0.01,0.09,0.01,1700.0,0.09,1086497.7,70.5,0.11,True,43.67,-0.06,-0.06,-0.0,2026-01-22,9.01,0.89,0,,8.91,9.45,False,False
22-01-2026 17:00,MTRKS,23.38,23.6,23.32,23.56,229906.0,0.04,0.18,0.03,500.0,0.18,110062.5,108.89,0.22,True,60.62,0.1,0.1,-0.0,2026-01-22,23.22,1.46,0,,23.0,23.78,False,False
22-01-2026 17:00,BESLR,13.85,14.02,13.8,13.99,967276.0,0.03,0.14,0.03,366.67,0.14,520764.9,85.74,0.21,True,60.81,0.05,0.03,0.02,2026-01-22,13.63,2.64,0,,13.51,14.4,False,False
22-01-2026 17:00,BEYAZ,29.3,29.7,29.28,29.7,492387.0,0.0,0.4,0.1,284.62,0.4,171436.1,187.21,0.0,True,66.52,0.06,-0.03,0.09,2026-01-22,28.68,3.56,0,,28.5,29.74,False,False
22-01-2026 17:00,MIATK,35.04,35.2,34.98,35.16,2912648.0,0.04,0.12,0.01,1900.0,0.12,1261083.4,130.96,0.33,True,43.64,-0.17,-0.2,0.03,2026-01-22,34.9,0.74,0,,34.88,35.38,False,False
