Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
07-07-2026 10:00,SANFM,9.19,9.4,9.15,9.37,2069404.0,0.03,0.18,0.0,5900.0,0.18,604401.5,242.39,0.17,True,57.58,0.06,0.08,-0.02,2026-07-07,9.19,1.96,0,,8.57,9.45,False,False
07-07-2026 10:00,SUWEN,6.68,7.0,6.68,6.92,1179750.0,0.08,0.24,0.03,860.0,0.24,291330.3,304.95,0.33,True,59.87,-0.04,-0.06,0.01,2026-07-07,6.67,3.75,0,,6.9,7.04,True,True
07-07-2026 10:00,SOHOE,15.42,17.21,15.42,17.07,57338705.0,0.14,1.65,0.17,900.0,1.65,10992568.6,421.61,0.08,True,63.74,-0.0,-0.01,0.0,2026-07-07,16.5,3.45,0,,ATL,ATH,False,False
07-07-2026 10:00,BAYRK,4.53,4.73,4.53,4.68,924073.0,0.05,0.15,0.01,1775.0,0.15,317876.6,190.7,0.33,True,58.11,-0.01,-0.01,-0.0,2026-07-07,4.5,4.0,0,,4.58,4.72,False,False
06-07-2026 17:00,NTHOL,46.0,47.5,46.0,47.4,1380113.0,0.1,1.4,0.12,1106.9,1.4,667876.6,106.64,0.07,True,74.61,0.78,0.63,0.16,2026-07-06,46.18,2.64,0,,42.34,48.54,False,False
06-07-2026 17:00,TNZTP,24.22,24.58,24.18,24.48,573275.0,0.1,0.26,0.02,1344.44,0.26,372730.5,53.8,0.38,True,47.31,-0.23,-0.24,0.02,2026-07-06,24.3,0.74,0,,ATL,25.12,True,False
06-07-2026 17:00,IHYAY,1.44,1.45,1.42,1.45,685255.0,0.0,0.01,0.0,400.0,0.01,263467.3,160.09,0.0,True,41.08,-0.02,-0.03,0.0,2026-07-06,1.44,0.69,0,,1.4,1.63,True,True
06-07-2026 17:00,SKYMD,14.77,15.51,14.77,15.34,2000443.0,0.17,0.57,0.07,702.82,0.57,530623.5,277.0,0.3,True,62.98,0.02,-0.02,0.04,2026-07-06,14.63,4.85,0,,14.3,15.99,False,False
06-07-2026 17:00,PSGYO,3.43,3.47,3.4,3.46,32989607.0,0.01,0.03,0.0,2900.0,0.03,17208200.7,91.71,0.33,True,53.11,-0.0,-0.01,0.01,2026-07-06,3.4,1.76,0,,3.36,3.55,False,False
06-07-2026 17:00,PASEU,91.45,98.7,91.05,97.25,6243821.0,1.45,5.8,0.19,2952.63,5.8,1757377.1,255.29,0.25,True,56.12,-0.26,-1.06,0.8,2026-07-06,94.25,3.18,0,,85.7,100.9,False,False
06-07-2026 17:00,KRVGD,2.77,2.85,2.75,2.84,2224587.0,0.01,0.07,0.0,6900.0,0.07,654101.5,240.1,0.14,True,58.12,-0.01,-0.01,-0.0,2026-07-06,2.82,0.71,0,,2.77,2.87,False,False
