Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
24-11-2025 10:00,ZOREN,3.34,3.53,3.34,3.48,80563683.0,0.05,0.14,0.01,976.92,0.14,12547052.4,542.09,0.36,True,77.52,0.02,0.01,0.01,2025-11-24,3.33,4.5,0,,3.22,ATH,False,False
24-11-2025 10:00,KBORU,14.81,15.14,14.68,15.13,2802839.0,0.01,0.32,0.04,764.86,0.32,874250.2,220.6,0.03,True,72.96,0.15,0.13,0.01,2025-11-24,14.81,2.16,0,,14.4,ATH,False,False
24-11-2025 10:00,GENTS,10.16,11.0,10.08,10.96,7451595.0,0.04,0.8,0.14,479.71,0.8,2062728.7,261.25,0.05,True,72.36,0.07,-0.04,0.11,2025-11-24,10.25,6.93,0,,9.42,11.18,False,False
24-11-2025 10:00,SNICA,4.3,4.35,4.3,4.34,2056309.0,0.01,0.04,0.0,4.50359962737049e+16,0.04,897692.2,129.07,0.25,True,54.43,-0.02,-0.03,0.01,2025-11-24,4.28,1.4,0,,4.24,4.43,True,False
24-11-2025 10:00,GSDHO,4.33,4.37,4.31,4.36,903242.0,0.01,0.03,0.0,2900.0,0.03,402124.0,124.62,0.33,True,47.9,-0.02,-0.02,0.0,2025-11-24,4.34,0.46,0,,4.33,4.43,True,True
24-11-2025 10:00,HDFGS,3.24,3.56,3.23,3.5,51280747.0,0.06,0.26,0.02,1268.42,0.26,7154813.8,616.73,0.23,True,59.82,-0.01,-0.01,0.0,2025-11-24,3.28,6.71,0,,3.02,3.59,False,False
24-11-2025 10:00,HEDEF,49.54,53.95,49.5,53.25,2208097.0,0.7,3.71,0.23,1485.47,3.71,464828.7,375.03,0.19,True,65.79,-0.0,-0.2,0.2,2025-11-24,49.5,7.58,0,,46.0,60.3,False,False
24-11-2025 10:00,BMSCH,22.0,23.98,21.94,23.82,4805838.0,0.16,1.82,0.37,387.94,1.82,943993.1,409.1,0.09,True,87.56,0.63,0.29,0.34,2025-11-24,21.8,9.27,0,,19.7,ATH,False,False
24-11-2025 10:00,BLCYT,31.2,31.78,31.06,31.7,236667.0,0.08,0.5,0.13,296.83,0.5,95430.8,148.0,0.16,True,65.22,0.15,0.11,0.04,2025-11-24,31.2,1.6,0,,30.12,31.94,False,False
24-11-2025 10:00,HKTM,12.11,12.25,12.08,12.25,335610.0,0.0,0.14,0.02,460.0,0.14,140734.0,138.47,0.0,True,59.08,-0.05,-0.09,0.04,2025-11-24,12.06,1.58,0,,11.86,12.66,True,False
24-11-2025 10:00,BIOEN,21.0,21.48,20.64,21.4,774928.0,0.08,0.4,0.05,733.33,0.4,160683.0,382.27,0.2,True,69.68,0.17,0.17,-0.0,2025-11-24,21.0,1.9,0,,20.02,21.46,False,False
