Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
19-06-2026 17:00,MOGAN,12.48,12.65,12.47,12.62,1295292.0,0.03,0.14,0.01,976.92,0.14,855560.5,51.4,0.21,True,50.91,-0.09,-0.12,0.03,2026-06-19,12.63,-0.08,0,,12.29,13.58,True,False
19-06-2026 17:00,TNZTP,25.1,25.56,25.1,25.44,276268.0,0.12,0.34,0.04,794.74,0.34,97307.8,183.91,0.35,True,59.93,0.04,0.02,0.01,2026-06-19,25.3,0.55,0,,24.72,25.8,False,False
19-06-2026 16:00,PRZMA,46.5,49.96,46.18,49.22,1583205.0,0.74,2.72,0.26,938.17,2.72,418653.4,278.17,0.27,True,63.13,0.03,-0.23,0.26,2026-06-19,45.9,7.23,0,,45.0,52.5,False,False
19-06-2026 16:00,GLYHO,18.36,18.84,18.26,18.72,2094668.0,0.12,0.36,0.05,605.88,0.36,857819.2,144.19,0.33,True,67.45,0.33,0.38,-0.05,2026-06-19,18.69,0.16,0,,15.11,ATH,False,False
19-06-2026 16:00,GEREL,39.74,40.28,39.72,40.22,1087975.0,0.06,0.48,0.12,300.0,0.48,723959.9,50.28,0.13,True,59.06,0.15,0.08,0.07,2026-06-19,39.76,1.16,0,,38.34,40.8,False,False
19-06-2026 15:00,LINK,7.18,7.46,7.18,7.45,17899502.0,0.01,0.27,0.05,390.91,0.27,5360201.2,233.93,0.04,True,72.07,0.01,-0.04,0.05,2026-06-19,6.95,7.19,0,,6.8,7.74,False,False
19-06-2026 15:00,SNGYO,3.8,3.87,3.79,3.85,2755662.0,0.02,0.05,0.0,1.125899906842629e+17,0.05,1460670.3,88.66,0.4,True,54.28,0.0,0.01,-0.01,2026-06-19,3.84,0.26,0,,3.79,3.91,False,False
19-06-2026 15:00,RYGYO,31.7,32.48,31.7,32.48,298968.0,0.0,0.78,0.02,4775.0,0.78,133285.2,124.31,0.0,True,51.61,-0.09,-0.09,-0.0,2026-06-19,32.5,-0.06,0,,31.48,33.0,False,False
19-06-2026 15:00,BUCIM,5.95,5.99,5.95,5.99,1193972.0,0.0,0.04,0.0,900.0,0.04,748392.5,59.54,0.0,True,49.07,-0.01,-0.01,-0.0,2026-06-19,6.03,-0.66,0,,5.96,6.03,True,True
19-06-2026 15:00,CELHA,18.01,18.37,17.55,18.37,10486068.0,0.0,0.36,0.08,323.53,0.36,2993243.2,250.32,0.0,True,85.12,0.71,0.58,0.13,2026-06-19,16.7,10.0,0,,13.73,20.44,False,False
19-06-2026 15:00,ALVES,2.68,2.72,2.67,2.71,9613955.0,0.01,0.03,0.0,2900.0,0.03,5648311.7,70.21,0.33,True,54.98,-0.01,-0.01,0.0,2026-06-19,2.71,0.0,0,,2.68,2.72,False,False
19-06-2026 15:00,NTHOL,45.02,46.72,45.02,46.46,1351709.0,0.26,1.44,0.28,407.04,1.44,388805.3,247.66,0.18,True,77.16,0.77,0.67,0.09,2026-06-19,44.68,3.98,0,,38.66,ATH,False,False
19-06-2026 15:00,BALSU,14.04,14.2,14.02,14.16,1441752.0,0.04,0.12,0.01,990.91,0.12,479716.0,200.54,0.33,True,57.71,0.01,0.01,-0.0,2026-06-19,14.04,0.85,0,,13.89,14.45,False,False
19-06-2026 15:00,MAGEN,36.64,37.66,36.4,37.4,6830194.0,0.26,0.76,0.15,406.67,0.76,2729965.3,150.19,0.34,True,70.46,0.54,0.48,0.06,2026-06-19,36.24,3.2,0,,33.3,ATH,False,False
19-06-2026 15:00,LKMNH,15.29,15.51,15.28,15.46,172638.0,0.05,0.17,0.01,2328.57,0.17,97377.2,77.29,0.29,True,53.69,-0.02,-0.03,0.01,2026-06-19,15.5,-0.26,0,,15.3,15.81,True,True
19-06-2026 15:00,IHLGM,1.85,1.86,1.84,1.86,1838785.0,0.0,0.01,0.0,900.0,0.01,1084607.4,69.53,0.0,True,52.96,-0.0,-0.01,0.0,2026-06-19,1.85,0.54,0,,1.84,1.87,True,True
19-06-2026 15:00,YUNSA,10.14,10.36,10.12,10.32,1616711.0,0.04,0.18,0.03,520.69,0.18,841217.2,92.19,0.22,True,56.69,-0.06,-0.09,0.03,2026-06-19,10.25,0.68,0,,9.94,10.86,True,False
19-06-2026 15:00,KLGYO,5.15,5.35,5.14,5.32,4971979.0,0.03,0.17,0.02,639.13,0.17,1143801.2,334.69,0.18,True,72.59,0.02,0.02,0.01,2026-06-19,5.2,2.31,0,,5.09,ATH,False,False
19-06-2026 15:00,GOZDE,22.34,23.1,22.3,23.0,1163774.0,0.1,0.66,0.09,650.0,0.66,443863.3,162.19,0.15,True,73.35,0.34,0.3,0.04,2026-06-19,22.3,3.14,0,,21.02,ATH,False,False
19-06-2026 15:00,ADESE,1.01,1.02,1.0,1.02,21896752.0,0.0,0.01,0.0,233.33,0.01,14372746.9,52.35,0.0,True,53.06,0.0,-0.0,0.0,2026-06-19,1.02,0.0,0,,1.0,1.05,True,False
19-06-2026 14:00,DGNMO,8.36,9.36,8.28,9.33,4460540.0,0.03,0.97,0.09,989.89,0.97,961601.8,363.87,0.03,True,67.04,-0.01,-0.04,0.03,2026-06-19,8.71,7.12,0,,8.75,9.5,True,True
