Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
26-05-2026 09:30,RYSAS,20.42,22.22,20.32,22.2,24859365.0,0.02,1.78,0.2,776.85,1.78,13232158.4,87.87,0.01,True,64.29,-0.11,-0.29,0.18,2026-05-26,9.9,0,,16.47,24.2,False,False
25-05-2026 09:00,SAMAT,6.04,6.64,6.02,6.64,4630509.0,0.0,0.6,0.06,971.43,0.6,2671725.5,73.32,0.0,True,64.58,0.16,0.11,0.05,2026-05-25,9.93,0,,5.09,6.85,False,False
25-05-2026 09:00,CWENE,36.44,39.62,36.44,39.62,59976079.0,0.0,3.18,0.1,3017.65,3.18,29537107.3,103.05,0.0,True,58.83,0.92,1.22,-0.3,2026-05-25,9.99,0,,27.78,41.3,False,False
22-05-2026 09:00,TEZOL,17.4,18.9,17.16,18.9,12596383.0,0.0,1.5,0.1,1446.39,1.5,5870811.5,114.56,0.0,True,53.45,0.24,0.37,-0.14,2026-05-22,2.83,0,,17.46,19.92,False,False
22-05-2026 09:00,ARMGD,112.0,123.7,111.3,123.7,1985132.0,0.0,11.7,0.19,6057.89,11.7,1277252.1,55.42,0.0,True,47.49,-0.68,2.21,-2.88,2026-05-22,9.96,0,,118.5,158.0,False,False
22-05-2026 09:00,ALGYO,6.03,6.87,6.0,6.86,245182270.0,0.01,0.83,0.06,1331.03,0.83,136138931.0,80.1,0.01,True,53.32,0.49,0.53,-0.04,2026-05-22,3.0,0,,4.85,ATH,False,False
22-05-2026 09:00,SOKE,17.12,18.8,17.0,18.79,8495113.0,0.01,1.67,0.02,7160.87,1.67,5617292.6,51.23,0.01,True,51.52,0.4,0.71,-0.31,2026-05-22,5.56,0,,14.87,21.2,False,False
22-05-2026 09:00,INVES,590.0,612.0,589.0,610.0,255261.0,2.0,20.0,3.7,440.54,20.0,163216.2,56.39,0.1,True,72.14,24.8,26.69,-1.89,2026-05-22,3.39,0,,504.5,616.0,False,False
22-05-2026 09:00,BAYRK,5.14,5.61,5.03,5.61,58574574.0,0.0,0.47,0.03,1640.74,0.47,27070031.5,116.38,0.0,True,71.16,0.13,0.08,0.04,2026-05-22,10.0,0,,4.57,ATH,False,False
22-05-2026 09:00,OYLUM,8.33,8.81,8.2,8.73,2060369.0,0.08,0.4,0.05,769.57,0.4,1367105.3,50.71,0.2,True,59.32,0.12,0.13,-0.01,2026-05-22,2.59,0,,7.78,9.27,False,False
22-05-2026 09:00,AKCNS,196.4,215.0,194.4,213.9,2192660.0,1.1,17.5,0.35,4900.0,17.5,939145.1,133.47,0.06,True,60.66,-2.12,-1.88,-0.24,2026-05-22,8.91,0,,188.8,224.5,False,False
22-05-2026 09:00,UCAYM,29.98,33.0,29.8,33.0,40926461.0,0.0,3.02,0.14,2088.41,3.02,22385900.1,82.82,0.0,True,60.14,0.73,0.68,0.04,2026-05-22,10.0,0,,27.84,35.0,False,False
22-05-2026 09:00,GEDZA,31.4,35.76,30.84,35.74,7244046.0,0.02,4.34,0.54,697.79,4.34,3377489.2,114.48,0.0,True,63.99,0.91,0.62,0.29,2026-05-22,9.63,0,,26.52,ATH,False,False
22-05-2026 09:00,EUPWR,70.4,76.9,70.4,76.9,39108824.0,0.0,6.5,0.57,1040.35,6.5,25814579.3,51.5,0.0,True,82.3,7.06,5.67,1.38,2026-05-22,9.94,0,,38.76,ATH,False,False
22-05-2026 09:00,EUKYO,8.48,9.25,8.2,9.18,2870282.0,0.07,0.7,0.22,212.5,0.7,1569181.5,82.92,0.1,True,75.63,0.36,0.21,0.15,2026-05-22,5.52,0,,6.67,ATH,False,False
22-05-2026 09:00,TABGD,243.8,269.5,243.8,264.0,1247679.0,5.5,20.2,1.74,1057.59,20.2,624537.2,99.78,0.27,True,46.05,3.63,5.6,-1.97,2026-05-22,1.64,0,,234.1,292.25,False,False
22-05-2026 09:00,ETYAT,8.12,9.13,7.76,9.13,2033529.0,0.0,1.01,0.13,665.15,1.01,1086580.8,87.15,0.0,True,71.38,0.23,0.16,0.06,2026-05-22,10.0,0,,6.43,9.37,False,False
