Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
24-08-2026 09:00,PLTUR,20.7,22.56,20.56,22.56,10112652.0,0.0,1.86,0.25,644.0,1.86,2576874.1,292.44,0.0,True,64.3,-0.31,-0.5,0.18,2026-08-24,9.94,0,,20.18,22.96,True,False
24-08-2026 09:00,BIENY,21.28,22.08,21.26,22.08,6238592.0,0.0,0.8,0.2,298.01,0.8,4077872.9,52.99,0.0,True,58.62,-0.03,-0.26,0.23,2026-08-24,3.76,0,,19.62,25.04,False,False
24-08-2026 09:00,MEKAG,2.94,3.1,2.9,3.08,19619135.0,0.02,0.14,0.0,3400.0,0.14,8643592.4,126.98,0.14,True,51.09,-0.1,-0.13,0.04,2026-08-24,5.12,0,,2.83,4.63,True,True
24-08-2026 09:00,TARKM,462.5,503.0,462.5,502.0,371898.0,1.0,39.5,4.12,857.58,39.5,158208.6,135.07,0.03,True,61.97,-5.06,-10.3,5.24,2026-08-24,8.72,0,,440.5,525.0,True,False
24-08-2026 09:00,PATEK,20.18,22.04,20.0,22.04,50904486.0,0.0,1.86,0.32,483.07,1.86,16469741.8,209.08,0.0,True,64.18,-0.16,-0.49,0.32,2026-08-24,9.98,0,,18.55,25.94,True,False
24-08-2026 09:00,BLCYT,20.62,22.78,20.42,22.26,6767585.0,0.52,1.64,0.07,2276.81,1.64,2864762.8,136.24,0.32,True,62.79,-0.29,-0.75,0.47,2026-08-24,6.61,0,,18.38,44.16,False,False
24-08-2026 09:00,ENDAE,18.9,20.72,18.86,20.6,18585829.0,0.12,1.7,0.05,3048.15,1.7,11049580.0,68.2,0.07,True,67.11,0.72,0.44,0.29,2026-08-24,9.34,0,,14.89,23.76,False,False
24-08-2026 09:00,VAKFA,11.06,11.63,11.0,11.48,17239093.0,0.15,0.42,0.04,833.33,0.42,6491887.3,165.55,0.36,True,57.2,-0.12,-0.2,0.08,2026-08-24,4.27,0,,10.61,12.23,True,False
24-08-2026 09:00,NETAS,100.0,108.9,93.0,107.3,5261029.0,1.6,7.3,2.06,254.37,7.3,2209955.7,138.06,0.22,True,86.24,7.86,3.23,4.63,2026-08-24,8.22,0,,60.15,ATH,False,False
21-08-2026 09:00,BERA,13.29,14.5,13.25,14.3,21960454.0,0.2,1.01,0.06,1703.57,1.01,8797512.7,149.62,0.2,True,58.72,-0.24,-0.45,0.21,2026-08-21,7.76,0,,12.48,18.54,True,False
21-08-2026 09:00,TRMET,134.6,144.5,134.0,143.3,10794510.0,1.2,8.7,0.64,1259.37,8.7,7146583.8,51.04,0.14,True,63.91,2.94,2.72,0.22,2026-08-21,8.15,0,,114.8,143.9,False,False
21-08-2026 09:00,BASGZ,43.78,47.0,43.68,46.36,1171556.0,0.64,2.58,0.22,1051.79,2.58,432429.6,170.92,0.25,True,58.67,-0.48,-0.83,0.35,2026-08-21,5.89,0,,42.64,48.4,True,False
21-08-2026 09:00,KAYSE,3.88,4.23,3.87,4.15,50448522.0,0.08,0.27,0.01,1828.57,0.27,12855893.9,292.42,0.3,True,65.5,-0.06,-0.1,0.04,2026-08-21,7.51,0,,3.71,5.28,True,False
21-08-2026 09:00,KOTON,12.74,13.35,12.66,13.18,4535701.0,0.17,0.44,0.04,1089.19,0.44,2272424.5,99.6,0.39,True,53.58,-0.27,-0.39,0.12,2026-08-21,4.03,0,,12.22,17.31,True,False
21-08-2026 09:00,INVES,790.5,836.0,781.0,830.0,137145.0,6.0,39.5,5.8,581.03,39.5,83235.7,64.77,0.15,True,69.25,33.45,30.74,2.71,2026-08-21,4.73,0,,571.0,ATH,False,False
21-08-2026 09:00,HUNER,3.75,4.03,3.71,4.02,98862509.0,0.01,0.27,0.04,513.64,0.27,35441410.2,178.95,0.04,True,65.43,0.05,0.01,0.05,2026-08-21,7.2,0,,3.34,4.15,False,False
21-08-2026 09:00,BRLSM,16.0,17.36,15.84,17.36,10066232.0,0.0,1.36,0.14,864.54,1.36,3658659.4,175.13,0.0,True,59.05,-0.27,-0.47,0.2,2026-08-21,9.94,0,,15.04,17.45,True,False
21-08-2026 09:00,HATEK,12.82,14.11,12.69,14.11,5427556.0,0.0,1.29,0.26,398.07,1.29,3073140.9,76.61,0.0,True,57.27,-0.56,-0.85,0.28,2026-08-21,9.98,0,,11.21,17.63,True,False
21-08-2026 09:00,BUCIM,5.25,5.53,5.21,5.51,16387363.0,0.02,0.26,0.02,1268.42,0.26,5493612.1,198.3,0.08,True,63.43,-0.05,-0.11,0.06,2026-08-21,4.75,0,,4.91,6.43,True,False
21-08-2026 09:00,MAKIM,16.19,17.62,16.02,17.44,6565044.0,0.18,1.25,0.13,832.84,1.25,1401189.6,368.53,0.14,True,60.15,-0.31,-0.46,0.15,2026-08-21,7.92,0,,17.31,20.64,True,False
21-08-2026 09:00,OSTIM,1.58,1.72,1.57,1.69,46681846.0,0.03,0.11,0.01,1000.0,0.11,13067873.8,257.23,0.27,True,55.52,-0.04,-0.06,0.02,2026-08-21,6.96,0,,1.52,2.41,True,False
21-08-2026 09:00,EUKYO,13.2,13.9,13.1,13.8,1868906.0,0.1,0.6,0.18,235.2,0.6,853230.7,119.04,0.17,True,70.7,0.28,0.29,-0.0,2026-08-21,2.68,0,,12.51,14.15,False,False
21-08-2026 09:00,SARAE,83.65,91.35,79.5,91.35,78254087.0,0.0,7.7,1.36,466.18,7.7,31665150.3,147.13,0.0,True,61.0,-1.44,-2.79,1.35,2026-08-21,9.99,0,,71.45,ATH,False,False
21-08-2026 09:00,OZGYO,2.05,2.16,2.05,2.14,36674141.0,0.02,0.09,0.0,8900.0,0.09,21958409.5,67.02,0.22,True,51.79,-0.02,-0.02,0.0,2026-08-21,4.39,0,,2.02,2.44,False,False
21-08-2026 09:00,PAGYO,154.3,168.6,153.3,168.6,391855.0,0.0,14.3,1.34,967.16,14.3,125386.2,212.52,0.0,True,60.15,-0.0,0.56,-0.56,2026-08-21,9.77,0,,147.7,175.0,False,False
21-08-2026 09:00,AFYON,12.39,13.17,12.38,12.98,5265792.0,0.19,0.59,0.03,1635.29,0.59,1501127.1,250.79,0.32,True,57.66,-0.07,-0.1,0.04,2026-08-21,5.02,0,,12.47,13.1,False,False
21-08-2026 09:00,AKFYE,22.8,24.5,22.72,24.2,15733619.0,0.3,1.4,0.01,13900.0,1.4,7285277.9,115.96,0.21,True,52.81,-0.37,-0.35,-0.02,2026-08-21,6.33,0,,22.0,29.0,False,False
