Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
18-03-2026 11:00,FORMT,2.78,2.85,2.78,2.83,4681650.0,0.02,0.05,0.0,900.0,0.05,2709489.8,72.79,0.4,True,61.61,-0.01,-0.02,0.01,2026-03-18,2.76,2.54,0,,2.79,2.84,True,False
18-03-2026 10:00,IHYAY,1.77,1.81,1.77,1.8,1221465.0,0.01,0.03,0.0,650.0,0.03,458992.8,166.12,0.33,True,67.91,0.0,0.0,0.0,2026-03-18,1.73,4.05,0,,1.71,ATH,False,False
18-03-2026 10:00,EMKEL,18.5,19.13,18.15,19.06,6189040.0,0.07,0.56,0.01,4990.91,0.56,1101180.8,462.04,0.13,True,64.42,-0.01,-0.01,-0.0,2026-03-18,18.45,3.31,0,,18.41,19.28,False,False
18-03-2026 10:00,MOGAN,10.15,10.78,10.08,10.63,14024430.0,0.15,0.48,0.07,548.65,0.48,2868887.4,388.85,0.31,True,78.71,0.1,0.01,0.09,2026-03-18,10.06,5.67,0,,9.42,ATH,False,False
18-03-2026 10:00,EGEGY,28.94,30.32,28.72,30.02,1080606.0,0.3,1.08,0.18,513.64,1.08,299079.1,261.31,0.28,True,77.31,0.19,0.05,0.14,2026-03-18,28.9,3.88,0,,28.14,30.86,False,False
18-03-2026 10:00,EDATA,13.89,14.46,13.85,14.31,2894517.0,0.15,0.42,0.03,1254.84,0.42,1231305.0,135.08,0.36,True,55.64,-0.09,-0.11,0.01,2026-03-18,13.92,2.8,0,,13.66,15.22,False,False
18-03-2026 10:00,ANGEN,10.36,10.44,10.34,10.43,372202.0,0.01,0.07,0.0,2233.33,0.07,143684.2,159.04,0.14,True,67.58,0.03,0.02,0.01,2026-03-18,10.33,0.97,0,,10.14,10.44,False,False
18-03-2026 10:00,MAGEN,48.46,49.08,48.42,49.08,700280.0,0.0,0.62,0.06,1007.14,0.62,300340.1,133.16,0.0,True,59.92,0.06,0.03,0.03,2026-03-18,48.4,1.4,0,,47.54,49.92,False,False
18-03-2026 10:00,ECILC,118.3,124.3,118.3,124.0,2198039.0,0.3,5.7,0.79,621.52,5.7,471340.9,366.34,0.05,True,73.39,0.82,0.3,0.52,2026-03-18,118.2,4.91,0,,114.4,ATH,False,False
18-03-2026 10:00,ULUFA,4.19,4.32,4.16,4.29,7987898.0,0.03,0.1,0.02,455.56,0.1,2147881.4,271.9,0.3,True,77.19,0.06,0.05,0.01,2026-03-18,4.16,3.12,0,,4.03,ATH,False,False
18-03-2026 10:00,ENKAI,96.5,98.4,96.5,98.05,3143116.0,0.35,1.55,0.06,2483.33,1.55,974094.9,222.67,0.23,True,69.53,0.98,0.9,0.08,2026-03-18,96.0,2.14,0,,90.65,ATH,False,False
18-03-2026 10:00,AYDEM,26.0,26.7,25.96,26.54,965229.0,0.16,0.54,0.05,1025.0,0.54,333317.2,189.58,0.3,True,66.34,0.19,0.13,0.06,2026-03-18,26.0,2.08,0,,24.68,29.0,False,False
18-03-2026 10:00,MANAS,24.06,26.38,22.88,25.82,13446764.0,0.56,1.76,0.18,900.0,1.76,1985271.5,577.33,0.32,True,92.96,1.22,1.16,0.06,2026-03-18,24.0,7.58,0,,19.18,ATH,False,False
18-03-2026 10:00,BAHKM,135.9,138.7,133.4,138.7,915729.0,0.0,2.8,0.28,900.0,2.8,101440.4,802.73,0.0,True,81.3,3.34,1.74,1.6,2026-03-18,126.1,9.99,0,,109.7,ATH,False,False
18-03-2026 10:00,REEDR,7.56,8.06,7.48,7.92,57770109.0,0.14,0.36,0.06,554.55,0.36,13579789.1,325.41,0.39,True,89.9,0.33,0.27,0.06,2026-03-18,7.39,7.17,0,,6.06,ATH,False,False
18-03-2026 10:00,MHRGY,3.45,3.47,3.44,3.47,692786.0,0.0,0.02,0.0,566.67,0.02,286647.0,141.69,0.0,True,64.68,0.01,0.01,0.01,2026-03-18,3.45,0.58,0,,3.35,3.48,False,False
18-03-2026 10:00,MARKA,30.64,32.2,30.46,32.2,1184885.0,0.0,1.56,0.16,900.0,1.56,163225.6,625.92,0.0,True,82.51,1.02,0.65,0.37,2026-03-18,29.28,9.97,0,,21.8,32.76,False,False
18-03-2026 10:00,AKFYE,21.22,22.3,21.2,22.04,3091103.0,0.26,0.82,0.12,561.29,0.82,840270.9,267.87,0.32,True,67.68,0.15,0.13,0.02,2026-03-18,21.22,3.86,0,,20.78,22.36,False,False
18-03-2026 10:00,MERKO,15.81,16.14,15.77,16.12,1252760.0,0.02,0.31,0.06,416.67,0.31,620750.1,101.81,0.06,True,70.48,0.06,0.01,0.05,2026-03-18,15.79,2.09,0,,15.5,16.8,False,False
18-03-2026 10:00,MARMR,2.23,2.39,2.22,2.39,83828404.0,0.0,0.16,0.02,700.0,0.16,18041396.5,364.64,0.0,True,76.27,0.01,-0.02,0.02,2026-03-18,2.22,7.66,0,,2.15,2.4,False,False
18-03-2026 10:00,SDTTR,219.9,225.4,219.9,225.2,451855.0,0.2,5.3,0.95,457.89,5.3,196387.6,130.08,0.04,True,62.81,-0.21,-1.24,1.04,2026-03-18,219.1,2.78,0,,213.1,234.5,False,False
18-03-2026 10:00,MEGMT,65.6,67.4,64.8,67.0,3516650.0,0.4,1.4,0.15,833.33,1.4,988215.8,255.86,0.29,True,60.67,-0.17,-0.26,0.1,2026-03-18,65.25,2.68,0,,64.7,67.8,True,True
