Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,direnc,destek,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
13-07-2026 06:00,LIDER,95.0,113.4,93.0,111.7,17683937.0,1.7,16.7,0.41,4023.46,16.7,9933956.2,78.02,0.1,True,54.86,4.88,8.91,-4.04,2026-07-13,15.63,0,,154.1,38.76,False,False
13-07-2026 06:00,AKSEN,92.4,106.7,90.9,106.0,51014164.0,0.7,13.6,1.67,714.37,13.6,31991706.0,59.46,0.05,True,74.17,7.3,6.35,0.95,2026-07-13,15.09,0,,ATH,70.05,False,False
13-07-2026 06:00,SUNTK,31.66,41.72,28.78,41.72,15511672.0,0.0,10.06,0.23,4273.91,10.06,6265511.1,147.57,0.0,True,58.67,-1.64,-2.11,0.47,2026-07-13,30.54,0,,61.45,26.58,True,True
06-07-2026 06:00,BIGTK,261.0,361.0,250.5,341.0,6621722.0,20.0,80.0,11.98,567.78,80.0,3245317.6,104.04,0.25,True,63.43,-8.96,-21.65,12.69,2026-07-06,33.2,0,,376.75,204.4,True,False
06-07-2026 06:00,PNLSN,43.62,48.54,39.54,48.54,8670115.0,0.0,4.92,0.24,1984.75,4.92,5516144.3,57.18,0.0,True,56.5,0.82,1.17,-0.35,2026-07-06,11.95,0,,52.65,36.88,False,False
29-06-2026 06:00,MRSHL,1910.0,2454.0,1830.0,2454.0,707392.0,0.0,544.0,65.5,730.53,544.0,161832.9,337.11,0.0,True,79.22,84.4,5.7,78.7,2026-06-29,33.95,0,,ATH,1340.0,False,False
29-06-2026 06:00,KRONT,21.96,26.94,21.92,26.4,22504317.0,0.54,4.44,0.62,612.68,4.44,13939629.2,61.44,0.12,True,71.59,1.74,1.4,0.34,2026-06-29,20.33,0,,ATH,15.78,False,False
29-06-2026 06:00,CEOEM,24.92,29.4,24.82,28.76,28929939.0,0.64,3.84,0.27,1332.84,3.84,14431122.0,100.47,0.17,True,59.04,0.5,-0.06,0.56,2026-06-29,15.41,0,,29.52,18.7,False,False
29-06-2026 06:00,AKSUE,37.02,44.7,35.38,42.96,22282026.0,1.74,5.94,0.44,1237.84,5.94,11779072.6,89.17,0.29,True,71.93,4.21,4.01,0.2,2026-06-29,17.7,0,,ATH,14.88,False,False
29-06-2026 06:00,AKFIS,12.17,14.56,11.93,14.3,223535252.93,0.26,2.13,0.63,240.97,2.13,145184658.03,53.97,0.12,True,89.66,2.07,1.67,0.4,2026-06-29,18.59,0,,ATH,3.34,False,False
29-06-2026 06:00,KOCMT,3.32,4.45,3.28,4.45,836499935.0,0.0,1.13,0.16,610.69,1.13,307500194.9,172.03,0.0,True,81.55,0.19,0.03,0.15,2026-06-29,35.67,0,,ATH,2.36,False,False
29-06-2026 06:00,INVEO,8.1,9.3,8.05,8.96,96925781.0,0.34,0.86,0.06,1287.1,0.86,54453505.3,78.0,0.4,True,55.86,-0.14,-0.28,0.14,2026-06-29,11.3,0,,9.62,6.84,False,False
22-06-2026 06:00,KOPOL,6.65,7.29,6.62,7.23,116570219.0,0.06,0.58,0.04,1511.11,0.58,73903981.9,57.73,0.1,True,63.51,0.16,0.06,0.1,2026-06-22,10.21,0,,8.42,5.03,False,False
22-06-2026 06:00,INFO,4.9,8.08,4.87,8.0,553687077.0,0.08,3.1,0.4,671.14,3.1,205987759.4,168.8,0.03,True,83.04,0.42,0.09,0.34,2026-06-22,58.73,0,,ATH,3.01,False,False
22-06-2026 06:00,SEKUR,8.37,13.25,8.37,12.11,37991283.0,1.14,3.74,0.56,563.12,3.74,16949331.2,124.15,0.3,True,80.75,1.3,0.98,0.32,2026-06-22,30.22,1,13.25,13.25,3.41,False,False
22-06-2026 06:00,ISGYO,22.14,27.42,21.22,27.3,54037440.0,0.12,5.16,0.65,698.76,5.16,16207759.6,233.4,0.02,True,75.96,0.59,0.2,0.39,2026-06-22,23.31,0,,ATH,19.3,False,False
22-06-2026 06:00,ATSYH,92.0,113.6,92.0,111.0,536790.0,2.6,19.0,3.81,398.69,19.0,345177.6,55.51,0.14,True,77.3,7.87,2.94,4.93,2026-06-22,23.33,0,,ATH,47.6,False,False
22-06-2026 06:00,SNICA,4.18,4.99,4.1,4.99,192853983.0,0.0,0.81,0.06,1250.0,0.81,67743810.0,184.68,0.0,True,63.03,0.02,-0.05,0.07,2026-06-22,20.24,0,,5.83,3.62,False,False
15-06-2026 06:00,BMSTL,42.05,49.6,41.25,47.45,33568590.0,2.15,5.4,0.34,1488.24,5.4,21025258.4,59.66,0.4,True,57.7,0.27,0.36,-0.09,2026-06-15,14.34,0,,61.45,38.33,False,False
15-06-2026 06:00,ODAS,7.51,9.47,7.38,9.2,859992603.0,0.27,1.69,0.21,704.76,1.69,435991492.7,97.25,0.16,True,71.15,0.62,0.47,0.15,2026-06-15,26.55,0,,ATH,5.03,False,False
15-06-2026 06:00,BIGCH,6.74,7.7,6.55,7.7,59955689.0,0.0,0.96,0.03,2809.09,0.96,33626452.4,78.3,0.0,True,48.46,-0.68,-0.74,0.06,2026-06-15,14.75,0,,8.54,5.73,True,True
15-06-2026 06:00,VANGD,82.6,109.0,82.6,102.7,3030223.0,6.3,20.1,3.01,567.77,20.1,1680578.9,80.31,0.31,True,69.01,10.44,10.45,-0.02,2026-06-15,24.33,1,109.0,109.0,38.48,False,False
15-06-2026 06:00,GOODY,2.84,3.39,2.83,3.35,201620325.37,0.04,0.51,0.06,691.67,0.51,73302778.42,175.05,0.09,True,68.14,0.06,0.01,0.05,2026-06-15,19.15,0,,3.59,2.4,False,False
15-06-2026 06:00,MERIT,17.05,18.97,17.0,18.9,30877894.0,0.07,1.85,0.22,722.22,1.85,19638814.8,57.23,0.04,True,58.64,-0.15,-0.37,0.22,2026-06-15,12.77,0,,19.6,14.38,True,False
15-06-2026 06:00,UFUK,1300.0,1688.0,1300.0,1617.0,434235.0,71.0,317.0,2.1,14995.24,317.0,157259.5,176.13,0.22,True,55.47,-13.33,9.14,-22.47,2026-06-15,24.38,0,,2300.0,1216.0,False,False
15-06-2026 06:00,NTHOL,40.0,46.78,39.8,46.74,17636032.0,0.04,6.74,0.66,927.44,6.74,10402790.8,69.53,0.01,True,59.68,-1.46,-1.84,0.38,2026-06-15,19.85,0,,54.2,35.12,True,True
15-06-2026 06:00,PSGYO,3.29,4.0,3.26,4.0,4335186803.0,0.0,0.71,0.15,361.04,0.71,1580548270.2,174.28,0.0,True,70.11,0.24,0.13,0.11,2026-06-15,23.08,0,,4.02,2.02,False,False
15-06-2026 06:00,GLYHO,16.42,18.84,16.21,18.4,55159697.0,0.44,1.98,0.31,547.06,1.98,36629921.2,50.59,0.22,True,73.9,1.05,1.0,0.05,2026-06-15,14.0,0,,ATH,13.47,False,False
15-06-2026 06:00,SELEC,112.0,180.5,108.0,167.6,72036912.0,12.9,55.6,8.27,572.31,55.6,12919633.4,457.58,0.23,True,82.38,11.87,6.54,5.33,2026-06-15,49.38,0,,ATH,75.15,False,False
15-06-2026 06:00,BRMEN,10.98,16.34,10.9,16.34,4748251.0,0.0,5.36,0.54,887.11,5.36,2680363.1,77.15,0.0,True,69.42,0.99,0.43,0.56,2026-06-15,48.82,0,,ATH,6.3,False,False
15-06-2026 06:00,DAGI,7.82,8.75,7.57,8.6,80293977.0,0.15,0.78,0.17,350.87,0.78,45062711.4,78.18,0.19,True,71.92,0.22,-0.03,0.25,2026-06-15,13.46,0,,9.0,5.36,False,False
15-06-2026 06:00,BAKAB,47.12,55.1,46.84,55.1,6984535.0,0.0,7.98,0.31,2457.69,7.98,3454962.9,102.16,0.0,True,71.85,2.9,2.07,0.83,2026-06-15,17.03,0,,ATH,35.16,False,False
15-06-2026 06:00,DGGYO,32.0,42.48,32.0,42.48,1910346.0,0.0,10.48,1.57,568.37,10.48,871595.5,119.18,0.0,True,72.72,1.01,0.07,0.94,2026-06-15,35.29,0,,47.68,26.5,False,False
08-06-2026 06:00,BARMA,60.65,73.35,60.2,73.1,31246571.0,0.25,12.45,2.35,429.56,12.45,13378963.1,133.55,0.02,True,87.68,8.4,7.67,0.74,2026-06-08,20.53,0,,ATH,18.3,False,False
08-06-2026 06:00,ETYAT,11.5,13.17,11.0,13.17,7584933.0,0.0,1.67,0.59,181.3,1.67,4605281.99,64.7,0.0,True,78.26,0.88,0.42,0.46,2026-06-08,17.91,0,,ATH,6.43,False,False
08-06-2026 06:00,GOKNR,24.42,27.28,22.68,26.86,66695847.0,0.42,2.44,0.42,480.95,2.44,41893973.7,59.2,0.17,True,68.61,0.69,0.21,0.48,2026-06-08,10.99,0,,26.94,20.1,False,False
08-06-2026 06:00,GENKM,16.58,22.18,16.5,21.26,400158371.0,0.92,4.68,0.68,591.29,4.68,186814596.6,114.2,0.2,True,79.69,0.55,0.16,0.39,2026-06-08,26.25,0,,ATH,12.47,False,False
08-06-2026 06:00,FADE,16.22,17.7,15.55,17.5,29689171.0,0.2,1.28,0.09,1291.3,1.28,16858372.8,76.11,0.16,True,64.24,0.61,0.38,0.22,2026-06-08,7.3,0,,18.6,13.37,False,False
08-06-2026 06:00,FZLGY,14.48,18.76,14.06,17.95,318068568.0,0.81,3.47,0.22,1442.22,3.47,118308240.2,168.85,0.23,True,63.17,0.65,0.64,0.01,2026-06-08,23.96,0,,20.2,12.35,False,False
01-06-2026 06:00,IHAAS,84.2,106.0,84.2,104.5,16473631.0,1.5,20.3,2.45,726.88,20.3,10412850.6,58.2,0.07,True,73.49,10.96,10.4,0.56,2026-06-01,24.11,1,106.0,106.0,29.04,False,False
01-06-2026 06:00,BRSAN,537.5,637.5,530.5,624.0,22883103.0,13.5,86.5,4.5,1822.22,86.5,11554948.1,98.04,0.16,True,57.81,7.03,12.89,-5.86,2026-06-01,27.61,0,,789.0,427.0,False,False
01-06-2026 06:00,CGCAM,41.48,52.55,41.12,52.55,85475881.0,0.0,11.07,1.65,569.69,11.07,35756978.3,139.05,0.0,True,69.18,2.41,1.5,0.91,2026-06-01,28.3,0,,ATH,31.9,False,False
01-06-2026 06:00,OZGYO,2.16,2.5,2.08,2.48,337307486.0,0.02,0.32,0.04,627.27,0.32,89467233.4,277.02,0.06,True,62.25,0.08,0.05,0.02,2026-06-01,15.89,0,,2.54,1.82,False,False
01-06-2026 06:00,AKENR,12.26,15.47,12.24,15.17,276982024.0,0.3,2.91,0.56,419.64,2.91,102680631.1,169.75,0.1,True,68.24,0.55,0.09,0.46,2026-06-01,23.74,0,,ATH,9.11,False,False
01-06-2026 06:00,KTLEV,37.32,45.48,36.08,43.91,1036942562.75,1.57,6.59,2.11,211.89,6.59,688133395.78,50.69,0.24,True,86.09,8.34,6.6,1.74,2026-06-01,17.67,0,,ATH,ATL,False,False
01-06-2026 06:00,IDGYO,4.23,5.3,4.2,5.26,35378593.0,0.04,1.03,0.14,657.35,1.03,16004206.5,121.06,0.04,True,67.33,0.13,0.07,0.06,2026-06-01,29.88,0,,ATH,3.19,False,False
01-06-2026 06:00,HRKET,96.5,132.0,92.0,124.6,44984318.0,7.4,28.1,5.73,390.4,28.1,9931799.4,352.93,0.26,True,79.41,4.89,0.34,4.56,2026-06-01,41.99,0,,ATH,58.15,False,False
01-06-2026 06:00,KLSYN,11.06,14.1,11.06,13.57,64316941.0,0.53,2.51,0.53,370.04,2.51,38247213.0,68.16,0.21,True,67.13,1.32,1.2,0.12,2026-06-01,23.59,0,,ATH,5.13,False,False
01-06-2026 06:00,SANEL,40.72,58.15,40.7,58.15,5334354.0,0.0,17.43,2.74,535.9,17.43,2142879.7,148.93,0.0,True,72.95,2.88,1.49,1.39,2026-06-01,43.09,0,,ATH,31.0,False,False
18-05-2026 06:00,ICBCT,18.59,23.22,18.33,23.22,28009069.0,0.0,4.63,0.87,432.8,4.63,15706548.6,78.33,0.0,True,84.08,1.22,0.41,0.8,2026-05-18,25.99,0,,ATH,12.31,False,False
18-05-2026 06:00,ACSEL,143.9,166.0,140.6,161.9,4751985.0,4.1,18.0,5.43,231.49,18.0,2724544.7,74.41,0.23,True,78.17,9.15,3.76,5.39,2026-05-18,12.51,0,,ATH,94.05,False,False
18-05-2026 06:00,EUKYO,7.41,9.25,7.41,9.18,9002158.0,0.07,1.77,0.41,326.85,1.77,5362046.83,67.89,0.04,True,72.79,0.76,0.59,0.17,2026-05-18,20.95,0,,ATH,4.4,False,False
18-05-2026 06:00,GEDZA,29.34,36.48,28.8,35.74,25574262.0,0.74,6.4,0.52,1121.37,6.4,7363423.8,247.31,0.12,True,61.43,1.21,0.8,0.41,2026-05-18,21.81,0,,44.0,26.3,False,False
18-05-2026 06:00,AKCNS,191.2,215.0,183.5,213.9,6386272.0,1.1,22.7,0.11,20536.36,22.7,3903221.7,63.62,0.05,True,62.81,12.96,14.35,-1.39,2026-05-18,11.7,2,183.5,221.0,183.5,False,False
11-05-2026 06:00,ONCSM,297.25,372.75,282.0,356.25,7334953.0,16.5,59.0,12.23,382.42,59.0,3725249.0,96.9,0.28,True,69.9,24.06,22.55,1.51,2026-05-11,20.05,0,,376.0,223.0,False,False
11-05-2026 06:00,CRDFA,30.34,38.06,29.78,37.52,29829268.0,0.54,7.18,1.4,413.47,7.18,12843285.0,132.26,0.08,True,80.12,4.64,4.25,0.39,2026-05-11,23.67,0,,ATH,2.05,False,False
11-05-2026 06:00,GEDIK,5.82,6.98,5.78,6.98,82158849.0,0.0,1.16,0.17,586.39,1.16,26342476.0,211.89,0.0,True,63.45,-0.05,-0.16,0.11,2026-05-11,20.76,0,,7.1,4.95,True,False
11-05-2026 06:00,GARFA,30.18,35.9,30.18,35.66,16337388.0,0.24,5.48,1.06,417.96,5.48,6499418.6,151.37,0.04,True,70.37,1.16,0.64,0.52,2026-05-11,18.24,0,,37.72,24.62,False,False
11-05-2026 06:00,KRVGD,3.19,3.46,3.14,3.39,120271554.0,0.07,0.2,0.04,376.19,0.2,58514577.2,105.54,0.35,True,68.21,0.14,0.12,0.02,2026-05-11,7.62,0,,ATH,2.6,False,False
11-05-2026 06:00,OZATD,660.5,966.0,660.5,966.0,15625608.0,0.0,305.5,67.28,354.11,305.5,5504894.9,183.85,0.0,True,96.0,103.87,37.67,66.19,2026-05-11,60.87,0,,ATH,151.0,False,False
11-05-2026 06:00,DUNYH,113.9,138.7,109.7,138.7,8542345.0,0.0,24.8,2.6,853.85,24.8,4063152.6,110.24,0.0,True,64.25,5.47,4.67,0.8,2026-05-11,21.77,0,,145.2,101.5,False,False
11-05-2026 06:00,ORGE,17.34,20.88,17.2,19.9,82609725.0,0.98,2.56,0.66,287.88,2.56,32070320.0,157.59,0.38,True,79.92,0.92,0.32,0.6,2026-05-11,15.03,0,,22.0,12.82,False,False
11-05-2026 06:00,KORDS,65.95,94.55,65.85,91.0,36288668.0,3.55,25.05,4.07,515.48,25.05,10661659.7,240.37,0.14,True,84.45,4.74,1.7,3.05,2026-05-11,39.25,1,94.55,94.55,47.9,False,False
11-05-2026 06:00,ISSEN,8.67,9.57,8.21,9.57,15644127.0,0.0,0.9,0.28,222.58,0.9,9224252.6,69.6,0.0,True,73.58,0.26,0.04,0.22,2026-05-11,10.38,0,,9.82,6.7,False,False
11-05-2026 06:00,SILVR,2.58,2.86,2.55,2.8,32743176.0,0.06,0.22,0.04,411.63,0.22,16171262.2,102.48,0.27,True,55.26,-0.03,-0.04,0.01,2026-05-11,8.53,0,,3.15,2.21,False,False
11-05-2026 06:00,TGSAS,160.0,179.9,158.8,179.9,2255955.0,0.0,19.9,0.2,9850.0,19.9,1177385.5,91.61,0.0,True,56.98,1.25,1.84,-0.59,2026-05-11,12.72,0,,203.9,155.0,True,True
11-05-2026 06:00,BNTAS,6.96,7.6,6.7,7.49,58860541.0,0.11,0.53,0.12,352.99,0.53,28038550.3,109.93,0.21,True,62.21,0.09,-0.01,0.1,2026-05-11,7.61,1,7.6,7.6,5.88,False,False
11-05-2026 06:00,SMRTG,10.0,13.33,9.93,12.44,794212292.0,0.89,2.44,0.5,391.94,2.44,190036135.4,317.93,0.36,True,73.27,0.16,-0.34,0.49,2026-05-11,28.51,1,13.33,13.33,6.27,False,False
04-05-2026 06:00,SURGY,69.8,80.3,68.1,80.3,85300230.0,0.0,10.5,2.01,423.69,10.5,34138125.5,149.87,0.0,True,69.47,5.68,3.67,2.02,2026-05-04,13.18,0,,ATH,39.82,False,False
04-05-2026 06:00,DMRGD,5.62,7.92,5.37,7.88,854983244.0,0.04,2.26,0.45,400.0,2.26,355935307.1,140.21,0.02,True,76.75,0.7,0.4,0.3,2026-05-04,40.97,0,,ATH,2.78,False,False
04-05-2026 06:00,DNISI,4.63,4.91,4.4,4.87,25973797.59,0.04,0.24,0.06,277.22,0.24,16861270.99,54.04,0.17,True,51.31,-0.07,-0.08,0.02,2026-05-04,5.17,0,,5.7,4.38,False,False
04-05-2026 06:00,BIGEN,18.8,24.54,17.02,24.54,164298186.0,0.0,5.74,1.6,257.86,5.74,99315160.0,65.43,0.0,True,86.92,1.79,0.29,1.5,2026-05-04,31.51,0,,ATH,8.3,False,False
04-05-2026 06:00,DOFRB,146.6,189.2,145.0,183.8,122143855.0,5.4,37.2,10.6,251.11,37.2,58987640.0,107.07,0.15,True,79.2,12.43,4.76,7.67,2026-05-04,27.46,0,,ATH,66.8,False,False
04-05-2026 06:00,MPARK,445.0,504.0,435.25,493.75,5677193.0,10.25,48.75,10.0,387.5,48.75,3168572.1,79.17,0.21,True,64.19,23.7,21.98,1.72,2026-05-04,11.02,0,,ATH,304.0,False,False
04-05-2026 06:00,KATMR,2.89,3.21,2.84,3.14,1184353299.0,0.07,0.25,0.04,594.44,0.25,652355839.2,81.55,0.28,True,57.97,0.02,0.01,0.01,2026-05-04,9.41,0,,4.2,2.56,False,False
04-05-2026 06:00,ANGEN,11.0,13.37,10.92,13.37,28262965.0,0.0,2.37,0.34,590.96,2.37,10116352.5,179.38,0.0,True,67.16,0.05,-0.18,0.22,2026-05-04,19.7,0,,14.32,9.8,False,False
04-05-2026 06:00,MIATK,40.76,51.55,39.08,49.6,310862692.0,1.95,8.84,1.42,521.66,8.84,114222337.1,172.16,0.22,True,66.65,1.45,0.66,0.8,2026-05-04,24.12,0,,ATH,34.66,False,False
04-05-2026 06:00,KLYPV,58.35,65.0,57.25,63.15,19422282.0,1.85,4.8,0.92,421.74,4.8,12147312.7,59.89,0.39,True,54.75,0.07,-0.32,0.39,2026-05-04,7.12,0,,74.9,54.55,False,False
04-05-2026 06:00,TATEN,13.0,17.25,12.21,16.85,529543071.0,0.4,3.85,0.86,349.24,3.85,240714841.0,119.99,0.1,True,61.56,0.13,-0.47,0.59,2026-05-04,32.05,0,,23.89,8.16,False,False
04-05-2026 06:00,SKTAS,3.49,4.16,3.41,4.16,189299406.0,0.0,0.67,0.1,605.26,0.67,64538520.3,193.31,0.0,True,58.24,-0.12,-0.14,0.03,2026-05-04,23.08,0,,6.08,2.79,True,True
04-05-2026 06:00,GESAN,50.55,62.85,49.92,61.4,104938564.0,1.45,10.85,2.03,434.22,10.85,38974163.6,169.25,0.13,True,66.95,1.17,0.46,0.71,2026-05-04,23.29,0,,61.55,42.14,False,False
04-05-2026 06:00,FMIZP,298.0,338.5,291.25,327.0,1139516.0,11.5,29.0,4.65,523.66,29.0,491236.9,131.97,0.4,True,56.49,-5.59,-6.7,1.11,2026-05-04,10.66,0,,350.75,269.0,False,False
04-05-2026 06:00,SNPAM,21.5,24.8,21.0,24.7,671517.0,0.1,3.2,0.4,704.02,3.2,300771.7,123.26,0.03,True,57.06,-0.52,-0.58,0.06,2026-05-04,15.42,0,,27.04,20.06,True,True
04-05-2026 06:00,LOGO,143.6,162.9,141.5,162.9,6715510.0,0.0,19.3,3.01,541.2,19.3,4208609.3,59.57,0.0,True,58.47,-2.95,-4.06,1.11,2026-05-04,13.44,0,,180.5,129.0,False,False
04-05-2026 06:00,SAYAS,48.8,59.95,47.84,57.95,18470437.0,2.0,9.15,1.86,391.14,9.15,7166595.5,157.73,0.22,True,69.69,0.87,-0.81,1.68,2026-05-04,18.9,0,,58.9,36.4,False,False
04-05-2026 06:00,SEKFK,6.09,6.95,6.05,6.77,10043969.73,0.18,0.68,0.19,261.76,0.68,5809000.33,72.9,0.26,True,75.22,0.43,0.33,0.1,2026-05-04,11.11,1,6.95,6.95,4.27,False,False
04-05-2026 06:00,EGSER,3.0,3.38,2.98,3.33,33830372.0,0.05,0.33,0.06,432.26,0.33,18317688.5,84.69,0.15,True,58.62,-0.04,-0.08,0.04,2026-05-04,9.18,0,,3.42,2.67,True,False
04-05-2026 06:00,KRSTL,8.9,11.0,8.78,10.64,179015729.0,0.36,1.74,0.25,593.23,1.74,51956842.2,244.55,0.21,True,55.95,-0.15,-0.11,-0.04,2026-05-04,13.68,0,,12.5,7.93,False,False
04-05-2026 06:00,ELITE,30.64,36.0,30.0,35.78,21051724.0,0.22,5.14,0.84,511.9,5.14,8026948.1,162.26,0.04,True,63.73,-0.21,-0.82,0.62,2026-05-04,16.93,0,,36.8,27.02,False,False
04-05-2026 06:00,KZGYO,23.14,29.2,22.86,27.64,28445599.0,1.56,4.5,0.77,481.4,4.5,15655379.3,81.7,0.35,True,63.41,0.1,-0.09,0.19,2026-05-04,19.45,1,29.2,29.2,20.56,False,False
04-05-2026 06:00,PATEK,20.74,28.38,20.0,26.8,334147214.0,1.58,6.06,0.83,627.49,6.06,123928248.2,169.63,0.26,True,61.96,-0.55,-1.33,0.78,2026-05-04,23.62,1,28.38,28.38,16.99,True,False
04-05-2026 06:00,EREGL,35.36,41.3,34.4,41.26,1188756904.0,0.04,5.9,1.12,426.79,5.9,768663578.3,54.65,0.01,True,79.49,2.42,1.36,1.07,2026-05-04,17.48,0,,ATH,23.46,False,False
04-05-2026 06:00,ERBOS,196.7,215.7,194.0,214.8,602701.0,0.9,18.1,5.1,254.9,18.1,338545.9,78.03,0.05,True,63.08,4.73,3.15,1.58,2026-05-04,9.2,0,,219.6,162.9,False,False
04-05-2026 06:00,SDTTR,20.75,26.18,20.35,26.18,212631829.63,0.0,5.44,0.05,10772.73,5.44,123887304.89,71.63,0.0,True,70.49,1.14,0.79,0.35,2026-05-04,31.03,0,,26.36,15.75,False,False
