Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
26-03-2026 16:00,CELHA,9.3,9.66,9.26,9.59,1019717.0,0.07,0.29,0.02,1218.18,0.29,377846.5,169.88,0.24,True,55.82,-0.07,-0.08,0.01,2026-03-26,9.36,2.46,0,,9.29,10.2,True,True
26-03-2026 16:00,DOFER,35.76,36.34,35.62,36.24,219934.0,0.1,0.48,0.03,1614.29,0.48,127363.7,72.68,0.21,True,52.23,-0.05,-0.03,-0.02,2026-03-26,36.2,0.11,0,,35.18,37.76,False,False
26-03-2026 16:00,AVGYO,11.06,12.45,11.03,12.44,1900985.0,0.01,1.38,0.19,630.16,1.38,671861.1,182.94,0.01,True,74.61,0.1,-0.02,0.12,2026-03-26,11.33,9.8,0,,10.57,ATH,False,False
26-03-2026 16:00,ETILR,3.74,4.0,3.73,3.97,4045410.0,0.03,0.23,0.03,820.0,0.23,1030416.2,292.6,0.13,True,66.74,0.01,-0.01,0.02,2026-03-26,3.72,6.72,0,,3.7,4.03,False,False
26-03-2026 16:00,RNPOL,1.83,1.85,1.83,1.85,1018112.0,0.0,0.02,0.0,400.0,0.02,334953.7,203.96,0.0,True,59.02,-0.01,-0.01,0.01,2026-03-26,1.79,3.35,0,,1.76,1.86,False,False
26-03-2026 16:00,BMSCH,16.85,17.4,16.85,17.27,948939.0,0.13,0.42,0.03,1212.5,0.42,253812.2,273.87,0.31,True,58.19,-0.12,-0.18,0.06,2026-03-26,16.87,2.37,0,,17.03,18.0,True,False
26-03-2026 15:00,ENSRI,28.2,29.12,28.2,29.0,4881689.0,0.12,0.8,0.13,534.92,0.8,778063.0,527.42,0.15,True,56.84,-0.25,-0.47,0.23,2026-03-26,28.24,2.69,0,,27.44,29.2,False,False
26-03-2026 14:00,GEREL,28.64,30.0,28.52,29.9,409850.0,0.1,1.26,0.14,826.47,1.26,207519.8,97.5,0.08,True,64.2,-0.08,-0.2,0.12,2026-03-26,28.5,4.91,0,,28.2,30.0,False,False
26-03-2026 14:00,BUCIM,6.08,6.12,6.07,6.11,841692.0,0.01,0.03,0.0,900.0,0.03,346352.2,143.02,0.33,True,53.35,-0.01,-0.01,0.0,2026-03-26,6.08,0.49,0,,6.06,6.14,False,False
26-03-2026 13:00,BRKSN,8.82,9.04,8.82,8.98,204390.0,0.06,0.16,0.02,742.11,0.16,66480.6,207.44,0.37,True,57.68,-0.04,-0.06,0.02,2026-03-26,8.87,1.24,0,,8.74,9.39,True,False
26-03-2026 13:00,DYOBY,13.02,13.18,13.0,13.15,229933.0,0.03,0.13,0.01,1344.44,0.13,103280.8,122.63,0.23,True,56.19,-0.03,-0.05,0.02,2026-03-26,12.96,1.47,0,,12.84,13.48,False,False
26-03-2026 13:00,KRDMB,51.0,55.3,50.95,54.35,1862777.0,0.95,3.35,0.33,900.0,3.35,401976.8,363.4,0.28,True,68.73,0.17,0.09,0.07,2026-03-26,51.0,6.57,0,,50.5,55.0,False,False
26-03-2026 13:00,ERCB,48.78,50.65,48.64,50.15,570357.0,0.5,1.37,0.0,136900.0,1.37,169340.1,236.81,0.36,True,53.59,-0.38,-0.42,0.04,2026-03-26,48.86,2.64,0,,49.7,51.1,False,False
26-03-2026 13:00,MOGAN,11.67,12.64,11.65,12.52,22070728.0,0.12,0.85,0.03,2935.71,0.85,5108707.2,332.02,0.14,True,67.36,0.24,0.28,-0.04,2026-03-26,12.1,3.47,0,,10.3,12.56,False,False
26-03-2026 12:00,VRGYO,2.21,2.22,2.2,2.22,3099991.0,0.0,0.01,0.0,900.0,0.01,1627765.0,90.44,0.0,True,46.19,-0.0,-0.0,0.0,2026-03-26,2.22,0.0,0,,2.2,2.24,False,False
26-03-2026 12:00,HUBVC,4.05,4.28,4.04,4.27,814648.0,0.01,0.22,0.0,5400.0,0.22,464215.9,75.49,0.05,True,42.62,-0.16,-0.17,0.01,2026-03-26,4.19,1.91,0,,ATL,5.4,True,True
26-03-2026 12:00,YYLGD,11.0,11.39,11.0,11.37,5005382.0,0.02,0.37,0.03,1133.33,0.37,1014774.5,393.25,0.05,True,67.62,-0.02,-0.04,0.02,2026-03-26,10.96,3.74,0,,10.99,11.41,False,False
26-03-2026 12:00,YATAS,44.52,45.94,44.44,45.84,289111.0,0.1,1.32,0.22,489.29,1.32,109314.1,164.48,0.08,True,75.74,0.32,0.14,0.18,2026-03-26,43.82,4.61,0,,43.22,ATH,False,False
26-03-2026 12:00,PENGD,9.29,9.67,9.27,9.58,4226240.0,0.09,0.29,0.03,835.48,0.29,1664054.3,153.97,0.31,True,65.41,0.07,0.05,0.02,2026-03-26,9.06,5.74,0,,8.99,9.75,False,False
26-03-2026 11:00,GOKNR,21.18,21.48,21.12,21.48,830988.0,0.0,0.3,0.03,1053.85,0.3,488320.9,70.17,0.0,True,65.7,0.09,0.06,0.02,2026-03-26,21.0,2.29,0,,21.0,21.72,False,False
26-03-2026 10:00,DESA,13.09,13.44,13.05,13.42,504780.0,0.02,0.33,0.08,340.0,0.33,313572.5,60.98,0.06,True,69.27,0.19,0.18,0.02,2026-03-26,13.11,2.36,0,,12.32,13.58,False,False
26-03-2026 10:00,INDES,8.76,8.95,8.71,8.95,2607608.0,0.0,0.19,0.0,9400.0,0.19,1024005.1,154.65,0.0,True,56.67,-0.03,-0.02,-0.0,2026-03-26,8.76,2.17,0,,8.64,9.2,False,False
26-03-2026 10:00,KCHOL,187.0,190.5,186.8,190.1,12603251.0,0.4,3.1,0.26,1092.31,3.1,4088226.0,208.28,0.13,True,53.95,-0.95,-1.09,0.14,2026-03-26,186.7,1.82,0,,185.0,195.8,False,False
