Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
23-12-2025 09:00,PATEK,25.36,27.86,25.16,27.86,35494550.0,0.0,2.5,0.1,2303.85,2.5,17291833.2,105.27,0.0,True,58.49,-0.32,-0.65,0.33,2025-12-23,9.94,0,,23.64,27.9,True,False
23-12-2025 09:00,YATAS,36.96,38.8,36.62,38.44,3060401.0,0.36,1.48,0.2,632.67,1.48,1289638.3,137.31,0.24,True,63.96,0.58,0.34,0.24,2025-12-23,4.0,0,,33.32,ATH,False,False
23-12-2025 09:00,KTLEV,18.04,19.84,17.97,19.84,100293682.0,0.0,1.8,0.09,1993.02,1.8,41267861.3,143.03,0.0,True,71.46,0.72,0.7,0.02,2025-12-23,9.98,0,,14.0,ATH,False,False
23-12-2025 09:00,BALSU,16.4,17.4,16.21,17.13,18805756.0,0.27,0.73,0.02,3550.0,0.73,6368493.3,195.29,0.37,True,49.01,-0.62,-0.76,0.14,2025-12-23,4.64,0,,ATL,19.87,True,False
23-12-2025 09:00,ONRYT,63.15,65.1,62.55,65.1,1233839.0,0.0,1.95,0.04,4775.0,1.95,665197.7,85.48,0.0,True,50.22,-1.51,-2.16,0.65,2025-12-23,3.83,0,,59.9,65.4,True,False
23-12-2025 09:00,OFSYM,67.0,70.0,64.9,69.8,2878013.0,0.2,2.8,0.86,227.49,2.8,1901461.6,51.36,0.07,True,68.15,1.58,0.3,1.28,2025-12-23,4.18,0,,55.0,81.2,False,False
23-12-2025 09:00,BMSTL,71.45,85.15,69.75,85.15,5883660.0,0.0,13.7,1.44,854.7,13.7,2607111.3,125.68,0.0,True,41.65,-1.66,2.95,-4.61,2025-12-23,9.94,0,,80.75,132.0,False,False
22-12-2025 09:00,BSOKE,16.52,18.12,16.52,18.12,43251482.0,0.0,1.6,0.15,981.08,1.6,14402254.5,200.31,0.0,True,67.26,0.4,0.19,0.21,2025-12-22,9.95,0,,14.31,ATH,False,False
22-12-2025 09:00,EUREN,6.7,7.14,6.65,7.14,177677963.0,0.0,0.44,0.03,1275.0,0.44,56670223.8,213.53,0.0,True,62.11,-0.09,-0.23,0.14,2025-12-22,6.57,0,,5.98,9.19,True,False
22-12-2025 09:00,AVOD,3.7,3.89,3.62,3.89,6546014.0,0.0,0.19,0.01,1627.27,0.19,2770604.4,136.27,0.0,True,57.24,-0.09,-0.13,0.05,2025-12-22,9.89,0,,3.42,4.78,True,False
