Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,direnc,destek,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
08-09-2026 10:00,KBORU,17.8,18.85,17.79,18.84,2729766.0,0.01,1.04,0.14,642.86,1.04,1151384.3,137.09,0.01,True,66.47,-0.03,-0.18,0.15,2026-09-08,17.82,5.72,0,,19.45,16.76,False,False
08-09-2026 10:00,HATEK,13.12,13.45,13.12,13.44,587218.0,0.01,0.32,0.04,788.89,0.32,118552.4,395.32,0.03,True,68.2,0.07,0.02,0.05,2026-09-08,13.03,3.15,0,,14.2,12.45,False,False
08-09-2026 10:00,ZGYO,21.58,23.6,21.52,23.58,2308878.0,0.02,2.0,0.24,740.34,2.0,445006.6,418.84,0.01,True,69.03,-0.1,-0.36,0.26,2026-09-08,21.5,9.67,0,,26.32,20.8,True,False
08-09-2026 09:00,ECILC,72.0,73.0,71.7,72.85,848729.0,0.15,0.85,0.05,1600.0,0.85,449809.6,88.69,0.18,True,57.3,-0.04,-0.14,0.1,2026-09-08,71.8,1.46,0,,74.0,69.85,False,False
08-09-2026 09:00,BRLSM,19.04,21.2,19.02,21.2,7172498.0,0.0,2.16,0.25,770.97,2.16,1491326.1,380.95,0.0,True,67.34,-0.09,-0.28,0.2,2026-09-08,19.28,9.96,0,,27.2,17.67,False,False
08-09-2026 09:00,EFOR,18.02,18.45,17.99,18.44,6196934.0,0.01,0.42,0.05,775.0,0.42,3869583.0,60.14,0.02,True,65.47,0.2,0.19,0.02,2026-09-08,18.08,1.99,0,,19.28,16.0,False,False
08-09-2026 08:00,SANFM,9.39,9.65,9.37,9.59,706127.0,0.06,0.2,0.0,4900.0,0.2,245047.1,188.16,0.3,True,49.56,-0.08,-0.09,0.02,2026-09-08,9.44,1.59,0,,9.7,9.4,True,True
08-09-2026 08:00,GLRMK,163.8,168.9,163.6,168.5,822403.0,0.4,4.7,0.87,440.23,4.7,372091.3,121.02,0.09,True,78.44,1.48,0.6,0.88,2026-09-08,163.7,2.93,0,,184.5,153.7,False,False
08-09-2026 08:00,TATEN,7.44,7.74,7.42,7.72,5414676.0,0.02,0.28,0.02,1373.68,0.28,2229332.2,142.88,0.07,True,53.62,-0.08,-0.1,0.02,2026-09-08,7.5,2.93,0,,9.27,7.48,True,True
08-09-2026 08:00,ANSGR,25.9,26.12,25.76,26.1,875086.0,0.02,0.2,0.02,1150.0,0.2,337120.1,159.58,0.1,True,48.21,-0.09,-0.12,0.03,2026-09-08,26.08,0.08,0,,27.32,25.86,True,False
08-09-2026 08:00,VEYAS,123.3,132.0,120.9,132.0,1935275.0,0.0,8.7,1.24,601.61,8.7,550283.3,251.69,0.0,True,70.62,0.3,-1.29,1.59,2026-09-08,120.0,10.0,0,,141.2,110.9,False,False
08-09-2026 08:00,SEYKM,4.27,4.42,4.24,4.4,471522.0,0.02,0.13,0.01,1200.0,0.13,164571.7,186.51,0.15,True,64.57,-0.0,-0.02,0.01,2026-09-08,4.15,6.02,0,,4.58,4.15,False,False
08-09-2026 08:00,KRPLS,12.88,13.67,12.8,13.57,5535994.0,0.1,0.69,0.08,784.62,0.69,1943967.9,184.78,0.14,True,90.94,0.6,0.5,0.1,2026-09-08,12.43,9.17,0,,ATH,10.29,False,False
08-09-2026 08:00,ISCTR,13.09,13.69,13.05,13.54,448913908.0,0.15,0.45,0.05,857.45,0.45,111297587.4,303.35,0.33,True,78.76,0.07,0.05,0.03,2026-09-08,13.05,3.75,0,,ATH,12.91,False,False
08-09-2026 08:00,ISGYO,23.58,24.5,23.58,24.32,562232.0,0.18,0.74,0.08,873.68,0.74,212729.1,164.29,0.24,True,57.91,-0.23,-0.36,0.13,2026-09-08,23.64,2.88,0,,25.58,22.52,False,False
08-09-2026 07:00,CELHA,24.42,25.66,24.42,25.6,568553.0,0.06,1.18,0.09,1272.09,1.18,273244.6,108.07,0.05,True,64.58,0.11,0.05,0.07,2026-09-08,24.42,4.83,0,,25.88,23.5,False,False
08-09-2026 07:00,DARDL,1.57,1.59,1.57,1.59,2542831.0,0.0,0.02,0.0,900.0,0.02,1299288.3,95.71,0.0,True,59.1,-0.0,-0.01,0.0,2026-09-08,1.57,1.27,0,,1.63,1.55,False,False
08-09-2026 07:00,LKMNH,12.87,13.05,12.82,13.01,359292.0,0.04,0.14,0.02,536.36,0.14,140087.6,156.48,0.29,True,51.12,-0.08,-0.1,0.03,2026-09-08,12.87,1.09,0,,13.59,12.73,True,False
08-09-2026 07:00,VBTYZ,37.6,38.6,37.44,38.34,539397.0,0.26,0.74,0.0,18400.0,0.74,180249.5,199.25,0.35,True,57.95,0.06,0.07,-0.01,2026-09-08,37.42,2.46,0,,40.0,37.42,False,False
08-09-2026 07:00,CONSE,2.26,2.35,2.26,2.34,3137334.0,0.01,0.08,0.01,700.0,0.08,1745995.9,79.69,0.13,True,69.83,0.01,0.0,0.01,2026-09-08,2.26,3.54,0,,2.46,2.22,False,False
08-09-2026 07:00,TCKRC,137.5,140.1,137.5,139.5,288168.0,0.6,2.0,0.1,1900.0,2.0,174793.6,64.86,0.3,True,49.74,-1.13,-1.34,0.21,2026-09-08,137.5,1.45,0,,142.5,136.1,True,True
08-09-2026 07:00,OYAKC,21.86,22.14,21.82,22.1,2476241.0,0.04,0.24,0.05,380.0,0.24,1044856.0,136.99,0.17,True,68.47,0.09,0.02,0.07,2026-09-08,21.88,1.01,0,,22.76,20.96,False,False
08-09-2026 07:00,BUCIM,5.67,5.73,5.67,5.73,590870.0,0.0,0.06,0.01,900.0,0.06,191934.0,207.85,0.0,True,56.22,-0.02,-0.02,0.01,2026-09-08,5.67,1.06,0,,5.89,5.62,True,True
08-09-2026 07:00,BORSK,6.85,7.13,6.78,7.05,14654863.0,0.08,0.2,0.05,316.67,0.2,3001743.3,388.21,0.4,True,73.81,0.1,0.07,0.03,2026-09-08,6.8,3.68,0,,ATH,6.46,False,False
08-09-2026 07:00,KZGYO,23.4,25.16,23.18,25.0,2274830.0,0.16,1.6,0.32,396.89,1.6,718143.1,216.77,0.1,True,76.23,0.77,0.65,0.13,2026-09-08,23.9,4.6,0,,ATH,21.78,False,False
08-09-2026 07:00,DZGYO,7.32,7.44,7.29,7.42,316173.0,0.02,0.1,0.01,900.0,0.1,109133.1,189.71,0.2,True,57.11,0.01,0.01,-0.0,2026-09-08,7.32,1.37,0,,7.79,7.28,False,False
08-09-2026 07:00,KRGYO,3.06,3.35,3.02,3.35,20823130.0,0.0,0.29,0.04,705.56,0.29,3182131.6,554.38,0.0,True,86.28,0.04,0.01,0.03,2026-09-08,3.05,9.84,0,,ATH,2.87,False,False
08-09-2026 07:00,DNISI,4.55,4.73,4.55,4.68,915612.0,0.05,0.13,0.02,550.0,0.13,251362.5,264.26,0.38,True,79.55,0.03,0.01,0.02,2026-09-08,4.55,2.86,0,,ATH,4.33,False,False
08-09-2026 07:00,KAYSE,4.02,4.19,4.02,4.16,3207423.0,0.03,0.14,0.02,636.84,0.14,740072.1,333.39,0.21,True,69.31,0.01,-0.01,0.02,2026-09-08,4.04,2.97,0,,4.27,3.95,False,False
08-09-2026 07:00,BMSCH,10.12,10.27,10.1,10.27,132227.0,0.0,0.15,0.03,341.18,0.15,85779.1,54.15,0.0,True,58.48,-0.03,-0.08,0.05,2026-09-08,10.11,1.58,0,,11.88,9.9,False,False
08-09-2026 07:00,EGPRO,37.6,38.56,37.48,38.46,447944.0,0.1,0.86,0.12,628.81,0.86,109893.5,307.62,0.12,True,64.46,0.2,0.1,0.1,2026-09-08,37.36,2.94,0,,42.9,35.72,False,False
08-09-2026 07:00,IDGYO,2.83,2.97,2.83,2.94,584541.0,0.03,0.11,0.02,478.95,0.11,148955.8,292.43,0.27,True,60.28,-0.0,-0.01,0.01,2026-09-08,2.87,2.44,0,,3.05,2.76,False,False
08-09-2026 07:00,AGHOL,33.86,34.96,33.86,34.8,1097948.0,0.16,0.94,0.27,248.15,0.94,673939.2,62.91,0.17,True,69.54,0.45,0.33,0.12,2026-09-08,34.54,0.75,0,,ATH,32.46,False,False
08-09-2026 07:00,HATSN,68.3,72.6,68.3,72.6,1805245.0,0.0,4.3,0.63,582.54,4.3,301294.7,499.16,0.0,True,79.98,1.31,0.24,1.07,2026-09-08,66.0,10.0,0,,92.0,58.8,False,False
08-09-2026 07:00,YKSLN,2.79,3.17,2.75,3.17,26878130.0,0.0,0.38,0.06,493.75,0.38,5840702.7,360.19,0.0,True,80.44,0.08,0.05,0.03,2026-09-08,2.89,9.69,0,,ATH,2.6,False,False
08-09-2026 07:00,YUNSA,7.5,7.64,7.47,7.62,1535560.0,0.02,0.12,0.02,471.43,0.12,980619.7,56.59,0.17,True,68.37,0.02,-0.01,0.03,2026-09-08,7.5,1.6,0,,8.36,7.22,False,False
08-09-2026 07:00,EUREN,3.86,3.9,3.86,3.9,4697857.0,0.0,0.04,0.01,400.0,0.04,1844623.6,154.68,0.0,True,67.27,0.02,0.01,0.01,2026-09-08,3.87,0.78,0,,4.21,3.74,False,False
08-09-2026 07:00,FLAP,11.44,12.19,11.12,12.08,760116.0,0.11,0.64,0.1,521.36,0.64,168828.6,350.23,0.17,True,75.75,0.16,0.08,0.08,2026-09-08,11.39,6.06,0,,ATH,10.67,False,False
08-09-2026 07:00,FROTO,79.75,80.85,79.5,80.75,8025907.0,0.1,1.0,0.18,471.43,1.0,2807639.0,185.86,0.1,True,73.6,0.93,0.75,0.17,2026-09-08,79.65,1.38,0,,ATH,75.6,False,False
08-09-2026 07:00,RYGYO,44.66,49.18,44.3,49.18,2911586.0,0.0,4.52,0.22,1936.04,4.52,611685.6,375.99,0.0,True,60.49,-0.85,-0.88,0.03,2026-09-08,44.72,9.97,0,,50.9,47.52,True,True
08-09-2026 07:00,PRKAB,30.9,33.66,30.9,33.66,1212349.0,0.0,2.76,0.29,865.03,2.76,144220.3,740.62,0.0,True,87.93,0.32,0.07,0.25,2026-09-08,30.6,10.0,0,,ATH,30.26,False,False
08-09-2026 07:00,AKSA,10.9,11.3,10.88,11.29,11888186.0,0.01,0.39,0.05,747.83,0.39,2668340.9,345.53,0.03,True,79.3,0.08,0.05,0.03,2026-09-08,10.91,3.48,0,,ATH,10.62,False,False
08-09-2026 07:00,AYGAZ,321.25,327.25,320.5,326.25,446851.0,1.0,5.0,0.02,19900.0,5.0,166055.7,169.1,0.2,True,51.59,-2.41,-2.49,0.07,2026-09-08,318.5,2.43,0,,340.5,318.0,True,True
08-09-2026 07:00,RUZYE,8.37,8.72,8.32,8.66,2300443.0,0.06,0.29,0.05,457.69,0.29,828241.5,177.75,0.21,True,72.43,0.11,0.06,0.05,2026-09-08,8.36,3.59,0,,ATH,7.5,False,False
08-09-2026 07:00,TKNKA,175.1,186.1,166.4,186.1,6526819.0,0.0,11.0,1.1,900.0,11.0,719596.1,807.01,0.0,True,72.29,2.22,-0.54,2.76,2026-09-08,169.2,9.99,0,,209.0,145.7,False,False
07-09-2026 14:00,AKYHO,2.11,2.15,2.09,2.15,708012.0,0.0,0.04,0.01,400.0,0.04,168653.9,319.8,0.0,True,71.07,0.03,0.02,0.01,2026-09-07,2.09,2.87,1,2.15,2.24,1.94,False,False
07-09-2026 14:00,ARTMS,42.86,43.84,41.98,43.84,926904.0,0.0,0.98,0.12,730.51,0.98,171428.8,440.69,0.0,True,68.78,0.52,0.46,0.06,2026-09-07,42.28,3.69,0,,ATH,39.24,False,False
07-09-2026 14:00,NTHOL,42.5,42.9,42.38,42.9,769064.0,0.0,0.4,0.01,3233.33,0.4,179653.3,328.08,0.0,True,54.32,-0.11,-0.12,0.01,2026-09-07,42.66,0.56,0,,43.32,42.14,False,False
07-09-2026 14:00,SELEC,358.75,363.75,357.0,363.0,448389.0,0.75,4.25,0.72,486.21,4.25,201680.5,122.33,0.18,True,68.97,3.73,4.18,-0.45,2026-09-07,356.0,1.97,0,,366.0,311.25,False,False
07-09-2026 14:00,ECOGR,33.16,33.78,33.12,33.72,981864.0,0.06,0.56,0.11,400.0,0.56,417749.2,135.04,0.11,True,62.3,-0.06,-0.19,0.12,2026-09-07,32.56,3.56,0,,33.9,32.24,False,False
07-09-2026 14:00,NIBAS,4.45,4.75,4.42,4.75,13783653.0,0.0,0.3,0.04,689.47,0.3,3297881.2,317.95,0.0,True,70.51,0.03,0.0,0.03,2026-09-07,4.32,9.95,0,,4.8,4.28,False,False
07-09-2026 14:00,BRSAN,717.0,727.5,714.5,727.5,307531.0,0.0,10.5,1.0,950.0,10.5,165451.8,85.87,0.0,True,69.65,6.23,4.58,1.66,2026-09-07,715.5,1.68,0,,749.5,682.0,False,False
07-09-2026 14:00,GSRAY,1.03,1.04,1.03,1.04,32766509.0,0.0,0.01,0.0,233.33,0.01,18489357.8,77.22,0.0,True,53.9,0.0,-0.0,0.0,2026-09-07,1.02,1.96,1,1.04,1.13,1.01,False,False
07-09-2026 14:00,TEHOL,45.02,46.44,44.76,46.2,12343448.0,0.24,1.18,0.1,1034.62,1.18,4489512.2,174.94,0.2,True,76.22,1.2,1.38,-0.18,2026-09-07,45.0,2.67,0,,ATH,35.9,False,False
07-09-2026 14:00,ANELE,209.6,213.4,207.6,212.8,410763.0,0.6,3.2,0.92,247.83,3.2,232298.5,76.83,0.19,True,72.83,3.77,3.43,0.35,2026-09-07,204.0,4.31,0,,ATH,174.6,False,False
07-09-2026 13:00,ADGYO,57.55,59.35,57.5,59.15,233293.0,0.2,1.6,0.2,700.0,1.6,111321.8,109.57,0.13,True,60.27,0.13,-0.05,0.18,2026-09-07,57.6,2.69,0,,60.25,56.75,False,False
07-09-2026 13:00,SMRTG,8.59,8.88,8.58,8.85,3329797.0,0.03,0.26,0.04,519.05,0.26,1941170.1,71.54,0.12,True,49.76,-0.21,-0.28,0.08,2026-09-07,8.54,3.63,0,,10.29,8.27,True,False
07-09-2026 13:00,ARSAN,3.92,4.01,3.91,3.99,3223526.0,0.02,0.07,0.01,536.36,0.07,1776539.5,81.45,0.29,True,60.46,-0.01,-0.03,0.02,2026-09-07,3.89,2.57,1,4.01,4.01,3.75,False,False
07-09-2026 13:00,TTKOM,51.95,52.5,51.9,52.4,6952794.0,0.1,0.45,0.06,650.0,0.45,3312714.0,109.88,0.22,True,66.44,0.23,0.15,0.08,2026-09-07,51.9,0.96,0,,53.65,50.6,False,False
07-09-2026 13:00,YEOTK,32.38,33.5,32.36,33.34,2602548.0,0.16,0.96,0.13,661.9,0.96,1457063.4,78.62,0.17,True,66.78,-0.01,-0.14,0.14,2026-09-07,32.24,3.41,0,,33.5,31.68,False,False
07-09-2026 13:00,TRENJ,103.8,105.6,103.7,105.3,192400.0,0.3,1.5,0.04,3650.0,1.5,121735.0,58.05,0.2,True,51.57,-0.34,-0.26,-0.08,2026-09-07,105.2,0.1,0,,107.5,103.6,False,False
07-09-2026 13:00,PAPIL,12.56,12.81,12.56,12.77,763260.0,0.04,0.21,0.02,740.0,0.21,436908.5,74.7,0.19,True,53.96,-0.03,-0.07,0.03,2026-09-07,12.55,1.75,0,,12.9,12.3,False,False
07-09-2026 13:00,METRO,8.4,8.58,8.4,8.57,1653304.0,0.01,0.17,0.01,2328.57,0.17,648742.8,154.85,0.06,True,61.21,0.01,0.0,0.01,2026-09-07,8.49,0.94,0,,9.0,8.34,False,False
07-09-2026 13:00,MERCN,17.36,17.95,17.34,17.9,1406844.0,0.05,0.54,0.12,369.57,0.54,330756.5,325.34,0.09,True,72.83,0.07,-0.04,0.11,2026-09-07,16.92,5.79,0,,18.65,16.61,False,False
07-09-2026 13:00,KCAER,14.11,14.27,14.1,14.27,3183102.0,0.0,0.16,0.04,290.24,0.16,1571037.2,102.61,0.0,True,49.86,-0.16,-0.24,0.08,2026-09-07,13.9,2.66,0,,15.39,13.75,True,False
07-09-2026 12:00,DYOBY,13.16,13.26,13.16,13.25,154124.0,0.01,0.09,0.02,400.0,0.09,98184.7,56.97,0.11,True,62.34,0.01,-0.02,0.03,2026-09-07,13.05,1.53,0,,14.37,12.94,False,False
07-09-2026 12:00,YAPRK,10.62,10.72,10.61,10.7,204844.0,0.02,0.08,0.01,471.43,0.08,114957.7,78.19,0.25,True,61.43,-0.01,-0.04,0.02,2026-09-07,10.52,1.71,0,,10.9,10.48,True,False
07-09-2026 12:00,PETKM,20.74,22.06,20.74,22.06,54269249.0,0.0,1.32,0.17,658.62,1.32,10543535.4,414.72,0.0,True,83.15,0.25,0.09,0.16,2026-09-07,20.06,9.97,0,,ATH,19.78,False,False
07-09-2026 12:00,ARZUM,1.53,1.55,1.53,1.55,2291196.0,0.0,0.02,0.0,1900.0,0.02,1095229.3,109.2,0.0,True,55.1,-0.01,-0.01,0.01,2026-09-07,1.52,1.97,0,,1.73,1.5,True,False
07-09-2026 12:00,SISE,40.62,42.98,40.58,42.52,50029829.0,0.46,1.9,0.35,436.72,1.9,10506196.0,376.19,0.24,True,88.34,0.48,0.14,0.34,2026-09-07,39.08,8.8,0,,ATH,38.5,False,False
07-09-2026 12:00,DOHOL,21.72,21.96,21.72,21.96,866910.0,0.0,0.24,0.03,650.0,0.24,340561.4,154.55,0.0,True,63.44,0.06,0.03,0.03,2026-09-07,21.8,0.73,0,,22.34,21.26,False,False
07-09-2026 12:00,IHLAS,1.04,1.06,1.04,1.06,9528660.0,0.0,0.02,0.0,900.0,0.02,4373296.5,117.88,0.0,True,55.9,-0.0,-0.0,0.0,2026-09-07,1.05,0.95,3,,1.07,1.04,False,False
07-09-2026 12:00,HOROZ,58.65,59.75,58.65,59.6,192478.0,0.15,0.95,0.27,251.85,0.95,122778.2,56.77,0.16,True,72.81,0.24,-0.1,0.34,2026-09-07,57.0,4.56,0,,62.2,55.6,False,False
07-09-2026 12:00,AEFES,18.57,18.76,18.55,18.72,8790927.0,0.04,0.15,0.04,316.67,0.15,4389558.1,100.27,0.27,True,74.94,0.13,0.11,0.03,2026-09-07,18.45,1.46,0,,19.14,17.74,False,False
07-09-2026 12:00,HDFGS,2.39,2.44,2.39,2.44,6600020.0,0.0,0.05,0.0,1150.0,0.05,2596596.0,154.18,0.0,True,59.41,-0.01,-0.01,0.01,2026-09-07,2.41,1.24,1,2.44,2.66,2.38,True,False
07-09-2026 12:00,GSDDE,13.14,13.35,13.09,13.33,692320.0,0.02,0.19,0.06,196.87,0.19,379279.2,82.54,0.11,True,67.37,0.04,-0.03,0.07,2026-09-07,12.82,3.98,0,,13.35,12.63,False,False
07-09-2026 12:00,GENTS,5.18,5.24,5.17,5.23,1250174.0,0.01,0.05,0.01,900.0,0.05,611025.3,104.6,0.2,True,64.92,0.02,0.01,0.01,2026-09-07,5.15,1.55,1,5.24,5.24,5.1,False,False
07-09-2026 12:00,SEGYO,3.57,3.59,3.56,3.59,363523.0,0.0,0.02,0.0,400.0,0.02,184344.0,97.2,0.0,True,47.38,-0.03,-0.04,0.01,2026-09-07,3.57,0.56,0,,3.86,3.51,True,False
07-09-2026 12:00,TEKTU,7.19,7.29,7.17,7.27,1175713.0,0.02,0.08,0.01,700.0,0.08,493626.9,138.18,0.25,True,41.99,-0.14,-0.16,0.02,2026-09-07,7.17,1.39,0,,8.55,7.1,True,True
07-09-2026 12:00,MCARD,160.1,167.7,159.7,167.2,364228.0,0.5,7.1,0.81,776.54,7.1,187811.3,93.93,0.07,True,67.63,1.12,0.51,0.61,2026-09-07,158.4,5.56,0,,179.9,156.1,False,False
07-09-2026 12:00,RUBNS,30.8,31.6,30.62,31.6,195293.0,0.0,0.8,0.06,1233.33,0.8,125638.7,55.44,0.0,True,58.38,-0.11,-0.22,0.1,2026-09-07,30.8,2.6,0,,32.0,30.02,False,False
07-09-2026 12:00,CEMAS,4.09,4.15,4.09,4.15,1340597.0,0.0,0.06,0.01,361.54,0.06,863212.7,55.3,0.0,True,63.97,0.01,0.0,0.01,2026-09-07,4.08,1.72,0,,4.71,4.03,False,False
07-09-2026 12:00,CIMSA,44.36,45.04,44.32,44.86,1496226.0,0.18,0.5,0.11,362.96,0.5,863292.1,73.32,0.36,True,72.64,0.13,-0.0,0.14,2026-09-07,43.78,2.47,0,,46.94,43.28,False,False
07-09-2026 12:00,BEGYO,3.37,3.41,3.36,3.4,416525.0,0.01,0.03,0.0,900.0,0.03,250342.5,66.38,0.33,True,53.5,-0.01,-0.02,0.01,2026-09-07,3.37,0.89,1,3.41,3.41,3.34,False,False
07-09-2026 12:00,NETCD,116.5,118.5,116.0,118.5,541266.0,0.0,2.0,0.24,733.33,2.0,323583.7,67.27,0.0,True,52.22,-0.77,-1.01,0.25,2026-09-07,117.4,0.94,0,,121.1,114.4,True,False
07-09-2026 12:00,OZGYO,2.04,2.1,2.03,2.09,4459802.0,0.01,0.05,0.01,525.0,0.05,1091554.5,308.57,0.2,True,62.96,-0.0,-0.01,0.01,2026-09-07,2.03,2.96,0,,2.12,1.99,False,False
07-09-2026 12:00,BETAE,80.95,85.65,80.75,84.65,2592399.0,1.0,3.7,0.37,913.7,3.7,1076807.5,140.75,0.27,True,64.26,-0.53,-1.04,0.51,2026-09-07,80.8,4.76,1,85.65,85.65,79.25,False,False
07-09-2026 12:00,ULUUN,8.39,8.54,8.39,8.51,1248376.0,0.03,0.12,0.01,823.08,0.12,761435.2,63.95,0.25,True,60.7,0.0,-0.03,0.03,2026-09-07,8.3,2.53,0,,8.62,8.05,False,False
07-09-2026 12:00,POLHO,22.42,22.86,22.4,22.8,554789.0,0.06,0.38,0.04,955.56,0.38,165129.7,235.97,0.16,True,59.73,0.01,0.01,-0.0,2026-09-07,22.4,1.79,0,,23.14,22.08,False,False
