Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
09-03-2026 12:00,ASTOR,170.2,177.5,169.8,175.7,5765970.0,1.8,5.5,0.41,1241.46,5.5,2200557.6,162.02,0.33,True,53.71,-0.18,-0.3,0.12,2026-03-09,176.7,-0.57,0,,167.0,183.0,False,False
09-03-2026 12:00,QUAGR,2.74,2.85,2.74,2.85,35539020.0,0.0,0.11,0.0,2650.0,0.11,18842514.3,88.61,0.0,True,43.37,-0.04,-0.01,-0.03,2026-03-09,2.88,-1.04,0,,2.54,3.24,False,False
09-03-2026 12:00,VRGYO,2.16,2.18,2.13,2.18,2586936.0,0.0,0.02,0.0,300.0,0.02,1114306.6,132.16,0.0,True,48.91,-0.01,-0.01,-0.0,2026-03-09,2.18,0.0,0,,2.14,2.23,False,False
09-03-2026 12:00,TATEN,9.2,9.82,9.07,9.82,9850004.0,0.0,0.62,0.07,773.24,0.62,2585981.8,280.9,0.0,True,79.22,0.1,0.05,0.05,2026-03-09,8.93,9.97,0,,8.47,ATH,False,False
09-03-2026 12:00,HALKB,42.8,44.36,42.44,44.2,8520236.0,0.16,1.4,0.11,1220.75,1.4,4063127.5,109.7,0.11,True,55.68,-0.34,-0.57,0.23,2026-03-09,43.4,1.84,0,,42.34,51.3,True,False
09-03-2026 12:00,GZNMI,55.6,58.95,55.6,58.2,1091617.0,0.75,2.6,0.09,2788.89,2.6,554891.1,96.73,0.29,True,52.41,-0.07,0.39,-0.46,2026-03-09,57.25,1.66,0,,49.88,63.95,False,False
09-03-2026 12:00,DOFER,32.44,33.04,32.32,33.0,189596.0,0.04,0.56,0.04,1172.73,0.56,81286.8,133.24,0.07,True,53.37,0.15,0.28,-0.14,2026-03-09,33.28,-0.84,0,,30.52,34.54,False,False
09-03-2026 12:00,DITAS,44.52,45.9,44.5,45.86,280108.0,0.04,1.34,0.04,3622.22,1.34,164347.4,70.44,0.03,True,54.47,0.05,0.25,-0.2,2026-03-09,45.16,1.55,0,,41.18,47.48,False,False
09-03-2026 12:00,HUBVC,4.55,4.8,4.54,4.73,893468.0,0.07,0.18,0.02,1100.0,0.18,277676.9,221.77,0.39,True,52.1,0.01,0.03,-0.02,2026-03-09,4.8,-1.46,0,,4.18,4.9,False,False
09-03-2026 12:00,KONKA,14.13,14.66,14.12,14.51,353484.0,0.15,0.38,0.02,2275.0,0.38,210199.9,68.17,0.39,True,57.32,0.03,0.06,-0.03,2026-03-09,14.47,0.28,0,,13.0,14.7,False,False
