Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
08-05-2026 10:00,KTLEV,115.0,119.0,114.4,118.5,5589035.0,0.5,3.5,0.45,677.78,3.5,2771076.8,101.69,0.14,True,64.8,0.35,0.16,0.19,2026-05-08,115.3,2.78,0,,112.4,120.5,False,False
08-05-2026 10:00,YESIL,1.63,1.64,1.61,1.64,6035673.0,0.0,0.01,0.0,400.0,0.01,3099789.8,94.71,0.0,True,49.84,-0.01,-0.01,0.0,2026-05-08,1.62,1.23,0,,1.6,1.74,False,False
08-05-2026 10:00,MARTI,2.31,2.43,2.3,2.41,49300918.0,0.02,0.1,0.02,334.78,0.1,16423272.3,200.19,0.2,True,74.11,0.05,0.03,0.02,2026-05-08,2.31,4.33,0,,2.16,ATH,False,False
08-05-2026 10:00,BRSAN,608.5,617.5,594.0,615.0,443220.0,2.5,6.5,1.45,348.28,6.5,265310.6,67.06,0.38,True,58.69,9.06,11.38,-2.32,2026-05-08,620.5,-0.89,0,,559.5,640.0,False,False
08-05-2026 10:00,RTALB,3.84,4.0,3.83,4.0,47447898.0,0.0,0.16,0.03,492.59,0.16,24010382.8,97.61,0.0,True,89.08,0.13,0.08,0.05,2026-05-08,3.64,9.89,0,,3.23,ATH,False,False
08-05-2026 10:00,ECILC,87.95,90.3,87.7,90.15,2199091.0,0.15,2.2,0.31,609.68,2.2,960368.5,128.98,0.07,True,79.64,0.7,0.43,0.27,2026-05-08,87.4,3.15,0,,84.0,91.35,False,False
08-05-2026 10:00,SVGYO,19.35,19.57,19.16,19.57,1410771.0,0.0,0.22,0.04,478.95,0.22,767947.7,83.71,0.0,True,59.65,0.07,0.04,0.03,2026-05-08,19.37,1.03,0,,18.93,19.69,False,False
08-05-2026 10:00,ZEDUR,9.89,10.22,9.82,10.22,1238258.0,0.0,0.33,0.07,371.43,0.33,630395.6,96.43,0.0,True,81.24,0.13,0.07,0.06,2026-05-08,9.89,3.34,0,,9.44,ATH,False,False
08-05-2026 10:00,ANGEN,12.61,13.29,12.5,13.24,2297943.0,0.05,0.63,0.09,615.91,0.63,1118695.2,105.41,0.08,True,88.96,0.36,0.25,0.11,2026-05-08,12.16,8.88,0,,10.99,ATH,False,False
08-05-2026 10:00,SASA,3.35,3.47,3.34,3.45,2011850915.0,0.02,0.1,0.03,257.14,0.1,925602881.6,117.36,0.2,True,82.01,0.07,0.04,0.03,2026-05-08,3.33,3.6,0,,2.96,3.47,False,False
08-05-2026 10:00,MARKA,57.0,58.75,55.45,58.35,676999.0,0.4,1.35,0.23,486.96,1.35,238052.7,184.39,0.3,True,78.42,0.5,-0.03,0.53,2026-05-08,54.0,8.06,0,,52.65,59.3,False,False
08-05-2026 10:00,MAKTK,13.98,14.28,13.87,14.22,1585832.0,0.06,0.24,0.02,900.0,0.24,730020.4,117.23,0.25,True,51.31,0.08,0.13,-0.05,2026-05-08,14.3,-0.56,0,,13.75,15.17,False,False
08-05-2026 10:00,EMPAE,50.8,53.2,50.1,53.05,9662131.0,0.15,2.25,0.22,900.0,2.25,1065505.3,806.81,0.07,True,90.27,2.33,1.99,0.34,2026-05-08,48.4,9.61,0,,38.16,ATH,False,False
08-05-2026 10:00,RGYAS,190.5,194.4,190.5,193.6,404168.0,0.8,3.1,0.54,474.07,3.1,248592.0,62.58,0.26,True,67.81,2.07,1.5,0.56,2026-05-08,190.5,1.63,0,,180.6,195.7,False,False
08-05-2026 10:00,TRCAS,48.9,49.7,48.72,49.56,338833.0,0.14,0.66,0.01,10900.0,0.66,134649.1,151.64,0.21,True,57.71,0.11,0.25,-0.14,2026-05-08,48.86,1.43,0,,45.82,50.4,False,False
07-05-2026 17:00,SAYAS,53.45,55.55,53.3,55.55,1252545.0,0.0,2.1,0.44,377.27,2.1,329960.7,279.6,0.0,True,79.65,0.91,0.4,0.51,2026-05-07,50.5,10.0,0,,48.8,ATH,False,False
07-05-2026 17:00,ISSEN,8.5,8.7,8.48,8.65,858731.0,0.05,0.15,0.02,733.33,0.15,220976.4,288.61,0.33,True,72.07,0.06,0.04,0.02,2026-05-07,8.36,3.47,0,,8.16,8.69,False,False
07-05-2026 17:00,SUWEN,9.02,9.16,9.0,9.13,1170730.0,0.03,0.11,0.01,746.15,0.11,368924.3,217.34,0.27,True,69.93,0.07,0.07,0.01,2026-05-07,8.92,2.35,0,,8.62,9.3,False,False
07-05-2026 17:00,SERNT,8.69,8.83,8.68,8.81,3312090.0,0.02,0.12,0.02,566.67,0.12,907904.0,264.81,0.17,True,69.64,0.03,0.0,0.03,2026-05-07,8.55,3.04,0,,8.41,8.92,False,False
07-05-2026 17:00,HOROZ,84.75,89.45,84.65,89.45,4058783.0,0.0,4.7,0.78,502.56,4.7,1193645.5,240.03,0.0,True,68.19,1.14,0.14,0.99,2026-05-07,81.35,9.96,0,,72.65,95.2,False,False
07-05-2026 17:00,MARMR,2.86,2.91,2.85,2.9,41076792.0,0.01,0.04,0.0,1233.33,0.04,11203815.6,266.63,0.25,True,61.39,0.0,-0.0,0.0,2026-05-07,2.85,1.75,0,,2.83,2.93,False,False
07-05-2026 17:00,ARTMS,43.06,43.36,42.96,43.34,275170.0,0.02,0.28,0.06,400.0,0.28,166576.9,65.19,0.07,True,57.16,-0.0,-0.02,0.02,2026-05-07,42.84,1.17,0,,42.12,44.46,False,False
07-05-2026 17:00,IHGZT,1.52,1.65,1.51,1.65,17370009.0,0.0,0.13,0.01,766.67,0.13,3204920.0,441.98,0.0,True,80.59,0.01,0.0,0.01,2026-05-07,1.52,8.55,0,,1.5,ATH,False,False
07-05-2026 17:00,ULKER,130.1,130.9,129.7,130.8,2136982.0,0.1,0.7,0.06,1066.67,0.7,922436.3,131.67,0.14,True,68.91,1.23,1.23,-0.01,2026-05-07,129.1,1.32,0,,120.0,ATH,False,False
07-05-2026 17:00,SAFKR,25.28,25.84,25.26,25.7,1372575.0,0.14,0.42,0.07,536.36,0.42,797870.5,72.03,0.33,True,65.44,0.28,0.24,0.04,2026-05-07,24.92,3.13,0,,24.66,26.76,False,False
07-05-2026 17:00,YIGIT,25.0,25.9,24.98,25.86,2683992.0,0.04,0.86,0.11,667.86,0.86,695114.7,286.12,0.05,True,85.48,0.29,0.22,0.07,2026-05-07,24.64,4.95,0,,23.7,ATH,False,False
07-05-2026 17:00,PSGYO,3.18,3.35,3.16,3.35,189581825.0,0.0,0.17,0.03,466.67,0.17,41955411.6,351.87,0.0,True,83.18,0.06,0.03,0.03,2026-05-07,3.05,9.84,0,,3.0,3.36,False,False
07-05-2026 17:00,PCILT,31.24,32.54,31.06,32.48,1058389.0,0.06,1.24,0.18,588.89,1.24,422387.8,150.57,0.05,True,68.36,0.6,0.55,0.05,2026-05-07,30.68,5.87,0,,28.12,ATH,False,False
07-05-2026 17:00,KLRHO,112.1,122.4,111.5,122.4,9197529.0,0.0,10.3,1.05,880.95,10.3,1708551.9,438.32,0.0,True,80.69,3.06,1.98,1.07,2026-05-07,111.3,9.97,0,,102.0,ATH,False,False
07-05-2026 17:00,GSRAY,1.19,1.2,1.18,1.2,52146294.0,0.0,0.01,0.0,400.0,0.01,26011625.3,100.47,0.0,True,61.39,0.01,0.01,0.0,2026-05-07,1.17,2.56,0,,1.13,1.22,False,False
07-05-2026 17:00,DITAS,34.18,34.7,34.04,34.68,522949.0,0.02,0.5,0.13,284.62,0.5,189724.2,175.64,0.04,True,68.01,0.19,0.07,0.12,2026-05-07,33.2,4.46,0,,32.78,ATH,False,False
07-05-2026 17:00,AKGRT,7.52,7.68,7.51,7.67,5232347.0,0.01,0.15,0.02,500.0,0.15,1822239.9,187.14,0.07,True,80.06,0.11,0.09,0.02,2026-05-07,7.42,3.37,0,,7.01,ATH,False,False
07-05-2026 17:00,EMKEL,24.9,25.26,24.9,25.24,1656318.0,0.02,0.34,0.01,5566.67,0.34,1088276.1,52.2,0.06,True,54.5,-0.07,-0.1,0.03,2026-05-07,25.04,0.8,0,,24.64,25.68,False,False
07-05-2026 17:00,PAHOL,1.62,1.69,1.61,1.68,515524106.0,0.01,0.06,0.01,445.45,0.06,122921790.5,319.39,0.17,True,84.44,0.02,0.01,0.01,2026-05-07,1.55,8.39,0,,1.51,ATH,False,False
07-05-2026 17:00,QUAGR,3.83,3.92,3.8,3.91,29895959.0,0.01,0.08,0.02,321.05,0.08,11056859.5,170.38,0.12,True,62.73,0.01,0.0,0.01,2026-05-07,3.68,6.25,0,,3.68,3.92,False,False
07-05-2026 17:00,AKSGY,9.56,9.79,9.56,9.76,2391074.0,0.03,0.2,0.03,545.16,0.2,596664.2,300.74,0.15,True,82.34,0.14,0.13,0.02,2026-05-07,9.4,3.83,0,,8.83,ATH,False,False
07-05-2026 17:00,RNPOL,2.74,2.8,2.74,2.79,884461.0,0.01,0.05,0.0,1150.0,0.05,444994.7,98.76,0.2,True,58.53,0.01,0.01,0.0,2026-05-07,2.74,1.82,0,,2.59,2.83,False,False
07-05-2026 17:00,ENJSA,119.3,120.5,119.2,120.3,1120678.0,0.2,1.0,0.23,334.78,1.0,492604.1,127.5,0.2,True,59.65,-0.23,-0.61,0.38,2026-05-07,117.5,2.38,0,,115.6,124.4,False,False
07-05-2026 16:00,MARBL,14.2,14.59,14.16,14.52,743038.0,0.07,0.32,0.06,481.82,0.32,374649.3,98.33,0.22,True,79.73,0.14,0.11,0.02,2026-05-07,14.02,3.57,0,,13.84,ATH,False,False
07-05-2026 16:00,BIENY,24.46,24.74,24.42,24.72,833255.0,0.02,0.26,0.02,983.33,0.26,350561.1,137.69,0.08,True,64.31,0.08,0.06,0.02,2026-05-07,24.3,1.73,0,,24.2,25.02,False,False
07-05-2026 16:00,TEZOL,19.68,19.91,19.66,19.88,1083654.0,0.03,0.2,0.04,400.0,0.2,721953.7,50.1,0.15,True,68.61,0.19,0.18,0.01,2026-05-07,19.57,1.58,0,,17.46,19.9,False,False
07-05-2026 16:00,BLCYT,34.84,35.4,34.64,35.38,704801.0,0.02,0.54,0.15,269.86,0.54,296509.2,137.7,0.04,True,84.41,0.53,0.4,0.13,2026-05-07,33.62,5.23,0,,31.66,ATH,False,False
07-05-2026 16:00,TSPOR,1.0,1.01,0.99,1.01,37561464.0,0.0,0.01,0.0,400.0,0.01,23996774.3,56.53,0.0,True,60.84,0.01,0.0,0.0,2026-05-07,1.0,1.0,0,,0.96,1.05,False,False
07-05-2026 16:00,DZGYO,8.24,8.41,8.23,8.38,1105633.0,0.03,0.14,0.02,600.0,0.14,664459.5,66.4,0.21,True,77.51,0.09,0.07,0.02,2026-05-07,8.1,3.46,0,,7.84,ATH,False,False
07-05-2026 16:00,EKSUN,6.26,6.47,6.25,6.41,2542526.0,0.06,0.15,0.03,383.87,0.15,968381.4,162.55,0.4,True,73.87,0.09,0.07,0.02,2026-05-07,6.07,5.6,0,,6.04,ATH,False,False
07-05-2026 16:00,EDATA,24.08,24.78,24.08,24.7,1331179.0,0.08,0.62,0.09,588.89,0.62,584589.7,127.71,0.13,True,73.76,0.56,0.53,0.02,2026-05-07,23.16,6.65,0,,22.8,24.84,False,False
07-05-2026 16:00,NIBAS,6.02,6.37,6.0,6.35,3329119.0,0.02,0.33,0.02,1275.0,0.33,1340649.2,148.32,0.06,True,74.92,0.05,0.04,0.01,2026-05-07,6.01,5.66,0,,5.82,ATH,False,False
07-05-2026 16:00,MERCN,24.8,25.72,24.78,25.56,2076444.0,0.16,0.76,0.13,467.16,0.76,1124646.0,84.63,0.21,True,71.21,0.32,0.2,0.13,2026-05-07,24.08,6.15,0,,22.92,27.38,False,False
