Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
15-04-2026 12:00,EGPRO,30.92,31.52,30.92,31.52,215113.0,0.0,0.6,0.06,900.0,0.6,119376.1,80.2,0.0,True,65.63,0.14,0.15,-0.01,2026-04-15,30.78,2.4,0,,29.4,31.68,False,False
15-04-2026 12:00,YESIL,1.5,1.52,1.48,1.52,5675859.0,0.0,0.02,0.0,400.0,0.02,2930696.3,93.67,0.0,True,63.57,0.0,-0.0,0.0,2026-04-15,1.49,2.01,0,,1.46,1.53,False,False
15-04-2026 11:00,ZOREN,2.95,3.0,2.95,2.99,15548608.0,0.01,0.04,0.0,1900.0,0.04,6470780.2,140.29,0.25,True,77.84,0.02,0.01,0.0,2026-04-15,2.95,1.36,0,,2.86,ATH,False,False
15-04-2026 11:00,KATMR,2.75,2.84,2.75,2.84,77131250.0,0.0,0.09,0.01,1185.71,0.09,17028937.3,352.94,0.0,True,77.7,0.01,0.01,0.01,2026-04-15,2.74,3.65,0,,2.71,ATH,False,False
15-04-2026 11:00,PENTA,13.66,13.98,13.59,13.98,1706838.0,0.0,0.32,0.05,595.65,0.32,694757.9,145.67,0.0,True,82.35,0.12,0.07,0.06,2026-04-15,13.46,3.86,0,,13.04,ATH,False,False
15-04-2026 11:00,PAHOL,1.58,1.61,1.58,1.61,83486983.0,0.0,0.03,0.0,650.0,0.03,39178603.7,113.09,0.0,True,66.25,0.01,0.0,0.0,2026-04-15,1.57,2.55,0,,1.54,ATH,False,False
15-04-2026 11:00,LRSHO,3.83,3.93,3.81,3.92,13599041.0,0.01,0.09,0.02,429.41,0.09,4025275.8,237.84,0.11,True,74.51,0.02,-0.0,0.02,2026-04-15,3.75,4.53,0,,3.66,3.94,False,False
15-04-2026 11:00,SARKY,29.02,29.7,28.88,29.68,2707081.0,0.02,0.66,0.11,478.95,0.66,1530855.0,76.83,0.03,True,72.6,0.35,0.22,0.12,2026-04-15,28.42,4.43,0,,26.86,ATH,False,False
15-04-2026 11:00,USAK,1.72,1.76,1.71,1.76,55415508.0,0.0,0.04,0.0,3900.0,0.04,13112686.8,322.61,0.0,True,66.18,0.01,0.01,0.01,2026-04-15,1.7,3.53,0,,1.64,1.8,False,False
15-04-2026 11:00,INDES,9.44,9.59,9.42,9.58,1353800.0,0.01,0.14,0.02,833.33,0.14,898248.4,50.72,0.07,True,65.88,0.05,0.03,0.03,2026-04-15,9.48,1.05,0,,9.15,9.72,False,False
15-04-2026 11:00,VESBE,7.24,7.29,7.23,7.29,1086333.0,0.0,0.05,0.01,614.29,0.05,678448.1,60.12,0.0,True,73.28,0.03,0.02,0.01,2026-04-15,7.18,1.53,0,,7.04,ATH,False,False
15-04-2026 11:00,BIGEN,9.44,9.63,9.4,9.59,2776118.0,0.04,0.15,0.01,971.43,0.15,1061338.9,161.57,0.27,True,74.24,0.08,0.05,0.02,2026-04-15,9.37,2.35,0,,9.0,ATH,False,False
15-04-2026 11:00,VESTL,28.3,28.58,28.26,28.5,785534.0,0.08,0.2,0.02,1150.0,0.2,522472.8,50.35,0.4,True,63.37,0.06,0.02,0.05,2026-04-15,28.16,1.21,0,,27.64,29.2,False,False
