Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,direnc,destek,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
02-09-2026 14:00,VAKBN,33.12,33.86,32.84,33.84,11378293.0,0.02,0.72,0.17,323.53,0.72,5033201.0,126.06,0.03,True,68.72,0.16,0.0,0.15,2026-09-02,32.56,3.93,0,,34.74,31.62,False,False
02-09-2026 14:00,AVGYO,15.19,16.3,15.1,16.2,510050.0,0.1,1.01,0.12,734.71,1.01,120732.6,322.46,0.1,True,71.21,0.08,-0.04,0.12,2026-09-02,15.0,8.0,0,,16.25,14.85,False,False
02-09-2026 14:00,OZGYO,2.07,2.11,2.06,2.11,3752157.0,0.0,0.04,0.0,1233.33,0.04,808684.4,363.98,0.0,True,62.73,-0.0,-0.01,0.0,2026-09-02,2.08,1.44,0,,2.16,2.04,False,False
02-09-2026 14:00,HALKB,41.0,44.96,40.7,44.96,41075023.0,0.0,3.96,0.45,772.25,3.96,8182375.2,401.99,0.0,True,71.04,-0.16,-0.44,0.28,2026-09-02,40.88,9.98,0,,46.68,40.04,True,True
02-09-2026 14:00,GOODY,2.62,2.67,2.6,2.66,4672956.0,0.01,0.04,0.0,3900.0,0.04,1334001.0,250.3,0.25,True,69.18,0.0,-0.0,0.0,2026-09-02,2.63,1.14,0,,2.67,2.59,False,False
02-09-2026 14:00,HUBVC,2.48,2.68,2.46,2.68,960624.0,0.0,0.2,0.02,952.63,0.2,170477.5,463.49,0.0,True,75.87,0.02,0.01,0.02,2026-09-02,2.51,6.77,0,,ATH,2.43,False,False
02-09-2026 14:00,ALTNY,17.23,17.7,17.13,17.6,3746945.0,0.1,0.37,0.01,3263.64,0.37,2074745.9,80.6,0.27,True,50.37,-0.16,-0.21,0.05,2026-09-02,17.4,1.15,0,,19.12,17.55,True,False
02-09-2026 14:00,CONSE,2.28,2.31,2.28,2.31,1296957.0,0.0,0.03,0.01,400.0,0.03,576447.3,124.99,0.0,True,59.05,-0.01,-0.01,0.01,2026-09-02,2.26,2.21,0,,2.46,2.26,True,False
02-09-2026 14:00,EMPAE,66.2,69.3,65.85,69.3,4874805.0,0.0,3.1,0.52,496.15,3.1,1728726.9,181.99,0.0,True,63.58,-0.41,-1.23,0.82,2026-09-02,63.0,10.0,0,,72.4,61.5,False,False
02-09-2026 14:00,DAPGM,7.84,8.1,7.75,8.07,36210774.0,0.03,0.23,0.04,460.98,0.23,14420873.0,151.1,0.13,True,57.45,-0.1,-0.17,0.07,2026-09-02,7.76,3.99,0,,8.65,7.3,False,False
02-09-2026 13:00,VESTL,23.68,24.86,23.62,24.86,7227129.0,0.0,1.18,0.22,446.3,1.18,2103192.8,243.63,0.0,True,74.43,0.25,0.11,0.14,2026-09-02,22.6,10.0,0,,ATH,22.4,False,False
02-09-2026 13:00,MERKO,1.26,1.27,1.26,1.27,3289462.0,0.0,0.01,0.0,233.33,0.01,2173201.0,51.36,0.0,True,45.79,-0.02,-0.02,0.0,2026-09-02,1.24,2.42,0,,1.37,ATL,True,False
02-09-2026 13:00,ISCTR,12.66,12.82,12.66,12.82,80288197.0,0.0,0.16,0.02,788.89,0.16,51873269.7,54.78,0.0,True,58.48,-0.03,-0.03,0.0,2026-09-02,12.75,0.55,0,,12.89,12.54,False,False
02-09-2026 13:00,MSGYO,5.71,5.77,5.69,5.76,377274.0,0.01,0.05,0.0,1566.67,0.05,159957.4,135.86,0.2,True,58.86,0.0,-0.01,0.01,2026-09-02,5.68,1.41,0,,5.94,5.61,False,False
02-09-2026 13:00,ALTIN,73.54,74.69,73.51,74.57,4972372.0,0.12,1.03,0.19,433.68,1.03,1854361.6,168.14,0.12,True,56.39,-0.62,-0.9,0.28,2026-09-02,73.05,2.08,0,,78.89,ATL,True,False
02-09-2026 13:00,KLYPV,61.4,62.4,61.4,62.25,264324.0,0.15,0.85,0.14,507.14,0.85,159755.8,65.46,0.18,True,54.23,-0.26,-0.39,0.13,2026-09-02,61.6,1.06,0,,66.3,61.65,True,False
02-09-2026 13:00,ZOREN,2.31,2.52,2.3,2.47,66089904.0,0.05,0.16,0.01,966.67,0.16,10732972.4,515.77,0.31,True,74.77,0.01,-0.0,0.01,2026-09-02,2.31,6.93,0,,ATH,2.27,True,True
02-09-2026 13:00,ASGYO,10.94,11.06,10.94,11.05,442820.0,0.01,0.11,0.01,633.33,0.11,275595.3,60.68,0.09,True,57.63,-0.05,-0.06,0.02,2026-09-02,10.95,0.91,0,,11.09,ATL,False,False
02-09-2026 13:00,VESBE,5.4,5.8,5.38,5.8,28517239.0,0.0,0.4,0.05,700.0,0.4,4305328.8,562.37,0.0,True,81.04,0.04,0.0,0.03,2026-09-02,5.28,9.85,0,,ATH,5.27,True,False
02-09-2026 13:00,UCAYM,22.64,23.98,22.58,23.68,1747256.0,0.3,1.04,0.15,575.32,1.04,642765.8,171.83,0.29,True,54.4,-0.54,-0.72,0.18,2026-09-02,22.54,5.06,0,,26.76,21.88,True,False
02-09-2026 13:00,RALYH,254.5,260.75,253.75,260.25,722661.0,0.5,5.75,0.12,4500.0,5.75,151031.7,378.48,0.09,True,50.84,-2.57,-2.44,-0.13,2026-09-02,258.5,0.68,0,,271.25,257.75,False,False
02-09-2026 13:00,FADE,15.36,15.72,15.36,15.72,227729.0,0.0,0.36,0.04,778.05,0.36,120133.8,89.56,0.0,True,53.74,-0.16,-0.18,0.02,2026-09-02,15.52,1.29,0,,16.5,15.4,True,True
02-09-2026 13:00,OSTIM,1.52,1.54,1.51,1.54,2477543.0,0.0,0.02,0.01,185.71,0.02,1068122.5,131.95,0.0,True,55.4,-0.01,-0.02,0.01,2026-09-02,1.51,1.99,0,,1.65,ATL,True,False
02-09-2026 12:00,KORDS,82.45,85.8,82.4,84.85,320953.0,0.95,2.4,0.09,2426.32,2.4,130425.8,146.08,0.4,True,53.28,-0.95,-1.09,0.14,2026-09-02,83.7,1.37,0,,88.75,ATL,True,True
02-09-2026 12:00,MEGMT,44.48,45.24,44.34,45.18,782237.0,0.06,0.7,0.07,929.41,0.7,369367.6,111.78,0.09,True,51.87,-0.33,-0.43,0.11,2026-09-02,45.0,0.4,0,,45.5,43.92,True,True
02-09-2026 12:00,ULUFA,1.63,1.67,1.63,1.66,2668639.0,0.01,0.03,0.0,900.0,0.03,1014525.3,163.04,0.33,True,53.23,-0.01,-0.01,0.0,2026-09-02,1.66,0.0,0,,1.67,1.62,True,False
02-09-2026 12:00,KUYAS,65.5,67.45,65.5,67.2,1579726.0,0.25,1.7,0.21,709.52,1.7,867461.1,82.11,0.15,True,65.13,0.45,0.49,-0.03,2026-09-02,67.1,0.15,0,,67.45,63.4,False,False
02-09-2026 12:00,MGROS,518.0,529.5,517.5,526.5,595194.0,3.0,8.5,0.1,8400.0,8.5,288976.1,105.97,0.35,True,39.75,-7.38,-7.68,0.3,2026-09-02,529.0,-0.47,0,,568.0,ATL,True,True
02-09-2026 12:00,ARCLK,89.7,90.6,89.6,90.4,310125.0,0.2,0.7,0.0,13900.0,0.7,159659.7,94.24,0.29,True,44.91,-0.61,-0.65,0.05,2026-09-02,90.25,0.17,0,,94.5,ATL,True,True
02-09-2026 12:00,INFO,5.39,5.8,5.37,5.71,16482130.0,0.09,0.32,0.05,580.85,0.32,5441957.9,202.87,0.28,True,51.89,-0.21,-0.26,0.05,2026-09-02,5.5,3.82,0,,7.0,ATL,True,False
02-09-2026 12:00,ALARK,107.9,110.8,107.9,110.2,1238685.0,0.6,2.3,0.23,900.0,2.3,426853.4,190.19,0.26,True,61.11,-0.29,-0.44,0.15,2026-09-02,107.9,2.13,0,,110.3,105.9,False,False
02-09-2026 12:00,TCELL,95.5,97.05,95.45,96.95,8281980.0,0.1,1.45,0.24,504.17,1.45,4677019.7,77.08,0.07,True,50.02,-1.1,-1.44,0.34,2026-09-02,96.55,0.41,0,,103.9,93.5,True,True
02-09-2026 12:00,QUAGR,3.1,3.16,3.1,3.16,7310048.0,0.0,0.06,0.0,1100.0,0.06,3253289.6,124.7,0.0,True,46.83,-0.05,-0.06,0.01,2026-09-02,3.11,1.61,0,,3.49,3.08,True,True
02-09-2026 12:00,DURKN,22.0,22.84,21.9,22.76,608291.0,0.08,0.76,0.1,660.0,0.76,187898.5,223.73,0.11,True,60.8,-0.15,-0.24,0.09,2026-09-02,21.7,4.88,0,,23.32,21.92,False,False
02-09-2026 11:00,TRALT,48.92,50.4,48.88,50.05,26587218.0,0.35,1.13,0.07,1537.68,1.13,10251345.2,159.35,0.31,True,43.16,-1.15,-1.21,0.06,2026-09-02,49.36,1.4,0,,55.8,ATL,True,True
02-09-2026 11:00,ARDYZ,83.3,85.75,83.25,85.25,1039953.0,0.5,1.95,0.37,427.03,1.95,503305.0,106.62,0.26,True,53.39,-1.16,-1.58,0.42,2026-09-02,82.35,3.52,0,,87.75,ATL,True,False
02-09-2026 11:00,MARMR,2.21,2.23,2.2,2.23,6175135.0,0.0,0.02,0.0,4.50359962737049e+16,0.02,3855454.3,60.17,0.0,True,39.09,-0.03,-0.03,0.0,2026-09-02,2.23,0.0,0,,2.31,ATL,True,False
02-09-2026 11:00,AKSEN,79.15,80.85,78.85,80.8,1082338.0,0.05,1.65,0.39,323.08,1.65,675823.9,60.15,0.03,True,58.15,-0.52,-0.9,0.37,2026-09-02,78.55,2.86,0,,84.25,76.75,True,False
02-09-2026 11:00,VBTYZ,36.92,37.68,36.8,37.5,266516.0,0.18,0.58,0.01,5700.0,0.58,177320.9,50.3,0.31,True,46.24,-0.31,-0.22,-0.09,2026-09-02,37.94,-1.16,0,,39.0,37.2,False,False
02-09-2026 11:00,FZLGY,8.81,9.09,8.78,9.05,4859443.0,0.04,0.24,0.0,7900.0,0.24,1721715.8,182.24,0.17,True,40.07,-0.22,-0.24,0.02,2026-09-02,8.95,1.12,0,,10.25,ATL,True,True
02-09-2026 10:00,BERA,13.3,13.7,13.24,13.66,1444576.0,0.04,0.36,0.01,2300.0,0.36,615944.0,134.53,0.11,True,54.15,-0.06,-0.04,-0.02,2026-09-02,13.58,0.59,0,,14.37,13.47,False,False
02-09-2026 10:00,BORSK,6.21,6.48,6.2,6.43,2817521.0,0.05,0.22,0.02,1275.0,0.22,979014.4,187.79,0.23,True,59.92,0.01,0.02,-0.0,2026-09-02,6.38,0.78,0,,6.56,6.13,False,False
02-09-2026 10:00,LKMNH,13.3,13.51,13.3,13.51,113396.0,0.0,0.21,0.02,1066.67,0.21,67571.5,67.82,0.0,True,50.98,-0.07,-0.07,0.0,2026-09-02,13.46,0.37,0,,13.98,13.01,False,False
02-09-2026 10:00,ENTRA,4.16,4.37,4.14,4.36,4782216.0,0.01,0.2,0.01,2122.22,0.2,1915151.8,149.7,0.05,True,55.67,-0.05,-0.05,0.0,2026-09-02,4.27,2.11,0,,4.5,ATL,True,True
02-09-2026 09:00,AVOD,3.93,4.02,3.92,4.01,2441395.0,0.01,0.08,0.02,263.64,0.08,965796.2,152.79,0.12,True,66.96,0.01,-0.01,0.02,2026-09-02,3.9,2.82,0,,4.18,3.8,False,False
02-09-2026 09:00,BLUME,39.74,41.74,39.64,41.52,885495.0,0.22,1.78,0.01,12614.29,1.78,299869.6,195.29,0.12,True,53.71,-0.14,-0.14,0.0,2026-09-02,41.0,1.27,0,,42.5,37.3,False,False
02-09-2026 09:00,BLCYT,2.07,2.14,2.05,2.13,11934774.0,0.01,0.06,0.01,757.14,0.06,4460261.2,167.58,0.17,True,55.92,-0.03,-0.03,0.01,2026-09-02,1.98,7.58,0,,2.29,1.98,True,True
02-09-2026 09:00,MRGYO,1.63,1.7,1.62,1.69,64545308.0,0.01,0.06,0.01,757.14,0.06,20921234.0,208.52,0.17,True,67.46,0.02,0.02,0.0,2026-09-02,1.61,4.97,0,,ATH,1.58,False,False
02-09-2026 09:00,KARSN,10.04,10.74,10.03,10.7,13430536.0,0.04,0.66,0.02,2769.57,0.66,4076272.3,229.48,0.06,True,68.98,0.17,0.18,-0.01,2026-09-02,10.28,4.09,0,,ATH,9.52,False,False
