Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
13-04-2026 09:00,GIPTA,69.1,94.65,69.0,89.0,34897052.0,5.65,19.9,3.22,518.01,19.9,20338126.0,71.58,0.28,True,58.53,-4.19,-7.69,3.51,2026-04-13,28.8,0,,57.7,160.8,True,False
13-04-2026 09:00,HEKTS,2.99,3.45,2.97,3.32,1641810405.0,0.13,0.33,0.03,1078.57,0.33,872075985.5,88.26,0.39,True,53.25,-0.11,-0.13,0.02,2026-04-13,8.85,0,,3.12,3.63,True,True
13-04-2026 09:00,SKYLP,269.75,329.25,257.0,329.25,890163.0,0.0,59.5,4.38,1260.0,59.5,540014.2,64.84,0.0,True,64.99,27.21,30.0,-2.79,2026-04-13,22.06,0,,71.4,361.0,False,False
13-04-2026 09:00,SASA,2.6,3.32,2.57,3.14,31931759700.0,0.18,0.54,0.08,575.0,0.54,13586779739.0,135.02,0.33,True,57.82,-0.15,-0.23,0.08,2026-04-13,19.85,0,,2.76,5.66,True,False
13-04-2026 09:00,GRNYO,14.5,17.3,14.13,17.15,4200680.0,0.15,2.65,0.09,2945.98,2.65,2391245.7,75.67,0.06,True,56.79,0.53,0.87,-0.34,2026-04-13,16.67,0,,11.02,21.7,False,False
13-04-2026 09:00,TEKTU,10.16,12.48,9.4,12.27,234778899.0,0.21,2.11,0.4,423.57,2.11,99423070.8,136.14,0.1,True,53.56,-1.08,-1.44,0.36,2026-04-13,19.94,0,,7.85,32.9,False,False
13-04-2026 09:00,LUKSK,96.25,108.0,96.25,108.0,1375624.0,0.0,11.75,1.35,773.61,11.75,691983.3,98.79,0.0,True,53.99,-1.75,-0.9,-0.86,2026-04-13,9.09,0,,97.75,146.3,False,False
13-04-2026 09:00,MACKO,36.24,42.1,36.0,41.66,19230849.0,0.44,5.42,1.51,259.89,5.42,12225863.9,57.3,0.08,True,61.2,0.11,-1.1,1.21,2026-04-13,13.89,0,,23.96,48.1,False,False
13-04-2026 09:00,FLAP,11.51,15.01,11.27,15.01,17886356.0,0.0,3.5,0.78,347.57,3.5,7082995.3,152.53,0.0,True,75.04,0.77,0.36,0.41,2026-04-13,28.73,0,,8.33,ATH,False,False
13-04-2026 09:00,ETILR,3.96,4.65,3.86,4.53,91895643.0,0.12,0.57,0.08,630.77,0.57,40026273.0,129.59,0.21,True,58.56,-0.07,-0.15,0.07,2026-04-13,14.39,0,,3.67,6.54,True,False
13-04-2026 09:00,ESEN,3.94,4.3,3.88,4.28,624361731.0,0.02,0.34,0.08,341.56,0.34,283182265.9,120.48,0.06,True,40.75,-1.23,-1.39,0.16,2026-04-13,7.0,0,,2.61,16.77,False,False
13-04-2026 09:00,EMKEL,21.4,29.44,20.6,29.44,129599694.0,0.0,8.04,0.97,728.01,8.04,74221567.7,74.61,0.0,True,45.5,-8.81,-9.73,0.91,2026-04-13,36.93,0,,9.95,82.6,True,True
13-04-2026 09:00,MEGAP,2.4,2.72,2.27,2.72,12916492.0,0.0,0.32,0.04,720.51,0.32,8382717.5,54.08,0.0,True,42.52,-0.34,-0.33,-0.01,2026-04-13,9.68,0,,2.27,5.0,True,True
13-04-2026 09:00,EGPRO,31.1,38.2,30.22,37.9,23460874.0,0.3,6.8,1.43,376.86,6.8,8839367.9,165.41,0.04,True,76.02,1.89,1.03,0.86,2026-04-13,20.7,0,,23.12,ATH,False,False
13-04-2026 09:00,MERCN,16.81,21.04,16.52,20.08,71144037.0,0.96,3.27,0.33,896.95,3.27,37706404.0,88.68,0.29,True,51.32,-1.66,-2.18,0.52,2026-04-13,17.5,0,,15.36,20.56,True,True
13-04-2026 09:00,TRILC,15.73,18.7,15.53,18.05,44648377.0,0.65,2.32,0.14,1511.11,2.32,21154978.9,111.05,0.28,True,51.48,-0.87,-1.01,0.14,2026-04-13,12.95,0,,15.75,21.36,True,True
13-04-2026 09:00,EBEBK,65.0,71.65,63.5,71.0,6724939.0,0.65,6.0,1.42,321.05,6.0,3568454.7,88.46,0.11,True,70.64,2.99,2.58,0.41,2026-04-13,9.23,0,,49.98,ATH,False,False
13-04-2026 09:00,MHRGY,3.53,3.92,3.5,3.88,58898551.0,0.04,0.35,0.04,845.95,0.35,35135416.7,67.63,0.11,True,58.2,-0.04,-0.07,0.03,2026-04-13,9.92,0,,3.21,4.0,True,False
