Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
16-02-2026 16:00,TDGYO,28.32,30.0,28.3,30.0,1240327.0,0.0,1.68,0.22,677.78,1.68,249349.3,397.43,0.0,True,73.05,0.59,0.47,0.12,2026-02-16,27.28,9.97,0,,26.7,ATH,False,False
16-02-2026 16:00,PENTA,14.89,15.28,14.87,15.19,1633215.0,0.09,0.3,0.04,689.47,0.3,498477.6,227.64,0.3,True,74.64,0.12,0.09,0.03,2026-02-16,14.66,3.62,0,,14.59,ATH,False,False
16-02-2026 16:00,FRIGO,9.91,10.06,9.9,10.03,4819183.0,0.03,0.12,0.03,242.86,0.12,2474745.1,94.73,0.25,True,79.94,0.15,0.14,0.01,2026-02-16,9.7,3.4,0,,9.37,ATH,False,False
16-02-2026 16:00,PRDGS,7.39,7.64,7.37,7.59,3197846.0,0.05,0.2,0.01,1328.57,0.2,1052001.4,203.98,0.25,True,63.91,0.05,0.03,0.02,2026-02-16,7.35,3.27,0,,7.23,ATH,False,False
16-02-2026 16:00,ARMGD,85.8,87.45,85.75,87.45,111263.0,0.0,1.65,0.22,667.44,1.65,50374.4,120.87,0.0,True,63.31,0.16,0.06,0.1,2026-02-16,85.5,2.28,0,,83.9,87.9,False,False
16-02-2026 15:00,CWENE,32.7,33.06,32.7,33.0,11433368.0,0.06,0.3,0.06,435.71,0.3,5702396.7,100.5,0.2,True,66.21,0.08,0.01,0.07,2026-02-16,32.3,2.17,0,,31.88,33.4,False,False
16-02-2026 15:00,ZERGY,19.24,20.28,19.17,20.26,15095752.0,0.02,1.02,0.1,890.29,1.02,6058415.1,149.17,0.02,True,61.96,-0.18,-0.34,0.17,2026-02-16,18.6,8.92,0,,18.35,21.86,True,False
16-02-2026 15:00,KRONT,16.3,16.7,16.26,16.64,832665.0,0.06,0.34,0.03,1114.29,0.34,287813.3,189.31,0.18,True,66.04,0.09,0.08,0.01,2026-02-16,16.26,2.34,0,,16.04,ATH,False,False
16-02-2026 15:00,KARSN,10.81,10.9,10.8,10.9,3442256.0,0.0,0.09,0.03,246.15,0.09,1694685.0,103.12,0.0,True,74.12,0.12,0.1,0.02,2026-02-16,10.66,2.25,0,,10.12,ATH,False,False
16-02-2026 14:00,DESA,12.45,12.71,12.42,12.69,336932.0,0.02,0.24,0.05,433.33,0.24,160085.8,110.47,0.08,True,80.49,0.15,0.11,0.04,2026-02-16,12.26,3.51,0,,11.8,ATH,False,False
16-02-2026 14:00,IZENR,9.79,9.91,9.78,9.88,6754002.0,0.03,0.09,0.03,221.43,0.09,3618282.7,86.66,0.33,True,76.48,0.04,0.01,0.03,2026-02-16,9.6,2.92,0,,9.52,10.41,False,False
16-02-2026 14:00,KAYSE,5.15,5.5,5.13,5.4,38013789.0,0.1,0.25,0.03,681.25,0.25,5654415.1,572.29,0.4,True,70.71,0.0,-0.02,0.03,2026-02-16,5.04,7.14,0,,5.02,5.55,True,False
16-02-2026 14:00,OZYSR,53.45,54.2,53.25,54.1,380529.0,0.1,0.65,0.06,983.33,0.65,138110.6,175.52,0.15,True,59.16,0.4,0.52,-0.12,2026-02-16,53.8,0.56,0,,47.78,54.5,False,False
16-02-2026 14:00,VAKFN,2.18,2.25,2.18,2.24,111181867.0,0.01,0.06,0.01,500.0,0.06,18258584.8,508.93,0.17,True,86.88,0.03,0.02,0.01,2026-02-16,2.13,5.16,0,,2.05,ATH,False,False
16-02-2026 14:00,ISFIN,21.24,21.48,21.2,21.42,487890.0,0.06,0.18,0.03,542.86,0.18,267646.3,82.29,0.33,True,76.41,0.21,0.2,0.01,2026-02-16,21.06,1.71,0,,19.99,ATH,False,False
16-02-2026 14:00,BSOKE,30.08,30.96,29.96,30.74,2021526.0,0.22,0.66,0.07,900.0,0.66,849942.4,137.84,0.33,True,67.08,0.12,0.07,0.04,2026-02-16,29.8,3.15,0,,29.66,ATH,False,False
16-02-2026 14:00,GZNMI,64.3,67.9,62.35,67.6,6833156.0,0.3,3.3,0.0,65900.0,3.3,934336.6,631.34,0.09,True,68.76,3.3,3.11,0.19,2026-02-16,61.75,9.47,0,,50.85,ATH,False,False
16-02-2026 13:00,SMART,32.0,33.9,31.82,33.78,2512488.0,0.12,1.78,0.19,817.53,1.78,1279924.0,96.3,0.07,True,89.9,1.4,1.45,-0.05,2026-02-16,31.76,6.36,0,,22.5,ATH,False,False
16-02-2026 13:00,CEOEM,23.3,23.76,23.28,23.66,301033.0,0.1,0.36,0.07,414.29,0.36,169783.5,77.3,0.28,True,68.59,0.18,0.14,0.04,2026-02-16,23.06,2.6,0,,22.8,ATH,False,False
16-02-2026 13:00,MARMR,2.92,3.02,2.9,3.02,96569052.0,0.0,0.1,0.0,9900.0,0.1,29922424.0,222.73,0.0,True,59.87,-0.0,0.0,-0.0,2026-02-16,2.91,3.78,0,,2.75,3.14,False,False
16-02-2026 13:00,TCKRC,89.1,90.6,88.95,90.4,293008.0,0.2,1.3,0.17,664.71,1.3,192421.9,52.27,0.15,True,67.16,-0.01,-0.26,0.26,2026-02-16,87.85,2.9,0,,87.15,90.6,False,False
16-02-2026 13:00,GUNDG,261.25,294.5,259.0,294.5,565269.0,0.0,33.25,3.52,843.26,33.25,114058.8,395.59,0.0,True,71.09,4.22,3.14,1.09,2026-02-16,267.75,9.99,0,,257.75,ATH,False,False
16-02-2026 13:00,VSNMD,93.25,95.0,93.0,94.8,693465.0,0.2,1.55,0.23,559.57,1.55,246324.8,181.52,0.13,True,65.89,-0.08,-0.37,0.29,2026-02-16,91.9,3.16,0,,91.35,97.9,True,False
16-02-2026 12:00,TRMET,141.1,142.7,141.0,142.4,1208535.0,0.3,1.3,0.27,381.48,1.3,512674.4,135.73,0.23,True,64.91,1.2,1.08,0.11,2026-02-16,140.1,1.64,0,,135.1,ATH,False,False
16-02-2026 12:00,EGPRO,28.14,28.62,28.0,28.52,262944.0,0.1,0.38,0.05,630.77,0.38,115199.5,128.25,0.26,True,77.56,0.43,0.38,0.04,2026-02-16,27.74,2.81,0,,25.72,ATH,False,False
16-02-2026 12:00,ECOGR,25.2,25.74,25.16,25.74,2040762.0,0.0,0.54,0.06,800.0,0.54,1133374.9,80.06,0.0,True,67.71,0.15,0.1,0.05,2026-02-16,25.24,1.98,0,,24.28,26.38,False,False
16-02-2026 12:00,SANFM,7.4,7.51,7.37,7.49,2665006.0,0.02,0.09,0.0,2900.0,0.09,1210385.6,120.18,0.22,True,62.75,0.02,-0.0,0.02,2026-02-16,7.22,3.74,0,,7.19,7.64,False,False
16-02-2026 12:00,TAVHL,363.0,367.25,362.25,366.5,589792.0,0.75,3.5,0.35,900.0,3.5,287999.0,104.79,0.21,True,61.16,1.72,1.25,0.47,2026-02-16,361.5,1.38,0,,350.25,368.25,False,False
16-02-2026 12:00,ADESE,1.28,1.32,1.26,1.32,459275946.0,0.0,0.04,0.01,400.0,0.04,85864371.2,434.89,0.0,True,82.07,0.02,0.01,0.01,2026-02-16,1.2,10.0,0,,1.2,ATH,False,False
