Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
30-12-2025 09:00,CGCAM,34.0,36.34,34.0,35.78,9928954.0,0.56,1.78,0.15,1055.84,1.78,4184226.7,137.29,0.31,True,57.98,-0.24,-0.51,0.27,2025-12-30,5.67,0,,32.28,39.18,True,False
30-12-2025 09:00,INDES,7.47,7.69,7.47,7.66,16801581.0,0.03,0.19,0.03,578.57,0.19,8017029.5,109.57,0.16,True,65.91,-0.03,-0.12,0.08,2025-12-30,2.96,0,,7.51,8.87,True,False
30-12-2025 09:00,PRDGS,6.0,6.37,6.0,6.35,11311877.0,0.02,0.35,0.0,34900.0,0.35,3334210.9,239.27,0.06,True,58.07,-0.03,-0.05,0.02,2025-12-30,5.83,0,,5.81,6.67,True,True
30-12-2025 09:00,ARMGD,67.0,72.45,65.9,72.45,10736007.0,0.0,5.45,0.58,839.66,5.45,3752488.0,186.1,0.0,True,83.25,6.57,6.04,0.53,2025-12-30,9.94,0,,34.68,ATH,False,False
30-12-2025 09:00,ESCOM,3.71,3.95,3.69,3.9,50106403.0,0.05,0.19,0.08,146.75,0.19,27850098.2,79.91,0.26,True,77.63,0.11,0.03,0.08,2025-12-30,4.56,0,,3.02,ATH,False,False
30-12-2025 09:00,TCKRC,54.9,58.75,54.3,58.25,4317266.0,0.5,3.35,0.17,1870.59,3.35,1808209.6,138.76,0.15,True,66.84,0.87,0.75,0.12,2025-12-30,7.67,0,,45.0,59.8,False,False
30-12-2025 09:00,RUBNS,19.15,21.06,19.15,21.06,3588959.0,0.0,1.91,0.12,1478.51,1.91,690744.7,419.58,0.0,True,68.91,0.04,-0.06,0.09,2025-12-30,9.97,0,,19.0,21.3,False,False
30-12-2025 09:00,NTGAZ,9.67,10.2,9.59,10.2,5291658.0,0.0,0.53,0.02,2844.44,0.53,3294828.2,60.6,0.0,True,55.46,-0.14,-0.16,0.02,2025-12-30,5.37,0,,9.82,10.55,True,True
30-12-2025 09:00,GSDDE,9.7,10.37,9.65,10.37,2736791.0,0.0,0.67,0.04,1495.24,0.67,1614099.0,69.56,0.0,True,61.05,0.03,-0.02,0.05,2025-12-30,6.91,0,,9.16,10.5,False,False
30-12-2025 09:00,BUCIM,7.31,7.55,7.29,7.55,19665693.0,0.0,0.24,0.06,269.23,0.24,11569163.5,69.98,0.0,True,83.44,0.26,0.21,0.05,2025-12-30,3.28,0,,6.06,7.62,False,False
30-12-2025 09:00,DERIM,33.12,36.84,33.12,36.84,1494803.0,0.0,3.72,0.3,1156.76,3.72,333176.3,348.65,0.0,True,62.62,-0.5,-0.72,0.22,2025-12-30,9.97,0,,34.0,42.58,True,True
29-12-2025 09:00,SELEC,75.4,81.5,75.15,80.4,4067383.0,1.1,5.0,0.62,713.01,5.0,1827578.0,122.56,0.22,True,68.72,1.01,0.08,0.93,2025-12-29,6.63,0,,66.35,83.45,False,False
29-12-2025 09:00,MAKTK,13.96,15.1,13.82,15.1,16336472.0,0.0,1.14,0.14,738.24,1.14,6511778.5,150.88,0.0,True,64.37,-0.05,-0.23,0.19,2025-12-29,9.98,0,,12.9,17.47,False,False
29-12-2025 09:00,EGEPO,7.5,8.25,7.5,8.25,8978378.0,0.0,0.75,0.09,689.47,0.75,3364263.5,166.87,0.0,True,71.78,-0.02,-0.12,0.1,2025-12-29,10.0,0,,7.0,8.77,False,False
29-12-2025 09:00,EDATA,5.72,6.23,5.72,6.23,21302927.0,0.0,0.51,0.08,571.05,0.51,12351956.3,72.47,0.0,True,72.28,0.05,-0.02,0.07,2025-12-29,9.88,0,,5.13,ATH,False,False
29-12-2025 09:00,DOKTA,21.96,24.14,21.96,24.14,1048601.0,0.0,2.18,0.11,1881.82,2.18,348613.5,200.79,0.0,True,62.4,0.13,-0.12,0.25,2025-12-29,9.93,0,,21.02,25.86,False,False
