Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
15-01-2026 09:00,INTEM,277.25,304.75,275.5,304.75,209228.0,0.0,27.5,2.2,1150.0,27.5,78785.2,165.57,0.0,True,67.31,2.91,1.53,1.39,2026-01-15,9.92,0,,262.75,342.0,False,False
15-01-2026 09:00,BYDNR,28.68,31.68,27.58,31.68,729523.0,0.0,3.0,0.55,447.45,3.0,462508.4,57.73,0.0,True,66.32,1.27,0.97,0.3,2026-01-15,10.0,0,,23.82,ATH,False,False
15-01-2026 09:00,AKFIS,20.82,21.66,20.74,21.52,3491661.0,0.14,0.7,0.11,514.04,0.7,1900241.7,83.75,0.2,True,56.28,-0.18,-0.3,0.12,2026-01-15,3.46,0,,20.04,21.92,False,False
15-01-2026 09:00,OZYSR,40.14,43.88,40.08,42.94,2768356.0,0.94,2.8,0.08,3233.33,2.8,957980.3,188.98,0.34,True,55.18,-0.46,-0.43,-0.04,2026-01-15,6.71,0,,39.68,48.18,False,False
15-01-2026 09:00,PAPIL,16.36,17.55,16.34,17.46,29796454.0,0.09,1.1,0.11,918.52,1.1,16430761.0,81.35,0.08,True,57.17,0.09,0.06,0.03,2026-01-15,6.99,0,,15.89,19.24,False,False
15-01-2026 09:00,KOTON,16.7,17.35,16.7,17.28,6847818.0,0.07,0.58,0.16,271.79,0.58,3461574.1,97.82,0.12,True,71.95,0.31,0.13,0.18,2026-01-15,3.47,0,,14.59,18.14,False,False
15-01-2026 09:00,KARTN,78.45,86.25,78.45,86.25,1076028.0,0.0,7.8,0.64,1118.75,7.8,252960.5,325.37,0.0,True,69.95,-0.08,-0.66,0.59,2026-01-15,9.94,0,,76.85,89.75,False,False
15-01-2026 09:00,DGATE,72.4,75.25,71.5,74.9,800080.0,0.35,2.5,0.46,443.48,2.5,397742.7,101.16,0.14,True,66.24,1.69,0.74,0.95,2026-01-15,3.88,0,,58.3,84.95,False,False
15-01-2026 09:00,LIDFA,2.52,2.71,2.49,2.71,62708626.0,0.0,0.19,0.03,551.71,0.19,21833942.81,187.21,0.0,True,78.15,0.07,0.03,0.04,2026-01-15,9.72,0,,2.12,ATH,False,False
15-01-2026 09:00,ANHYT,97.0,102.0,97.0,101.6,3380148.0,0.4,4.6,0.27,1572.73,4.6,2115248.9,59.8,0.09,True,52.89,-0.5,-0.11,-0.4,2026-01-15,4.85,0,,94.5,112.3,False,False
15-01-2026 09:00,EGGUB,90.15,98.3,89.45,97.0,1588324.0,1.3,6.85,0.21,3161.9,6.85,563713.6,181.76,0.19,True,54.74,-1.27,-1.44,0.17,2026-01-15,7.66,0,,91.75,102.6,True,True
15-01-2026 09:00,EGEGY,28.36,31.18,27.98,30.92,4927684.0,0.26,2.56,0.39,553.06,2.56,3184712.5,54.73,0.1,True,77.26,1.03,0.51,0.52,2026-01-15,9.03,0,,22.2,ATH,False,False
15-01-2026 09:00,TMSN,104.2,108.6,103.5,107.4,1788311.0,1.2,3.2,0.56,471.43,3.2,864705.8,106.81,0.37,True,62.65,0.23,-0.41,0.64,2026-01-15,3.07,0,,97.6,122.3,False,False
15-01-2026 09:00,KZGYO,25.18,26.56,24.8,26.3,2391041.0,0.26,1.12,0.24,366.67,1.12,1197426.6,99.68,0.23,True,70.89,0.35,0.11,0.24,2026-01-15,5.12,0,,22.74,27.4,False,False
15-01-2026 09:00,ALTNY,16.94,18.05,16.86,17.82,59892510.0,0.23,0.88,0.25,254.84,0.88,35442038.5,68.99,0.26,True,73.58,0.56,0.3,0.26,2026-01-15,5.51,0,,14.55,19.0,False,False
15-01-2026 09:00,ATATP,147.4,159.0,146.3,159.0,3740126.0,0.0,11.6,1.83,533.88,11.6,1610906.7,132.18,0.0,True,69.33,-0.48,-2.89,2.41,2026-01-15,9.96,0,,129.5,177.9,True,False
15-01-2026 09:00,MEGMT,57.1,61.1,56.75,60.0,16188726.0,1.1,2.9,0.42,598.8,2.9,9598539.2,68.66,0.38,True,69.54,2.07,2.07,0.0,2026-01-15,5.08,0,,52.2,ATH,False,False
15-01-2026 09:00,BAKAB,37.62,40.3,37.42,39.62,672538.0,0.68,2.0,0.15,1198.7,2.0,259047.5,159.62,0.34,True,61.35,-0.0,-0.19,0.19,2026-01-15,5.15,0,,35.82,40.78,False,False
14-01-2026 09:00,BIOEN,17.1,18.81,17.1,18.81,10793828.0,0.0,1.71,0.17,894.19,1.71,3119308.6,246.03,0.0,True,55.6,-0.67,-0.87,0.2,2026-01-14,10.0,0,,15.89,22.42,True,False
14-01-2026 09:00,CCOLA,63.65,68.05,62.95,67.5,19212878.0,0.55,3.85,0.73,431.03,3.85,8362361.0,129.75,0.14,True,77.78,2.14,1.76,0.38,2026-01-14,6.8,0,,56.85,ATH,False,False
14-01-2026 09:00,AEFES,16.58,17.01,16.54,16.99,132011099.0,0.02,0.41,0.1,331.58,0.41,67333775.1,96.05,0.05,True,65.56,0.24,0.19,0.05,2026-01-14,2.91,0,,15.33,17.09,False,False
14-01-2026 09:00,AGHOL,31.56,32.94,31.56,32.94,8381371.0,0.0,1.38,0.35,289.83,1.38,5428687.7,54.39,0.0,True,78.78,0.9,0.61,0.28,2026-01-14,4.64,0,,27.76,ATH,False,False
14-01-2026 09:00,EPLAS,5.36,5.61,5.28,5.55,9601755.0,0.06,0.19,0.04,331.82,0.19,3984371.7,140.99,0.32,True,61.79,-0.01,-0.07,0.06,2026-01-14,3.74,0,,4.91,6.82,False,False
14-01-2026 09:00,ONCSM,265.0,289.5,258.0,289.5,859059.0,0.0,24.5,2.5,880.0,24.5,395748.4,117.07,0.0,True,65.17,5.02,5.42,-0.39,2026-01-14,9.97,0,,249.9,301.0,False,False
14-01-2026 09:00,ADGYO,55.2,60.7,54.0,60.7,4606205.0,0.0,5.5,1.56,251.44,5.5,2259454.3,103.86,0.0,True,80.69,2.63,1.14,1.49,2026-01-14,9.96,0,,43.84,ATH,False,False
14-01-2026 09:00,TUPRS,208.3,220.5,207.8,218.5,37328018.0,2.0,10.2,3.13,225.88,10.2,21959244.5,69.99,0.2,True,75.13,4.03,0.97,3.05,2026-01-14,4.85,0,,182.4,ATH,False,False
14-01-2026 09:00,DYOBY,13.07,13.64,13.03,13.49,3548016.0,0.15,0.42,0.06,577.42,0.42,1165343.9,204.46,0.36,True,57.81,-0.05,-0.1,0.05,2026-01-14,3.21,0,,12.76,14.38,True,False
14-01-2026 09:00,ATAKP,52.75,58.0,52.6,57.75,4967686.0,0.25,5.0,0.46,998.9,5.0,974202.3,409.92,0.05,True,73.62,0.24,-0.08,0.32,2026-01-14,9.48,0,,51.25,ATH,False,False
13-01-2026 09:00,BTCIM,3.93,4.15,3.85,4.12,375925840.0,0.03,0.19,0.03,512.9,0.19,155384850.2,141.93,0.16,True,61.87,-0.01,-0.03,0.02,2026-01-13,4.57,0,,3.6,4.34,False,False
13-01-2026 09:00,MEDTR,28.64,31.4,28.52,30.74,2349439.0,0.66,2.1,0.21,890.57,2.1,864577.3,171.74,0.31,True,71.02,0.3,0.12,0.18,2026-01-13,7.33,0,,27.02,31.48,False,False
13-01-2026 09:00,GARFA,27.74,30.5,27.74,30.5,4228336.0,0.0,2.76,0.42,560.29,2.76,1431137.6,195.45,0.0,True,72.73,0.83,0.52,0.31,2026-01-13,9.95,0,,24.44,ATH,False,False
13-01-2026 09:00,DERHL,13.32,13.92,13.2,13.78,6785123.0,0.14,0.46,0.09,416.85,0.46,3877178.2,75.0,0.3,True,52.13,-0.16,-0.25,0.09,2026-01-13,3.45,0,,12.72,14.94,True,False
13-01-2026 09:00,EKOS,5.47,6.01,5.45,6.01,20708311.0,0.0,0.54,0.01,7614.29,0.54,13203442.6,56.84,0.0,True,45.93,-0.3,-0.25,-0.05,2026-01-13,9.87,0,,5.9,7.32,False,False
13-01-2026 09:00,LOGO,156.5,164.0,155.6,162.5,901490.0,1.5,6.0,0.22,2627.27,6.0,597008.7,51.0,0.25,True,58.04,-0.16,-0.95,0.79,2026-01-13,4.1,0,,150.5,165.8,False,False
13-01-2026 09:00,OZRDN,12.15,13.36,11.92,13.36,924026.0,0.0,1.21,0.03,4553.85,1.21,477058.0,93.69,0.0,True,46.47,-0.31,0.0,-0.32,2026-01-13,9.96,0,,10.18,17.38,False,False
13-01-2026 09:00,BRSAN,574.5,629.0,573.0,629.0,4355060.0,0.0,54.5,8.2,564.63,54.5,1724197.9,152.58,0.0,True,79.66,26.4,20.96,5.44,2026-01-13,9.97,0,,441.0,ATH,False,False
13-01-2026 09:00,PRKAB,31.32,33.84,31.22,33.84,3096771.0,0.0,2.52,0.03,7775.0,2.52,1168442.3,165.03,0.0,True,61.92,-0.36,-0.72,0.37,2026-01-13,9.94,0,,29.94,47.5,True,False
13-01-2026 09:00,AKGRT,7.11,7.6,7.1,7.5,30885813.0,0.1,0.39,0.05,712.5,0.39,14199305.3,117.52,0.26,True,68.16,0.06,0.03,0.03,2026-01-13,5.63,0,,6.7,7.52,False,False
13-01-2026 09:00,SKTAS,3.69,4.08,3.67,4.08,27573442.0,0.0,0.39,0.04,926.32,0.39,9427189.8,192.49,0.0,True,51.27,-0.16,-0.19,0.02,2026-01-13,9.97,0,,3.52,4.87,True,True
13-01-2026 09:00,YEOTK,35.96,37.94,35.66,37.7,6804124.0,0.24,1.74,0.09,1791.3,1.74,4237367.5,60.57,0.14,True,55.91,-0.14,-0.14,-0.0,2026-01-13,5.43,0,,34.8,40.28,False,False
13-01-2026 09:00,ULAS,28.82,31.56,28.82,31.2,646563.0,0.36,2.38,0.43,458.69,2.38,376091.1,71.92,0.15,True,56.1,-0.29,-0.38,0.09,2026-01-13,7.14,0,,27.64,35.0,False,False
13-01-2026 09:00,RGYAS,140.9,148.0,140.8,147.5,1616388.0,0.5,6.6,1.16,468.97,6.6,1064609.9,51.83,0.08,True,61.81,-0.57,-1.92,1.35,2026-01-13,4.76,0,,133.8,168.7,True,False
13-01-2026 09:00,SURGY,42.4,44.64,42.08,44.2,4065633.0,0.44,1.8,0.21,749.06,1.8,2499461.8,62.66,0.24,True,48.06,-0.86,-1.17,0.31,2026-01-13,4.94,0,,39.82,55.0,False,False
13-01-2026 09:00,TRALT,46.62,48.92,45.9,48.46,314357390.0,0.46,1.84,0.48,280.17,1.84,194401071.0,61.71,0.25,True,68.01,2.21,1.98,0.23,2026-01-13,3.81,0,,34.92,ATH,False,False
13-01-2026 09:00,BOSSA,6.33,6.53,6.32,6.49,2802996.0,0.04,0.16,0.0,5233.33,0.16,1541774.3,81.8,0.25,True,48.57,-0.1,-0.12,0.02,2026-01-13,2.2,0,,6.2,7.05,True,False
13-01-2026 09:00,YUNSA,7.7,8.21,7.65,8.14,16539636.0,0.07,0.44,0.05,856.52,0.44,6264073.6,164.04,0.16,True,59.14,-0.11,-0.16,0.05,2026-01-13,5.03,0,,7.36,9.75,True,False
13-01-2026 09:00,SEKFK,7.95,8.54,7.95,8.42,1484848.0,0.12,0.47,0.05,944.44,0.47,597896.6,148.35,0.26,True,60.76,-0.08,-0.11,0.04,2026-01-13,5.38,0,,7.75,8.71,False,False
12-01-2026 09:00,ENSRI,18.0,19.32,17.83,19.2,7210999.0,0.12,1.2,0.3,301.34,1.2,3740781.9,92.77,0.1,True,63.25,0.21,-0.28,0.5,2026-01-12,5.09,0,,12.61,26.85,False,False
12-01-2026 09:00,HATEK,14.86,15.3,14.73,15.25,5355491.0,0.05,0.39,0.02,1460.0,0.39,3426648.3,56.29,0.13,True,43.45,-0.76,-0.9,0.14,2026-01-12,2.62,0,,14.31,25.2,True,True
12-01-2026 09:00,KAREL,8.73,9.12,8.69,9.06,11057587.0,0.06,0.33,0.02,1471.43,0.33,5391853.2,105.08,0.18,True,57.28,-0.09,-0.17,0.08,2026-01-12,4.14,0,,8.29,9.31,True,False
12-01-2026 09:00,ECILC,92.0,100.2,91.9,100.2,8140803.0,0.0,8.2,1.52,437.7,8.2,4565942.7,78.29,0.0,True,71.5,1.07,-0.88,1.95,2026-01-12,9.99,0,,79.4,108.0,False,False
12-01-2026 09:00,KTLEV,28.44,31.24,28.44,31.24,118910087.0,0.0,2.8,1.13,148.67,2.8,73013487.1,62.86,0.0,True,90.5,2.83,1.81,1.03,2026-01-12,10.0,0,,16.39,ATH,False,False
12-01-2026 09:00,EUPWR,34.24,37.48,34.24,37.48,29269664.0,0.0,3.24,0.24,1261.34,3.24,11973295.4,144.46,0.0,True,70.99,1.33,1.01,0.33,2026-01-12,9.98,0,,27.98,ATH,False,False
12-01-2026 09:00,VKFYO,35.68,42.04,35.68,42.04,616301.0,0.0,6.36,1.02,522.31,6.36,304640.1,102.3,0.0,True,64.65,2.21,2.71,-0.5,2026-01-12,9.99,0,,34.2,43.06,False,False
12-01-2026 09:00,ARSAN,3.62,3.96,3.53,3.96,80224143.0,0.0,0.34,0.05,529.63,0.34,52301044.0,53.39,0.0,True,67.95,0.16,0.13,0.03,2026-01-12,10.0,0,,3.05,ATH,False,False
12-01-2026 09:00,PENGD,7.78,8.17,7.78,8.06,6905346.0,0.11,0.28,0.02,1455.56,0.28,3318342.1,108.1,0.39,True,54.39,-0.14,-0.19,0.05,2026-01-12,4.0,0,,7.48,9.26,True,False
12-01-2026 09:00,CUSAN,21.56,22.98,21.38,22.88,1636837.0,0.1,1.32,0.17,685.71,1.32,543743.4,201.03,0.08,True,59.17,-0.12,-0.31,0.19,2026-01-12,6.12,0,,20.4,26.32,True,False
12-01-2026 09:00,SARKY,25.4,27.5,25.4,27.5,34447909.0,0.0,2.1,0.75,178.51,2.1,20239333.5,70.2,0.0,True,88.39,2.32,1.4,0.92,2026-01-12,10.0,0,,14.6,ATH,False,False
12-01-2026 09:00,BLCYT,35.54,39.08,35.46,39.08,3019442.0,0.0,3.54,0.78,355.01,3.54,1008224.6,199.48,0.0,True,76.21,0.8,0.35,0.45,2026-01-12,9.96,0,,30.6,42.58,False,False
12-01-2026 09:00,NETAS,57.75,63.0,57.3,61.5,1616773.0,1.5,3.75,0.25,1370.59,3.75,465030.1,247.67,0.4,True,56.28,-1.17,-1.68,0.51,2026-01-12,7.33,0,,55.15,76.0,True,False
12-01-2026 09:00,ADESE,1.62,1.72,1.62,1.7,425581910.0,0.02,0.08,0.0,1900.0,0.08,271189007.4,56.93,0.25,True,49.25,-0.1,-0.14,0.04,2026-01-12,5.59,0,,1.49,1.96,True,False
12-01-2026 09:00,OTTO,482.0,525.0,480.0,525.0,358194.0,0.0,43.0,5.3,711.32,43.0,183927.8,94.75,0.0,True,61.16,12.87,10.34,2.53,2026-01-12,9.89,0,,453.75,ATH,False,False
12-01-2026 09:00,CATES,33.0,36.3,33.0,35.68,3691265.0,0.62,2.68,0.24,998.36,2.68,1033148.1,257.28,0.23,True,62.71,-0.07,-0.22,0.15,2026-01-12,8.12,0,,32.08,37.38,False,False
09-01-2026 09:00,MANAS,16.63,18.64,16.63,18.64,15055226.0,0.0,2.01,0.53,281.4,2.01,9743931.1,54.51,0.0,True,59.72,1.8,1.72,0.08,2026-01-09,9.97,0,,12.01,21.2,False,False
09-01-2026 09:00,PRDGS,6.28,6.68,6.2,6.65,9759587.0,0.03,0.37,0.04,848.72,0.37,5218823.2,87.01,0.08,True,62.53,0.05,-0.0,0.05,2026-01-09,6.57,0,,5.97,6.67,False,False
09-01-2026 09:00,LILAK,28.84,30.3,28.56,30.06,8537551.0,0.24,1.22,0.0,30400.0,1.22,4037593.0,111.45,0.2,True,61.98,0.47,0.44,0.03,2026-01-09,4.81,0,,24.66,30.44,False,False
09-01-2026 09:00,ANSGR,24.2,24.62,24.02,24.56,14799924.0,0.06,0.36,0.02,1900.0,0.36,7391878.0,100.22,0.17,True,67.54,0.2,0.16,0.04,2026-01-09,2.33,0,,22.34,24.68,False,False
09-01-2026 09:00,LUKSK,105.3,116.9,105.3,116.9,1276551.0,0.0,11.6,1.23,843.09,11.6,440854.0,189.56,0.0,True,66.52,0.08,-1.38,1.46,2026-01-09,9.97,0,,99.0,135.5,False,False
