Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
17-02-2026 09:00,KARSN,10.9,11.62,10.85,11.45,44427655.0,0.17,0.55,0.12,362.18,0.55,19917941.0,123.05,0.31,True,81.94,0.33,0.22,0.11,2026-02-17,4.95,0,,9.64,ATH,False,False
17-02-2026 09:00,DOFER,33.3,35.52,32.98,35.36,8046035.0,0.16,2.06,0.06,3222.58,2.06,2646275.6,204.05,0.08,True,48.88,-2.26,-3.2,0.93,2026-02-17,6.19,0,,30.28,37.5,True,False
17-02-2026 09:00,GLBMD,13.03,13.48,12.98,13.48,873307.0,0.0,0.45,0.11,328.57,0.45,536217.4,62.86,0.0,True,58.45,0.14,0.1,0.04,2026-02-17,3.69,0,,12.3,14.09,False,False
17-02-2026 09:00,PENGD,9.37,10.29,9.2,10.29,20121920.0,0.0,0.92,0.1,784.62,0.92,8460690.9,137.83,0.0,True,85.64,0.39,0.28,0.11,2026-02-17,9.94,0,,7.48,ATH,False,False
17-02-2026 09:00,KRTEK,28.82,30.72,28.52,30.4,2591025.0,0.32,1.58,0.28,472.46,1.58,817339.4,217.01,0.2,True,73.77,0.47,0.28,0.19,2026-02-17,6.67,0,,23.86,40.74,False,False
17-02-2026 09:00,RAYSG,234.3,255.5,233.6,250.0,1480881.0,5.5,15.7,1.59,887.42,15.7,478618.4,209.41,0.35,True,73.81,3.48,1.38,2.1,2026-02-17,7.53,0,,217.6,277.75,False,False
17-02-2026 09:00,ATATP,168.8,185.4,167.0,185.4,3617490.0,0.0,16.6,2.64,528.79,16.6,1225433.0,195.2,0.0,True,73.51,5.03,3.32,1.71,2026-02-17,9.96,0,,129.5,ATH,False,False
17-02-2026 09:00,BULGS,48.6,52.8,47.82,52.8,23934714.0,0.0,4.2,0.51,730.04,4.2,10085410.6,137.32,0.0,True,75.85,1.1,0.72,0.38,2026-02-17,10.0,0,,40.52,ATH,False,False
17-02-2026 09:00,SURGY,66.95,70.85,63.7,70.85,29456357.0,0.0,3.9,0.9,333.33,3.9,11061110.4,166.31,0.0,True,86.05,4.76,2.97,1.79,2026-02-17,9.93,0,,42.48,ATH,False,False
17-02-2026 09:00,COSMO,237.7,262.0,233.4,262.0,197627.0,0.0,24.3,3.57,580.67,24.3,104449.4,89.21,0.0,True,57.6,-2.98,-3.82,0.84,2026-02-17,9.95,0,,212.6,312.75,False,False
