Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
17-04-2026 10:00,MGROS,661.5,666.0,661.0,665.5,312055.0,0.5,4.0,0.55,627.27,4.0,189499.3,64.67,0.12,True,69.76,2.96,2.47,0.5,2026-04-17,659.5,0.91,0,,649.5,ATH,False,False
17-04-2026 10:00,EFOR,7.56,7.92,7.54,7.91,32765717.0,0.01,0.35,0.07,422.39,0.35,18299286.9,79.05,0.03,True,86.44,0.36,0.32,0.04,2026-04-17,7.4,6.89,0,,5.17,ATH,False,False
17-04-2026 10:00,DOFRB,106.4,108.3,106.4,107.9,614886.0,0.4,1.5,0.13,1053.85,1.5,351700.1,74.83,0.27,True,68.08,0.38,0.04,0.34,2026-04-17,106.5,1.31,0,,102.9,112.6,False,False
17-04-2026 10:00,DGNMO,8.61,8.87,8.6,8.87,6497410.0,0.0,0.26,0.03,900.0,0.26,1070719.3,506.83,0.0,True,99.91,0.48,0.45,0.03,2026-04-17,8.07,9.91,0,,7.34,ATH,False,False
17-04-2026 10:00,BORLS,6.03,6.39,6.02,6.36,25995952.0,0.03,0.33,0.03,900.0,0.33,15105278.5,72.1,0.09,True,92.15,0.33,0.31,0.02,2026-04-17,5.81,9.47,0,,4.38,ATH,False,False
16-04-2026 18:00,ULKER,119.5,121.9,119.5,121.9,1240163.0,0.0,2.4,0.04,5900.0,2.4,701078.6,76.89,0.0,True,63.09,0.24,0.27,-0.03,2026-04-16,120.8,0.91,0,,118.2,ATH,False,False
16-04-2026 17:00,KORDS,61.0,63.25,61.0,63.05,607492.0,0.2,2.05,0.05,3627.27,2.05,175992.1,245.18,0.1,True,55.99,-0.02,0.17,-0.18,2026-04-16,62.65,0.64,0,,57.15,66.1,False,False
16-04-2026 17:00,IEYHO,98.0,98.25,98.0,98.2,1648843.0,0.05,0.2,0.05,300.0,0.2,738144.3,123.38,0.25,True,71.22,0.28,0.24,0.04,2026-04-16,97.5,0.72,0,,97.45,ATH,False,False
16-04-2026 17:00,TUKAS,2.48,2.5,2.46,2.5,29054933.0,0.0,0.02,0.0,900.0,0.02,15309950.2,89.78,0.0,True,63.62,0.02,0.02,0.0,2026-04-16,2.46,1.63,0,,2.38,ATH,False,False
16-04-2026 17:00,ARTMS,44.66,45.56,44.5,45.5,341088.0,0.06,0.84,0.08,924.39,0.84,215495.4,58.28,0.07,True,61.62,0.21,0.2,0.0,2026-04-16,44.62,1.97,0,,43.7,45.62,False,False
