Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
25-03-2026 11:00,KZGYO,21.7,22.3,21.66,22.22,630900.0,0.08,0.52,0.07,687.88,0.52,132925.6,374.63,0.15,True,68.8,0.06,0.0,0.06,2026-03-25,21.5,3.35,0,,20.74,23.1,False,False
25-03-2026 11:00,YKSLN,3.22,3.27,3.21,3.26,1247629.0,0.01,0.04,0.0,1900.0,0.04,358727.9,247.79,0.25,True,55.18,-0.0,-0.01,0.0,2026-03-25,3.21,1.56,0,,3.12,3.29,False,False
25-03-2026 11:00,RTALB,3.71,3.77,3.71,3.77,5185958.0,0.0,0.06,0.0,2900.0,0.06,2993768.5,73.23,0.0,True,56.41,-0.01,-0.01,0.01,2026-03-25,3.68,2.45,0,,3.63,3.9,False,False
25-03-2026 11:00,PRZMA,15.65,16.58,15.65,16.56,308383.0,0.02,0.91,0.09,934.09,0.91,145948.1,111.3,0.02,True,57.15,-0.03,0.02,-0.05,2026-03-25,16.05,3.18,0,,15.0,17.46,False,False
25-03-2026 11:00,BOSSA,6.62,6.77,6.59,6.75,1035005.0,0.02,0.13,0.01,1757.14,0.13,394061.5,162.65,0.15,True,63.92,0.08,0.08,-0.0,2026-03-25,6.55,3.05,0,,6.1,6.87,False,False
25-03-2026 11:00,DOAS,195.0,196.4,194.6,196.4,384329.0,0.0,1.4,0.05,2700.0,1.4,186804.1,105.74,0.0,True,53.06,-0.57,-0.7,0.13,2026-03-25,193.5,1.5,0,,192.4,206.5,True,True
25-03-2026 11:00,DOFRB,101.0,105.3,100.9,104.8,2405335.0,0.5,3.8,0.46,717.2,3.8,1240385.0,93.92,0.13,True,66.98,0.92,0.77,0.15,2026-03-25,98.8,6.07,0,,94.5,ATH,False,False
25-03-2026 11:00,ASTOR,199.4,207.6,198.6,206.3,15415979.0,1.3,6.9,0.78,784.62,6.9,4261301.7,261.77,0.19,True,75.85,2.33,1.04,1.29,2026-03-25,191.8,7.56,0,,183.1,ATH,False,False
25-03-2026 11:00,ENDAE,14.05,14.54,13.97,14.5,2028992.0,0.04,0.45,0.03,1451.72,0.45,501224.2,304.81,0.09,True,63.61,-0.05,-0.06,0.01,2026-03-25,13.98,3.72,0,,14.01,14.8,True,True
25-03-2026 11:00,EMPAE,49.34,52.9,49.32,51.9,12280312.0,1.0,2.56,0.26,892.25,2.56,3409587.7,260.17,0.39,True,76.3,1.57,1.51,0.06,2026-03-25,49.28,5.32,0,,44.7,ATH,False,False
