Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
10-02-2026 09:00,PKENT,152.0,166.6,150.8,166.6,1234408.0,0.0,14.6,1.62,801.23,14.6,387802.9,218.31,0.0,True,61.17,-4.41,-7.82,3.41,2026-02-10,9.97,0,,141.9,208.9,True,False
10-02-2026 09:00,BIGEN,10.11,10.92,10.05,10.92,27010100.0,0.0,0.81,0.15,458.62,0.81,16929705.9,59.54,0.0,True,72.95,0.24,0.1,0.14,2026-02-10,8.01,0,,8.81,11.86,False,False
10-02-2026 09:00,BINHO,10.95,11.8,10.82,11.8,181702044.0,0.0,0.85,0.22,295.35,0.85,62599820.0,190.26,0.0,True,83.83,0.27,-0.01,0.28,2026-02-10,9.97,0,,8.7,12.28,False,False
10-02-2026 09:00,DNISI,23.6,24.76,23.6,24.44,3404932.0,0.32,0.84,0.13,556.25,0.84,2035533.4,67.27,0.38,True,74.65,0.82,0.58,0.24,2026-02-10,3.74,0,,19.01,ATH,False,False
10-02-2026 09:00,MERCN,18.59,20.28,18.57,19.99,42024404.0,0.29,1.4,0.26,432.32,1.4,10982428.1,282.65,0.21,True,72.1,0.32,-0.04,0.36,2026-02-10,8.41,0,,15.36,41.3,False,False
10-02-2026 09:00,GZNMI,48.86,53.85,47.76,53.85,7530887.0,0.0,4.99,0.53,839.74,4.99,4459213.2,68.88,0.0,True,52.4,-4.22,-6.5,2.28,2026-02-10,9.94,0,,41.56,122.6,True,False
10-02-2026 09:00,ARZUM,2.7,3.11,2.7,3.11,104612132.0,0.0,0.41,0.09,365.91,0.41,55501574.9,88.48,0.0,True,77.8,0.09,0.01,0.08,2026-02-10,9.89,0,,2.18,3.36,False,False
10-02-2026 09:00,KFEIN,9.6,10.49,9.44,10.3,15916051.0,0.19,0.7,0.1,614.29,0.7,5805030.8,174.18,0.27,True,74.49,0.22,0.15,0.07,2026-02-10,7.29,0,,8.27,10.36,False,False
10-02-2026 09:00,ONRYT,68.85,75.55,68.55,74.85,3221837.0,0.7,6.0,0.12,5117.39,6.0,840624.0,283.27,0.12,True,63.74,0.5,0.66,-0.15,2026-02-10,8.87,0,,61.55,86.3,False,False
10-02-2026 09:00,GEREL,19.85,21.6,19.7,21.6,27427889.0,0.0,1.75,0.17,917.44,1.75,11290705.6,142.92,0.0,True,69.14,-0.03,-0.28,0.25,2026-02-10,9.92,0,,18.06,22.84,False,False
10-02-2026 09:00,SAMAT,6.0,6.25,5.86,6.23,3565906.0,0.02,0.23,0.0,5650.0,0.23,1395127.1,155.6,0.09,True,66.0,-0.01,-0.04,0.04,2026-02-10,5.24,0,,5.6,7.14,False,False
10-02-2026 09:00,SAYAS,42.0,45.98,41.7,45.98,3439395.0,0.0,3.98,0.42,843.13,3.98,1448976.1,137.37,0.0,True,73.36,0.45,-0.05,0.5,2026-02-10,10.0,0,,38.3,56.1,False,False
10-02-2026 09:00,NIBAS,3.72,4.03,3.67,4.03,28410498.0,0.0,0.31,0.03,811.76,0.31,17258665.8,64.62,0.0,True,65.12,0.04,-0.0,0.04,2026-02-10,9.81,0,,3.31,4.92,False,False
10-02-2026 09:00,GEDZA,29.88,31.0,29.38,30.76,2513965.0,0.24,0.88,0.09,900.0,0.88,884926.9,184.09,0.27,True,66.19,0.51,0.51,-0.0,2026-02-10,4.55,0,,26.46,31.12,False,False
10-02-2026 09:00,DYOBY,14.23,15.62,14.23,15.39,7160584.0,0.23,1.16,0.13,765.67,1.16,3023159.9,136.86,0.2,True,72.37,0.32,0.21,0.11,2026-02-10,8.15,0,,12.76,ATH,False,False
09-02-2026 09:00,BIENY,23.88,24.62,23.88,24.42,4881233.0,0.2,0.54,0.01,3757.14,0.54,2517281.5,93.91,0.37,True,49.6,-0.37,-0.57,0.2,2026-02-09,2.35,0,,22.7,25.12,True,False
09-02-2026 09:00,YAPRK,257.0,278.0,257.0,273.5,529799.0,4.5,16.5,1.2,1275.0,16.5,218701.2,142.25,0.27,True,57.18,-2.81,-3.55,0.74,2026-02-09,6.42,0,,260.25,348.5,True,True
09-02-2026 09:00,MERIT,16.85,18.1,16.83,18.03,9872005.0,0.07,1.18,0.02,4620.0,1.18,4210735.7,134.45,0.06,True,59.74,-0.17,-0.28,0.11,2026-02-09,7.83,0,,16.85,18.9,True,True
09-02-2026 09:00,SELEC,81.0,85.3,80.9,84.3,1889566.0,1.0,3.3,0.19,1636.84,3.3,1218426.3,55.08,0.3,True,61.44,1.14,1.2,-0.06,2026-02-09,4.59,0,,66.35,86.0,False,False
09-02-2026 09:00,EUREN,5.1,5.52,5.1,5.41,128848966.0,0.11,0.31,0.03,933.33,0.31,63399245.6,103.23,0.35,True,47.99,-0.28,-0.36,0.08,2026-02-09,6.92,0,,4.84,7.63,True,True
09-02-2026 09:00,BIGTK,287.5,312.25,287.0,312.25,305296.0,0.0,24.75,2.08,1092.77,24.75,152754.4,99.86,0.0,True,60.19,-4.44,-7.36,2.92,2026-02-09,9.95,0,,269.25,319.0,True,True
09-02-2026 09:00,BINBN,188.9,207.6,186.0,207.6,2658487.0,0.0,18.7,2.35,695.74,18.7,698716.6,280.48,0.0,True,75.1,2.61,0.48,2.13,2026-02-09,9.96,0,,177.1,210.5,False,False
09-02-2026 09:00,QUAGR,2.69,2.94,2.69,2.9,158111987.0,0.04,0.21,0.02,950.0,0.21,88881069.2,77.89,0.19,True,57.23,-0.07,-0.13,0.06,2026-02-09,7.81,0,,2.42,3.13,False,False
09-02-2026 09:00,YUNSA,9.25,10.09,9.25,10.09,41587067.0,0.0,0.84,0.12,582.93,0.84,13657440.4,204.5,0.0,True,76.74,0.38,0.26,0.12,2026-02-09,9.91,0,,7.36,ATH,False,False
09-02-2026 09:00,BRKO,14.0,14.5,14.0,14.5,1925037.0,0.0,0.5,0.05,825.93,0.5,1024101.3,87.97,0.0,True,88.12,1.05,0.79,0.27,2026-02-09,7.41,0,,8.7,ATH,False,False
09-02-2026 09:00,HEDEF,62.75,69.4,62.2,69.4,10790745.0,0.0,6.65,1.09,512.9,6.65,5384527.2,100.4,0.0,True,68.9,2.52,1.34,1.18,2026-02-09,9.98,0,,38.16,97.0,False,False
09-02-2026 09:00,ENTRA,10.93,11.82,10.9,11.61,38941087.0,0.21,0.68,0.01,9614.29,0.68,17021957.7,128.77,0.31,True,64.9,0.15,0.13,0.02,2026-02-09,6.81,0,,10.01,12.1,False,False
